1463437682.631 2016-05-17 00:28:02 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1463444896.338 2016-05-17 02:28:16 CEST LOG:  checkpoint starting: immediate force wait
1463444896.351 2016-05-17 02:28:16 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2098666 kB
1463445796.453 2016-05-17 02:43:16 CEST LOG:  checkpoint starting: time
1463446246.047 2016-05-17 02:50:46 CEST LOG:  checkpoint complete: wrote 105009 buffers (80.1%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.550 s, sync=0.018 s, total=449.594 s; sync files=20, longest=0.017 s, average=0.000 s; distance=3581855 kB, estimate=3581855 kB
1463446696.148 2016-05-17 02:58:16 CEST LOG:  checkpoint starting: time
1463446696.541 2016-05-17 02:58:16 CEST LOG:  checkpoint complete: wrote 175 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 218 recycled; write=0.321 s, sync=0.000 s, total=0.392 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3489449 kB, estimate=3572614 kB
1463446696.541 2016-05-17 02:58:16 CEST LOG:  checkpoint starting: immediate force wait
1463446696.621 2016-05-17 02:58:16 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 213 recycled; write=0.001 s, sync=0.000 s, total=0.080 s; sync files=1, longest=0.000 s, average=0.000 s; distance=14034 kB, estimate=3216756 kB
1463446696.692 2016-05-17 02:58:16 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463446696.697 2016-05-17 02:58:16 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2895081 kB
1463446696.807 2016-05-17 02:58:16 CEST LOG:  checkpoint starting: immediate force wait
1463446696.809 2016-05-17 02:58:16 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2605572 kB
1463447596.778 2016-05-17 03:13:16 CEST LOG:  checkpoint starting: time
1463447600.962 2016-05-17 03:13:20 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.162 s, sync=0.019 s, total=4.183 s; sync files=44, longest=0.014 s, average=0.000 s; distance=3294 kB, estimate=2345345 kB
1463447600.962 2016-05-17 03:13:20 CEST LOG:  checkpoint starting: immediate force wait
1463447600.965 2016-05-17 03:13:20 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2110810 kB
1463448501.048 2016-05-17 03:28:21 CEST LOG:  checkpoint starting: time
1463448501.052 2016-05-17 03:28:21 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1899730 kB
1463448501.052 2016-05-17 03:28:21 CEST LOG:  checkpoint starting: immediate force wait
1463448501.055 2016-05-17 03:28:21 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1709757 kB
1463449401.099 2016-05-17 03:43:21 CEST LOG:  checkpoint starting: time
1463449851.076 2016-05-17 03:50:51 CEST LOG:  checkpoint complete: wrote 70730 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.965 s, sync=0.005 s, total=449.976 s; sync files=21, longest=0.005 s, average=0.000 s; distance=1223858 kB, estimate=1661167 kB
1463450301.170 2016-05-17 03:58:21 CEST LOG:  checkpoint starting: immediate force wait time
1463450302.220 2016-05-17 03:58:22 CEST LOG:  checkpoint complete: wrote 71048 buffers (54.2%); 0 transaction log file(s) added, 0 removed, 75 recycled; write=0.783 s, sync=0.232 s, total=1.049 s; sync files=17, longest=0.205 s, average=0.013 s; distance=1222416 kB, estimate=1617292 kB
1463451201.298 2016-05-17 04:13:21 CEST LOG:  checkpoint starting: time
1463451203.110 2016-05-17 04:13:23 CEST LOG:  checkpoint complete: wrote 58294 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 75 recycled; write=1.554 s, sync=0.224 s, total=1.812 s; sync files=13, longest=0.215 s, average=0.017 s; distance=394398 kB, estimate=1495003 kB
1463451203.110 2016-05-17 04:13:23 CEST LOG:  checkpoint starting: immediate force wait
1463451203.124 2016-05-17 04:13:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1345503 kB
1463452103.226 2016-05-17 04:28:23 CEST LOG:  checkpoint starting: time
1463452553.078 2016-05-17 04:35:53 CEST LOG:  checkpoint complete: wrote 97753 buffers (74.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.827 s, sync=0.013 s, total=449.852 s; sync files=20, longest=0.013 s, average=0.000 s; distance=2846689 kB, estimate=2846689 kB
1463453003.092 2016-05-17 04:43:23 CEST LOG:  checkpoint starting: time
1463453004.350 2016-05-17 04:43:24 CEST LOG:  checkpoint complete: wrote 74203 buffers (56.6%); 0 transaction log file(s) added, 0 removed, 173 recycled; write=1.143 s, sync=0.049 s, total=1.257 s; sync files=17, longest=0.047 s, average=0.002 s; distance=2805429 kB, estimate=2842563 kB
1463453004.350 2016-05-17 04:43:24 CEST LOG:  checkpoint starting: immediate force wait
1463453004.421 2016-05-17 04:43:24 CEST LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 172 recycled; write=0.001 s, sync=0.000 s, total=0.070 s; sync files=1, longest=0.000 s, average=0.000 s; distance=6861 kB, estimate=2558993 kB
1463453904.520 2016-05-17 04:58:24 CEST LOG:  checkpoint starting: time
1463453905.356 2016-05-17 04:58:25 CEST LOG:  checkpoint complete: wrote 59444 buffers (45.4%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.780 s, sync=0.054 s, total=0.836 s; sync files=15, longest=0.033 s, average=0.003 s; distance=402269 kB, estimate=2343320 kB
1463453905.356 2016-05-17 04:58:25 CEST LOG:  checkpoint starting: immediate force wait
1463453905.370 2016-05-17 04:58:25 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2108988 kB
1463454805.472 2016-05-17 05:13:25 CEST LOG:  checkpoint starting: time
1463455255.033 2016-05-17 05:20:55 CEST LOG:  checkpoint complete: wrote 100618 buffers (76.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.534 s, sync=0.010 s, total=449.561 s; sync files=20, longest=0.010 s, average=0.000 s; distance=3588245 kB, estimate=3588245 kB
1463455705.134 2016-05-17 05:28:25 CEST LOG:  checkpoint starting: time
1463455705.436 2016-05-17 05:28:25 CEST FATAL:  terminating autovacuum process due to administrator command
1463455705.633 2016-05-17 05:28:25 CEST LOG:  checkpoint complete: wrote 164 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 219 recycled; write=0.437 s, sync=0.000 s, total=0.498 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3547781 kB, estimate=3584199 kB
1463455705.633 2016-05-17 05:28:25 CEST LOG:  checkpoint starting: immediate force wait
1463455705.717 2016-05-17 05:28:25 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 216 recycled; write=0.001 s, sync=0.000 s, total=0.083 s; sync files=1, longest=0.000 s, average=0.000 s; distance=11855 kB, estimate=3226964 kB
1463455705.909 2016-05-17 05:28:25 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463455705.914 2016-05-17 05:28:25 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.005 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2904268 kB
1463455706.023 2016-05-17 05:28:26 CEST LOG:  checkpoint starting: immediate force wait
1463455706.026 2016-05-17 05:28:26 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2613841 kB
1463456606.951 2016-05-17 05:43:26 CEST LOG:  checkpoint starting: time
1463456610.163 2016-05-17 05:43:30 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=3.189 s, sync=0.020 s, total=3.211 s; sync files=44, longest=0.015 s, average=0.000 s; distance=3294 kB, estimate=2352787 kB
1463456610.163 2016-05-17 05:43:30 CEST LOG:  checkpoint starting: immediate force wait
1463456610.166 2016-05-17 05:43:30 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2117508 kB
1463457510.251 2016-05-17 05:58:30 CEST LOG:  checkpoint starting: immediate force wait time
1463457510.254 2016-05-17 05:58:30 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1905758 kB
1463458410.323 2016-05-17 06:13:30 CEST LOG:  checkpoint starting: time
1463458860.092 2016-05-17 06:21:00 CEST LOG:  checkpoint complete: wrote 70773 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.756 s, sync=0.007 s, total=449.768 s; sync files=21, longest=0.005 s, average=0.000 s; distance=1223657 kB, estimate=1837548 kB
1463459310.192 2016-05-17 06:28:30 CEST LOG:  checkpoint starting: time
1463459311.378 2016-05-17 06:28:31 CEST LOG:  checkpoint complete: wrote 70927 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 75 recycled; write=0.903 s, sync=0.248 s, total=1.185 s; sync files=17, longest=0.221 s, average=0.014 s; distance=1216008 kB, estimate=1775394 kB
1463459311.378 2016-05-17 06:28:31 CEST LOG:  checkpoint starting: immediate force wait
1463459311.412 2016-05-17 06:28:31 CEST LOG:  checkpoint complete: wrote 12 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.034 s; sync files=2, longest=0.000 s, average=0.000 s; distance=2962 kB, estimate=1598151 kB
1463460211.504 2016-05-17 06:43:31 CEST LOG:  checkpoint starting: time
1463460212.297 2016-05-17 06:43:32 CEST LOG:  checkpoint complete: wrote 58431 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.563 s, sync=0.228 s, total=0.793 s; sync files=15, longest=0.193 s, average=0.015 s; distance=394732 kB, estimate=1477809 kB
1463460212.297 2016-05-17 06:43:32 CEST LOG:  checkpoint starting: immediate force wait
1463460212.311 2016-05-17 06:43:32 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1330028 kB
1463461112.412 2016-05-17 06:58:32 CEST LOG:  checkpoint starting: time
1463461562.081 2016-05-17 07:06:02 CEST LOG:  checkpoint complete: wrote 98104 buffers (74.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.626 s, sync=0.017 s, total=449.669 s; sync files=20, longest=0.013 s, average=0.000 s; distance=2868912 kB, estimate=2868912 kB
1463462012.183 2016-05-17 07:13:32 CEST LOG:  checkpoint starting: time
1463462013.513 2016-05-17 07:13:33 CEST LOG:  checkpoint complete: wrote 79193 buffers (60.4%); 0 transaction log file(s) added, 0 removed, 175 recycled; write=1.200 s, sync=0.059 s, total=1.330 s; sync files=17, longest=0.059 s, average=0.003 s; distance=2824048 kB, estimate=2864426 kB
1463462013.513 2016-05-17 07:13:33 CEST LOG:  checkpoint starting: immediate force wait
1463462013.584 2016-05-17 07:13:33 CEST LOG:  checkpoint complete: wrote 7 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 173 recycled; write=0.001 s, sync=0.000 s, total=0.071 s; sync files=1, longest=0.000 s, average=0.000 s; distance=7576 kB, estimate=2578741 kB
1463462913.684 2016-05-17 07:28:33 CEST LOG:  checkpoint starting: time
1463462914.541 2016-05-17 07:28:34 CEST LOG:  checkpoint complete: wrote 58111 buffers (44.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.838 s, sync=0.017 s, total=0.857 s; sync files=15, longest=0.016 s, average=0.001 s; distance=403474 kB, estimate=2361214 kB
1463462914.541 2016-05-17 07:28:34 CEST LOG:  checkpoint starting: immediate force wait
1463462914.557 2016-05-17 07:28:34 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.016 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2125092 kB
1463463814.659 2016-05-17 07:43:34 CEST LOG:  checkpoint starting: time
1463464264.093 2016-05-17 07:51:04 CEST LOG:  checkpoint complete: wrote 107350 buffers (81.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.378 s, sync=0.030 s, total=449.433 s; sync files=20, longest=0.013 s, average=0.001 s; distance=3614653 kB, estimate=3614653 kB
1463464714.194 2016-05-17 07:58:34 CEST LOG:  checkpoint starting: time
1463464714.746 2016-05-17 07:58:34 CEST LOG:  checkpoint complete: wrote 335 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 220 recycled; write=0.492 s, sync=0.000 s, total=0.551 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3516142 kB, estimate=3604802 kB
1463464714.746 2016-05-17 07:58:34 CEST LOG:  checkpoint starting: immediate force wait
1463464714.827 2016-05-17 07:58:34 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 215 recycled; write=0.001 s, sync=0.000 s, total=0.080 s; sync files=1, longest=0.000 s, average=0.000 s; distance=24912 kB, estimate=3246813 kB
1463464715.027 2016-05-17 07:58:35 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463464715.032 2016-05-17 07:58:35 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2922132 kB
1463464715.144 2016-05-17 07:58:35 CEST LOG:  checkpoint starting: immediate force wait
1463464715.147 2016-05-17 07:58:35 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2629919 kB
1463465615.813 2016-05-17 08:13:35 CEST LOG:  checkpoint starting: time
1463465615.816 2016-05-17 08:13:35 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2370064 kB
1463465659.111 2016-05-17 08:14:19 CEST LOG:  checkpoint starting: immediate force wait
1463465659.115 2016-05-17 08:14:19 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2133057 kB
1463466559.215 2016-05-17 08:29:19 CEST LOG:  checkpoint starting: time
1463466559.218 2016-05-17 08:29:19 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1919753 kB
1463466559.230 2016-05-17 08:29:19 CEST LOG:  checkpoint starting: immediate force wait
1463466559.233 2016-05-17 08:29:19 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1727777 kB
1463467459.498 2016-05-17 08:44:19 CEST LOG:  checkpoint starting: time
1463467909.042 2016-05-17 08:51:49 CEST LOG:  checkpoint complete: wrote 5141 buffers (3.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.531 s, sync=0.007 s, total=449.543 s; sync files=24, longest=0.005 s, average=0.000 s; distance=5121962 kB, estimate=5121962 kB
1463468359.113 2016-05-17 08:59:19 CEST LOG:  checkpoint starting: time
1463468361.617 2016-05-17 08:59:21 CEST LOG:  checkpoint complete: wrote 88355 buffers (67.4%); 0 transaction log file(s) added, 0 removed, 313 recycled; write=2.356 s, sync=0.046 s, total=2.504 s; sync files=21, longest=0.032 s, average=0.002 s; distance=4732867 kB, estimate=5083053 kB
1463468361.617 2016-05-17 08:59:21 CEST LOG:  checkpoint starting: immediate force wait
1463468361.760 2016-05-17 08:59:21 CEST LOG:  checkpoint complete: wrote 373 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 289 recycled; write=0.006 s, sync=0.001 s, total=0.143 s; sync files=6, longest=0.000 s, average=0.000 s; distance=3932 kB, estimate=4575141 kB
1463469261.408 2016-05-17 09:14:21 CEST LOG:  checkpoint starting: time
1463469261.915 2016-05-17 09:14:21 CEST LOG:  checkpoint complete: wrote 854 buffers (0.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.499 s, sync=0.006 s, total=0.506 s; sync files=17, longest=0.004 s, average=0.000 s; distance=3867010 kB, estimate=4504328 kB
1463469261.915 2016-05-17 09:14:21 CEST LOG:  checkpoint starting: immediate force wait
1463469262.024 2016-05-17 09:14:22 CEST LOG:  checkpoint complete: wrote 96 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=0.003 s, sync=0.000 s, total=0.109 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=4053895 kB
1463470161.718 2016-05-17 09:29:21 CEST LOG:  checkpoint starting: time
1463470611.044 2016-05-17 09:36:51 CEST LOG:  checkpoint complete: wrote 5724 buffers (4.4%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.286 s, sync=0.028 s, total=449.326 s; sync files=25, longest=0.013 s, average=0.001 s; distance=6753808 kB, estimate=6753808 kB
1463471061.531 2016-05-17 09:44:21 CEST LOG:  checkpoint starting: time
1463471063.442 2016-05-17 09:44:23 CEST LOG:  checkpoint complete: wrote 78063 buffers (59.6%); 0 transaction log file(s) added, 0 removed, 412 recycled; write=1.745 s, sync=0.018 s, total=1.910 s; sync files=19, longest=0.015 s, average=0.000 s; distance=6544909 kB, estimate=6732918 kB
1463471063.442 2016-05-17 09:44:23 CEST LOG:  checkpoint starting: immediate force wait
1463471063.718 2016-05-17 09:44:23 CEST LOG:  checkpoint complete: wrote 2758 buffers (2.1%); 0 transaction log file(s) added, 0 removed, 400 recycled; write=0.046 s, sync=0.004 s, total=0.276 s; sync files=8, longest=0.004 s, average=0.000 s; distance=25595 kB, estimate=6062186 kB
1463471963.653 2016-05-17 09:59:23 CEST LOG:  checkpoint starting: time
1463471963.864 2016-05-17 09:59:23 CEST LOG:  checkpoint complete: wrote 473 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.206 s, sync=0.001 s, total=0.210 s; sync files=18, longest=0.001 s, average=0.000 s; distance=3914184 kB, estimate=5847386 kB
1463471963.864 2016-05-17 09:59:23 CEST LOG:  checkpoint starting: immediate force wait
1463471964.027 2016-05-17 09:59:24 CEST LOG:  checkpoint complete: wrote 19 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 239 recycled; write=0.002 s, sync=0.000 s, total=0.163 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5262647 kB
1463472863.533 2016-05-17 10:14:23 CEST LOG:  checkpoint starting: time
1463473313.128 2016-05-17 10:21:53 CEST LOG:  checkpoint complete: wrote 5632 buffers (4.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.531 s, sync=0.040 s, total=449.595 s; sync files=23, longest=0.019 s, average=0.001 s; distance=7364127 kB, estimate=7364127 kB
