3.0.101 300 read-only 2 1 16727.353974
3.0.101 300 read-only 3 1 16754.314060
3.0.101 300 read-only 1 4 50869.156367
3.0.101 300 read-only 2 4 50963.018252
3.0.101 300 read-only 3 4 51049.344350
3.0.101 300 read-only 1 16 63274.409666
3.0.101 300 read-only 2 16 60437.702654
3.0.101 300 read-only 3 16 61461.847081
3.0.101 300 read-write 1 1 1981.351991
3.0.101 300 read-write 2 1 1999.032819
3.0.101 300 read-write 3 1 2015.831346
3.0.101 300 read-write 1 4 5929.029640
3.0.101 300 read-write 2 4 5925.734387
3.0.101 300 read-write 3 4 5923.349879
3.0.101 300 read-write 1 16 7509.235127
3.0.101 300 read-write 2 16 7626.499634
3.0.101 300 read-write 3 16 7540.498596
3.0.101 1500 read-only 1 1 4473.245883
3.0.101 1500 read-only 2 1 4447.249336
3.0.101 1500 read-only 3 1 4475.910474
3.0.101 1500 read-only 1 4 8969.304208
3.0.101 1500 read-only 2 4 8763.184601
3.0.101 1500 read-only 3 4 8781.300146
3.0.101 1500 read-only 1 16 13272.559515
3.0.101 1500 read-only 2 16 13151.250995
3.0.101 1500 read-only 3 16 13178.255094
3.0.101 1500 read-write 1 1 1098.754131
3.0.101 1500 read-write 2 1 1096.873256
3.0.101 1500 read-write 3 1 1087.208596
3.0.101 1500 read-write 1 4 2318.150945
3.0.101 1500 read-write 2 4 2387.045855
3.0.101 1500 read-write 3 4 2364.284200
3.0.101 1500 read-write 1 16 4791.517008
3.0.101 1500 read-write 2 16 4798.984605
3.0.101 1500 read-write 3 16 4750.259821
3.10.101 30 read-only 1 1 16539.104814
3.10.101 30 read-only 2 1 16670.441838
3.10.101 30 read-only 3 1 16648.446572
3.10.101 30 read-only 1 4 50528.167847
3.10.101 30 read-only 2 4 50321.563815
3.10.101 30 read-only 3 4 50070.442001
3.10.101 30 read-only 1 16 50712.766143
3.10.101 30 read-only 2 16 51245.157262
3.10.101 30 read-only 3 16 50534.460619
3.10.101 30 read-write 1 1 2081.560900
3.10.101 30 read-write 2 1 2071.725013
3.10.101 30 read-write 3 1 2085.345006
3.10.101 30 read-write 1 4 6408.004418
3.10.101 30 read-write 2 4 6495.292758
3.10.101 30 read-write 3 4 6519.220365
3.10.101 30 read-write 1 16 8196.497639
3.10.101 30 read-write 2 16 8229.250161
3.10.101 30 read-write 3 16 8207.490714
3.10.101 300 read-only 1 1 15361.451869
3.10.101 300 read-only 2 1 15409.104012
3.10.101 300 read-only 3 1 15444.498701
3.10.101 300 read-only 1 4 46340.633338
3.10.101 300 read-only 2 4 46301.729566
3.10.101 300 read-only 3 4 46358.495413
3.10.101 300 read-only 1 16 56537.554515
3.10.101 300 read-only 2 16 57087.260812
3.10.101 300 read-only 3 16 57018.548696
3.10.101 300 read-write 1 1 1863.595845
3.10.101 300 read-write 2 1 1874.575904
3.10.101 300 read-write 3 1 1875.518777
3.10.101 300 read-write 1 4 5649.479613
3.10.101 300 read-write 2 4 5714.012704
3.10.101 300 read-write 3 4 5694.766725
3.10.101 300 read-write 1 16 7069.957553
3.10.101 300 read-write 2 16 7051.095870
3.10.101 300 read-write 3 16 7011.537845
3.10.101 1500 read-only 1 1 4196.096745
3.10.101 1500 read-only 2 1 4181.843801
3.10.101 1500 read-only 3 1 4200.454728
3.10.101 1500 read-only 1 4 9119.626314
3.10.101 1500 read-only 2 4 8945.727148
3.10.101 1500 read-only 3 4 8934.479653
3.10.101 1500 read-only 1 16 13362.450426
3.10.101 1500 read-only 2 16 13524.709157
3.10.101 1500 read-only 3 16 13391.621713
3.10.101 1500 read-write 1 1 1096.252416
3.10.101 1500 read-write 2 1 1047.630150
3.10.101 1500 read-write 3 1 1058.519311
3.10.101 1500 read-write 1 4 2381.629529
3.10.101 1500 read-write 2 4 2385.419880
3.10.101 1500 read-write 3 4 2402.648083
3.10.101 1500 read-write 1 16 4767.597982
3.10.101 1500 read-write 2 16 4749.437708
3.10.101 1500 read-write 3 16 4721.039392
3.10.101-stats 30 read-only 1 1 16669.857004
3.10.101-stats 30 read-only 2 1 16609.188395
3.10.101-stats 30 read-only 3 1 16636.300333
3.10.101-stats 30 read-only 1 4 50486.102272
3.10.101-stats 30 read-only 2 4 50555.844738
3.10.101-stats 30 read-only 3 4 50314.158910
3.10.101-stats 30 read-only 1 16 51066.286973
3.10.101-stats 30 read-only 2 16 51072.391525
3.10.101-stats 30 read-only 3 16 51180.028253
3.10.101-stats 30 read-write 1 1 2078.854448
3.10.101-stats 30 read-write 2 1 2080.202054
3.10.101-stats 30 read-write 3 1 2076.707881
3.10.101-stats 30 read-write 1 4 6445.724921
3.10.101-stats 30 read-write 2 4 6469.493229
3.10.101-stats 30 read-write 3 4 6470.038283
3.10.101-stats 30 read-write 1 16 8228.570109
3.10.101-stats 30 read-write 2 16 8167.438932
3.10.101-stats 30 read-write 3 16 8122.226780
3.10.101-stats 300 read-only 1 1 15409.928458
3.10.101-stats 300 read-only 2 1 15228.843774
3.10.101-stats 300 read-only 3 1 15398.634547
3.10.101-stats 300 read-only 1 4 46487.756888
3.10.101-stats 300 read-only 2 4 46240.116703
3.10.101-stats 300 read-only 3 4 46484.093086
3.10.101-stats 300 read-only 1 16 55697.331833
3.10.101-stats 300 read-only 2 16 55913.679554
3.10.101-stats 300 read-only 3 16 55494.894639
3.10.101-stats 300 read-write 1 1 1835.967752
3.10.101-stats 300 read-write 2 1 1867.170774
3.10.101-stats 300 read-write 3 1 1875.495540
3.10.101-stats 300 read-write 1 4 5613.712394
3.10.101-stats 300 read-write 2 4 5663.710580
3.10.101-stats 300 read-write 3 4 5656.190069
3.10.101-stats 300 read-write 1 16 6945.640811
3.10.101-stats 300 read-write 2 16 6953.123783
3.10.101-stats 300 read-write 3 16 6916.431623
3.10.101-stats 1500 read-only 1 1 4191.813407
3.10.101-stats 1500 read-only 2 1 4203.782818
3.10.101-stats 1500 read-only 3 1 4205.811717
3.10.101-stats 1500 read-only 1 4 9108.229844
3.10.101-stats 1500 read-only 2 4 8929.322390
3.10.101-stats 1500 read-only 3 4 9014.297248
3.10.101-stats 1500 read-only 1 16 13687.527673
3.10.101-stats 1500 read-only 2 16 13308.254769
3.10.101-stats 1500 read-only 3 16 13587.812255
3.10.101-stats 1500 read-write 1 1 1047.972134
3.10.101-stats 1500 read-write 2 1 1040.329306
3.10.101-stats 1500 read-write 3 1 1034.550803
3.10.101-stats 1500 read-write 1 4 2322.302109
3.10.101-stats 1500 read-write 2 4 2376.776514
3.10.101-stats 1500 read-write 3 4 2372.143974
3.10.101-stats 1500 read-write 1 16 4750.395552
3.10.101-stats 1500 read-write 2 16 4699.673221
3.10.101-stats 1500 read-write 3 16 4699.777360
3.1.10 30 read-only 1 1 18528.858900
3.1.10 30 read-only 2 1 18432.337311
3.1.10 30 read-only 3 1 18490.428610
3.1.10 30 read-only 1 4 56105.427186
3.1.10 30 read-only 2 4 55898.374123
3.1.10 30 read-only 3 4 55950.248553
3.1.10 30 read-only 1 16 56965.919278
3.1.10 30 read-only 2 16 56287.988358
3.1.10 30 read-only 3 16 57193.590028
3.1.10 30 read-write 1 1 2296.110011
3.1.10 30 read-write 2 1 2297.252455
3.1.10 30 read-write 3 1 2298.721614
3.1.10 30 read-write 1 4 6826.240445
3.1.10 30 read-write 2 4 6899.280199
3.1.10 30 read-write 3 4 6936.665011
3.1.10 30 read-write 1 16 8926.945806
3.1.10 30 read-write 2 16 9008.474278
3.1.10 30 read-write 3 16 8929.760221
3.1.10 300 read-only 1 1 16896.608759
3.1.10 300 read-only 2 1 16935.804637
3.1.10 300 read-only 3 1 17022.658219
3.1.10 300 read-only 1 4 51549.850622
3.1.10 300 read-only 2 4 51769.708308
3.1.10 300 read-only 3 4 52268.740200
3.1.10 300 read-only 1 16 62743.212338
3.1.10 300 read-only 2 16 61511.007246
3.1.10 300 read-only 3 16 62080.934583
3.1.10 300 read-write 1 1 1994.360014
3.1.10 300 read-write 2 1 2014.970108
3.1.10 300 read-write 3 1 2029.212567
3.1.10 300 read-write 1 4 5921.682239
3.1.10 300 read-write 2 4 5892.965080
3.1.10 300 read-write 3 4 5904.133519
3.1.10 300 read-write 1 16 7545.634280
3.1.10 300 read-write 2 16 7562.589343
3.1.10 300 read-write 3 16 7629.437385
3.1.10 1500 read-only 1 1 4526.490217
3.1.10 1500 read-only 2 1 4475.752666
3.1.10 1500 read-only 3 1 4518.751552
3.1.10 1500 read-only 1 4 9165.553559
3.1.10 1500 read-only 2 4 8665.556204
3.1.10 1500 read-only 3 4 8834.092648
3.1.10 1500 read-only 1 16 13186.410366
3.1.10 1500 read-only 2 16 13053.709302
3.1.10 1500 read-only 3 16 13005.115214
3.1.10 1500 read-write 1 1 1147.271500
3.1.10 1500 read-write 2 1 1097.637908
3.1.10 1500 read-write 3 1 1127.196854
3.1.10 1500 read-write 1 4 2403.571320
3.1.10 1500 read-write 2 4 2385.258479
3.1.10 1500 read-write 3 4 2434.915395
3.1.10 1500 read-write 1 16 4828.579598
3.1.10 1500 read-write 2 16 4822.181153
3.1.10 1500 read-write 3 16 4791.222292
3.11.10 30 read-only 1 1 16749.083079
3.11.10 30 read-only 2 1 16755.628530
3.11.10 30 read-only 3 1 16727.761705
3.11.10 30 read-only 1 4 50577.114642
3.11.10 30 read-only 2 4 50439.349243
3.11.10 30 read-only 3 4 50488.611611
3.11.10 30 read-only 1 16 63013.080312
3.11.10 30 read-only 2 16 64811.500543
3.11.10 30 read-only 3 16 64259.495167
3.11.10 30 read-write 1 1 2094.950520
3.11.10 30 read-write 2 1 2103.479235
3.11.10 30 read-write 3 1 2102.801082
3.11.10 30 read-write 1 4 6472.540625
3.11.10 30 read-write 2 4 6501.230864
3.11.10 30 read-write 3 4 6513.375682
3.11.10 30 read-write 1 16 8301.264405
3.11.10 30 read-write 2 16 8361.215903
3.11.10 30 read-write 3 16 8334.310499
3.11.10 300 read-only 1 1 15556.532525
3.11.10 300 read-only 2 1 15553.535141
3.11.10 300 read-only 3 1 15453.964341
3.11.10 300 read-only 1 4 46616.009343
3.11.10 300 read-only 2 4 46567.298972
3.11.10 300 read-only 3 4 46487.601926
3.11.10 300 read-only 1 16 58466.015785
3.11.10 300 read-only 2 16 58403.527775
3.11.10 300 read-only 3 16 58528.156364
3.11.10 300 read-write 1 1 1874.403270
3.11.10 300 read-write 2 1 1889.582523
3.11.10 300 read-write 3 1 1899.718754
3.11.10 300 read-write 1 4 5531.683886
3.11.10 300 read-write 2 4 5680.008242
3.11.10 300 read-write 3 4 5651.832847
3.11.10 300 read-write 1 16 7041.740611
3.11.10 300 read-write 2 16 7095.350777
3.11.10 300 read-write 3 16 7053.007880
3.11.10 1500 read-only 1 1 4241.264321
3.11.10 1500 read-only 2 1 4186.525074
3.11.10 1500 read-only 3 1 4190.717622
3.11.10 1500 read-only 1 4 9093.830543
3.11.10 1500 read-only 2 4 8931.381744
3.11.10 1500 read-only 3 4 8952.425531
3.11.10 1500 read-only 1 16 13300.638071
3.11.10 1500 read-only 2 16 13497.609868
3.11.10 1500 read-only 3 16 13378.698101
3.11.10 1500 read-write 1 1 1106.386386
3.11.10 1500 read-write 2 1 1055.935842
3.11.10 1500 read-write 3 1 1067.934837
3.11.10 1500 read-write 1 4 2395.390033
3.11.10 1500 read-write 2 4 2411.190819
3.11.10 1500 read-write 3 4 2414.686941
3.11.10 1500 read-write 1 16 4782.837157
3.11.10 1500 read-write 2 16 4771.555747
3.11.10 1500 read-write 3 16 4738.530668
3.11.10-stats 30 read-only 1 1 15882.260433
3.11.10-stats 30 read-only 2 1 15870.429098
3.11.10-stats 30 read-only 3 1 15892.390831
3.11.10-stats 30 read-only 1 4 47486.377028
3.11.10-stats 30 read-only 2 4 47882.471443
3.11.10-stats 30 read-only 3 4 48026.697674
3.11.10-stats 30 read-only 1 16 60699.799827
3.11.10-stats 30 read-only 2 16 59371.421705
3.11.10-stats 30 read-only 3 16 60531.738222
3.11.10-stats 30 read-write 1 1 1700.563775
3.11.10-stats 30 read-write 2 1 1736.060727
3.11.10-stats 30 read-write 3 1 1703.365402
3.11.10-stats 30 read-write 1 4 3914.435410
3.11.10-stats 30 read-write 2 4 4036.166325
3.11.10-stats 30 read-write 3 4 4061.232528
3.11.10-stats 30 read-write 1 16 5268.788885
3.11.10-stats 30 read-write 2 16 5226.478515
3.11.10-stats 30 read-write 3 16 5225.476685
3.11.10-stats 300 read-only 1 1 15276.940308
3.11.10-stats 300 read-only 2 1 15290.002595
3.11.10-stats 300 read-only 3 1 15267.321518
3.11.10-stats 300 read-only 1 4 46004.754842
3.11.10-stats 300 read-only 2 4 46022.125691
3.11.10-stats 300 read-only 3 4 46038.774300
3.11.10-stats 300 read-only 1 16 57122.221977
3.11.10-stats 300 read-only 2 16 57193.137592
3.11.10-stats 300 read-only 3 16 57007.154691
3.11.10-stats 300 read-write 1 1 1805.321987
3.11.10-stats 300 read-write 2 1 1813.156847
3.11.10-stats 300 read-write 3 1 1797.576915
3.11.10-stats 300 read-write 1 4 5230.187490
3.11.10-stats 300 read-write 2 4 5248.728728
3.11.10-stats 300 read-write 3 4 5210.035821
3.11.10-stats 300 read-write 1 16 6773.751246
3.11.10-stats 300 read-write 2 16 6778.412657
3.11.10-stats 300 read-write 3 16 6792.426043
3.11.10-stats 1500 read-only 1 1 4574.753108
3.11.10-stats 1500 read-only 2 1 4595.828368
3.11.10-stats 1500 read-only 3 1 4575.984454
3.11.10-stats 1500 read-only 1 4 8466.450240
3.11.10-stats 1500 read-only 2 4 8252.520959
3.11.10-stats 1500 read-only 3 4 8196.915068
3.11.10-stats 1500 read-only 1 16 12765.426271
3.11.10-stats 1500 read-only 2 16 12637.948832
3.11.10-stats 1500 read-only 3 16 12567.022630
3.11.10-stats 1500 read-write 1 1 980.666916
3.11.10-stats 1500 read-write 2 1 1017.081200
3.11.10-stats 1500 read-write 3 1 1035.941661
3.11.10-stats 1500 read-write 1 4 2401.552887
3.11.10-stats 1500 read-write 2 4 2385.249884
3.11.10-stats 1500 read-write 3 4 2391.664884
3.11.10-stats 1500 read-write 1 16 4397.303820
3.11.10-stats 1500 read-write 2 16 4341.409538
3.11.10-stats 1500 read-write 3 16 4337.758867
3.12.58 30 read-only 1 1 16353.611883
3.12.58 30 read-only 2 1 16443.196837
3.12.58 30 read-only 3 1 16408.870583
3.12.58 30 read-only 1 4 49800.372055
3.12.58 30 read-only 2 4 49604.930523
3.12.58 30 read-only 3 4 49713.735042
3.12.58 30 read-only 1 16 64225.095927
3.12.58 30 read-only 2 16 61834.688864
3.12.58 30 read-only 3 16 63845.006466
3.12.58 30 read-write 1 1 2061.439767
3.12.58 30 read-write 2 1 2064.007212
3.12.58 30 read-write 3 1 2067.059051
3.12.58 30 read-write 1 4 6349.388105
3.12.58 30 read-write 2 4 6477.006852
3.12.58 30 read-write 3 4 6396.904462
3.12.58 30 read-write 1 16 8310.390250
3.12.58 30 read-write 2 16 8316.806917
3.12.58 30 read-write 3 16 8311.819312
3.12.58 300 read-only 1 1 15233.670407
3.12.58 300 read-only 2 1 15227.789689
3.12.58 300 read-only 3 1 15267.937126
3.12.58 300 read-only 1 4 45711.351159
3.12.58 300 read-only 2 4 45681.330753
3.12.58 300 read-only 3 4 45466.027033
3.12.58 300 read-only 1 16 58202.140305
3.12.58 300 read-only 2 16 58113.165090
3.12.58 300 read-only 3 16 57960.829062
3.12.58 300 read-write 1 1 1875.041515
3.12.58 300 read-write 2 1 1885.578809
3.12.58 300 read-write 3 1 1877.375684
3.12.58 300 read-write 1 4 5452.400631
3.12.58 300 read-write 2 4 5569.076514
3.12.58 300 read-write 3 4 5689.387628
3.12.58 300 read-write 1 16 7152.561657
3.12.58 300 read-write 2 16 7178.959922
3.12.58 300 read-write 3 16 7104.432033
3.12.58 1500 read-only 1 1 4913.274166
3.12.58 1500 read-only 2 1 4891.576959
3.12.58 1500 read-only 3 1 5014.853166
3.12.58 1500 read-only 1 4 15433.820272
3.12.58 1500 read-only 2 4 15048.795398
3.12.58 1500 read-only 3 4 14870.106985
3.12.58 1500 read-only 1 16 34038.956007
3.12.58 1500 read-only 2 16 33347.263823
3.12.58 1500 read-only 3 16 33515.050875
3.12.58 1500 read-write 1 1 1113.503855
3.12.58 1500 read-write 2 1 1115.509805
3.12.58 1500 read-write 3 1 1110.103643
3.12.58 1500 read-write 1 4 2853.428369
3.12.58 1500 read-write 2 4 3063.141535
3.12.58 1500 read-write 3 4 2988.980692
3.12.58 1500 read-write 1 16 6460.272892
3.12.58 1500 read-write 2 16 6484.761408
3.12.58 1500 read-write 3 16 6443.320895
3.12.58-stats 30 read-only 1 1 16499.385575
3.12.58-stats 30 read-only 2 1 16540.821126
3.12.58-stats 30 read-only 3 1 16565.562825
3.12.58-stats 30 read-only 1 4 49973.020406
3.12.58-stats 30 read-only 2 4 50039.049107
3.12.58-stats 30 read-only 3 4 49979.384994
3.12.58-stats 30 read-only 1 16 63999.735490
3.12.58-stats 30 read-only 2 16 62382.044829
3.12.58-stats 30 read-only 3 16 63663.141268
3.12.58-stats 30 read-write 1 1 2068.028984
3.12.58-stats 30 read-write 2 1 2066.995460
3.12.58-stats 30 read-write 3 1 2070.205042
3.12.58-stats 30 read-write 1 4 6386.502081
3.12.58-stats 30 read-write 2 4 6458.550786
3.12.58-stats 30 read-write 3 4 6429.226665
3.12.58-stats 30 read-write 1 16 8272.424598
3.12.58-stats 30 read-write 2 16 8350.863170
3.12.58-stats 30 read-write 3 16 8289.636403
3.12.58-stats 300 read-only 1 1 15289.450104
3.12.58-stats 300 read-only 2 1 15286.734698
3.12.58-stats 300 read-only 3 1 15271.178359
3.12.58-stats 300 read-only 1 4 46027.489733
3.12.58-stats 300 read-only 2 4 45867.356176
3.12.58-stats 300 read-only 3 4 46085.454068
3.12.58-stats 300 read-only 1 16 58224.019629
3.12.58-stats 300 read-only 2 16 58149.196216
3.12.58-stats 300 read-only 3 16 58111.765183
3.12.58-stats 300 read-write 1 1 1881.706520
3.12.58-stats 300 read-write 2 1 1877.522441
3.12.58-stats 300 read-write 3 1 1894.484955
3.12.58-stats 300 read-write 1 4 5536.593801
3.12.58-stats 300 read-write 2 4 5558.608843
3.12.58-stats 300 read-write 3 4 5575.031729
3.12.58-stats 300 read-write 1 16 7044.307311
3.12.58-stats 300 read-write 2 16 7006.580623
3.12.58-stats 300 read-write 3 16 7208.069718
3.12.58-stats 1500 read-only 1 1 4956.324523
3.12.58-stats 1500 read-only 2 1 4967.578666
3.12.58-stats 1500 read-only 3 1 4952.533257
3.12.58-stats 1500 read-only 1 4 15244.196004
3.12.58-stats 1500 read-only 2 4 14519.165751
3.12.58-stats 1500 read-only 3 4 14640.038139
3.12.58-stats 1500 read-only 1 16 33777.738441
3.12.58-stats 1500 read-only 2 16 33309.365285
3.12.58-stats 1500 read-only 3 16 33209.558037
3.12.58-stats 1500 read-write 1 1 1101.289863
3.12.58-stats 1500 read-write 2 1 1107.528152
3.12.58-stats 1500 read-write 3 1 1086.724339
3.12.58-stats 1500 read-write 1 4 2789.360772
3.12.58-stats 1500 read-write 2 4 2971.417563
3.12.58-stats 1500 read-write 3 4 2982.248467
3.12.58-stats 1500 read-write 1 16 6481.880048
3.12.58-stats 1500 read-write 2 16 6410.570307
3.12.58-stats 1500 read-write 3 16 6376.282119
3.13.11 30 read-only 1 1 16574.484874
3.13.11 30 read-only 2 1 16652.965983
3.13.11 30 read-only 3 1 16643.820176
3.13.11 30 read-only 1 4 50329.560204
3.13.11 30 read-only 2 4 50308.340399
3.13.11 30 read-only 3 4 50503.690136
3.13.11 30 read-only 1 16 64631.672827
3.13.11 30 read-only 2 16 64311.306836
3.13.11 30 read-only 3 16 64747.076345
3.13.11 30 read-write 1 1 2082.204051
3.13.11 30 read-write 2 1 2088.065207
3.13.11 30 read-write 3 1 2087.594444
3.13.11 30 read-write 1 4 6453.606040
3.13.11 30 read-write 2 4 6414.792413
3.13.11 30 read-write 3 4 6473.527336
3.13.11 30 read-write 1 16 8391.318556
3.13.11 30 read-write 2 16 8414.747276
3.13.11 30 read-write 3 16 8389.162178
3.13.11 300 read-only 1 1 15441.076719
3.13.11 300 read-only 2 1 15482.125789
3.13.11 300 read-only 3 1 15420.825994
3.13.11 300 read-only 1 4 46287.199188
3.13.11 300 read-only 2 4 46146.566407
3.13.11 300 read-only 3 4 46366.808495
3.13.11 300 read-only 1 16 58592.890643
3.13.11 300 read-only 2 16 58428.024712
3.13.11 300 read-only 3 16 58643.476837
3.13.11 300 read-write 1 1 1887.668016
3.13.11 300 read-write 2 1 1901.901872
3.13.11 300 read-write 3 1 1916.779496
3.13.11 300 read-write 1 4 5558.934123
3.13.11 300 read-write 2 4 5632.875156
3.13.11 300 read-write 3 4 5574.757718
3.13.11 300 read-write 1 16 7153.153880
3.13.11 300 read-write 2 16 7158.645409
3.13.11 300 read-write 3 16 7255.244246
3.13.11 1500 read-only 1 1 4882.253671
3.13.11 1500 read-only 2 1 4918.103556
3.13.11 1500 read-only 3 1 4889.453466
3.13.11 1500 read-only 1 4 15345.804075
3.13.11 1500 read-only 2 4 14644.539710
3.13.11 1500 read-only 3 4 14733.989445
3.13.11 1500 read-only 1 16 34237.055576
3.13.11 1500 read-only 2 16 33785.134797
3.13.11 1500 read-only 3 16 33708.939305
3.13.11 1500 read-write 1 1 1130.847942
3.13.11 1500 read-write 2 1 1115.628736
3.13.11 1500 read-write 3 1 1100.207274
3.13.11 1500 read-write 1 4 2855.728834
3.13.11 1500 read-write 2 4 2999.541992
3.13.11 1500 read-write 3 4 3008.454403
3.13.11 1500 read-write 1 16 6500.033060
3.13.11 1500 read-write 2 16 6482.772118
3.13.11 1500 read-write 3 16 6475.347723
3.14.66 30 read-only 1 1 16354.787876
3.14.66 30 read-only 2 1 16390.662565
3.14.66 30 read-only 3 1 16359.301926
3.14.66 30 read-only 1 4 49658.448472
3.14.66 30 read-only 2 4 49733.063068
3.14.66 30 read-only 3 4 49713.426980
3.14.66 30 read-only 1 16 63265.039004
3.14.66 30 read-only 2 16 62623.400264
3.14.66 30 read-only 3 16 63132.953629
3.14.66 30 read-write 1 1 2040.388961
3.14.66 30 read-write 2 1 2043.523919
3.14.66 30 read-write 3 1 2048.803512
3.14.66 30 read-write 1 4 6231.293894
3.14.66 30 read-write 2 4 6258.765155
3.14.66 30 read-write 3 4 6181.314808
3.14.66 30 read-write 1 16 8264.776787
3.14.66 30 read-write 2 16 8242.203402
3.14.66 30 read-write 3 16 8294.628131
3.14.66 300 read-only 1 1 15112.312828
3.14.66 300 read-only 2 1 15120.485198
3.14.66 300 read-only 3 1 15148.764088
3.14.66 300 read-only 1 4 45399.773641
3.14.66 300 read-only 2 4 45480.309484
3.14.66 300 read-only 3 4 45656.754741
3.14.66 300 read-only 1 16 57682.239154
3.14.66 300 read-only 2 16 57717.231500
3.14.66 300 read-only 3 16 57735.592541
3.14.66 300 read-write 1 1 1862.453101
3.14.66 300 read-write 2 1 1858.691027
3.14.66 300 read-write 3 1 1900.827111
3.14.66 300 read-write 1 4 5525.602618
3.14.66 300 read-write 2 4 5481.249934
3.14.66 300 read-write 3 4 5508.349059
3.14.66 300 read-write 1 16 7085.939977
3.14.66 300 read-write 2 16 7035.368936
3.14.66 300 read-write 3 16 7061.312530
3.14.66 1500 read-only 1 1 4863.403027
3.14.66 1500 read-only 2 1 4859.312542
3.14.66 1500 read-only 3 1 4903.272604
3.14.66 1500 read-only 1 4 15240.731811
3.14.66 1500 read-only 2 4 14861.031430
3.14.66 1500 read-only 3 4 14457.020137
3.14.66 1500 read-only 1 16 33543.440960
3.14.66 1500 read-only 2 16 32886.964933
3.14.66 1500 read-only 3 16 32976.253840
3.14.66 1500 read-write 1 1 1135.473342
3.14.66 1500 read-write 2 1 1131.830185
3.14.66 1500 read-write 3 1 1104.229015
3.14.66 1500 read-write 1 4 2815.603904
3.14.66 1500 read-write 2 4 3014.776310
3.14.66 1500 read-write 3 4 2965.519662
3.14.66 1500 read-write 1 16 6465.621097
3.14.66 1500 read-write 2 16 6453.980515
3.14.66 1500 read-write 3 16 6411.080079
3.15.10 30 read-only 1 1 16418.437152
3.15.10 30 read-only 2 1 16439.960002
3.15.10 30 read-only 3 1 16466.227551
3.15.10 30 read-only 1 4 49881.035918
3.15.10 30 read-only 2 4 49862.007310
3.15.10 30 read-only 3 4 49910.012368
3.15.10 30 read-only 1 16 63198.877900
3.15.10 30 read-only 2 16 64445.596101
3.15.10 30 read-only 3 16 64362.769251
3.15.10 30 read-write 1 1 2063.272917
3.15.10 30 read-write 2 1 2071.042082
