1462239019.706 2016-05-03 03:30:19 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1462248962.262 2016-05-03 06:16:02 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=5.115 s, sync=0.020 s, total=5.137 s; sync files=44, longest=0.020 s, average=0.000 s; distance=3294 kB, estimate=2514608 kB
1462248962.262 2016-05-03 06:16:02 CEST LOG:  checkpoint starting: immediate force wait
1462248962.265 2016-05-03 06:16:02 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2263147 kB
1462249862.352 2016-05-03 06:31:02 CEST LOG:  checkpoint starting: immediate force wait time
1462249862.356 2016-05-03 06:31:02 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2036834 kB
1462250762.456 2016-05-03 06:46:02 CEST LOG:  checkpoint starting: time
1462251212.107 2016-05-03 06:53:32 CEST LOG:  checkpoint complete: wrote 72267 buffers (55.1%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.628 s, sync=0.005 s, total=449.650 s; sync files=21, longest=0.005 s, average=0.000 s; distance=1309194 kB, estimate=1964070 kB
1462251662.175 2016-05-03 07:01:02 CEST LOG:  checkpoint starting: time
1462251663.508 2016-05-03 07:01:03 CEST LOG:  checkpoint complete: wrote 72365 buffers (55.2%); 0 transaction log file(s) added, 0 removed, 80 recycled; write=0.927 s, sync=0.350 s, total=1.332 s; sync files=15, longest=0.349 s, average=0.023 s; distance=1301250 kB, estimate=1897788 kB
1462251663.508 2016-05-03 07:01:03 CEST LOG:  checkpoint starting: immediate force wait
1462251663.549 2016-05-03 07:01:03 CEST LOG:  checkpoint complete: wrote 18 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.001 s, sync=0.000 s, total=0.040 s; sync files=2, longest=0.000 s, average=0.000 s; distance=5127 kB, estimate=1708522 kB
1462252563.631 2016-05-03 07:16:03 CEST LOG:  checkpoint starting: immediate force wait time
1462252564.424 2016-05-03 07:16:04 CEST LOG:  checkpoint complete: wrote 58598 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.395 s, sync=0.395 s, total=0.792 s; sync files=15, longest=0.360 s, average=0.026 s; distance=395910 kB, estimate=1577261 kB
1462253463.526 2016-05-03 07:31:03 CEST LOG:  checkpoint starting: time
1462253913.055 2016-05-03 07:38:33 CEST LOG:  checkpoint complete: wrote 100481 buffers (76.7%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=449.503 s, sync=0.003 s, total=449.528 s; sync files=20, longest=0.001 s, average=0.000 s; distance=3014520 kB, estimate=3014520 kB
1462254363.084 2016-05-03 07:46:03 CEST LOG:  checkpoint starting: time
1462254365.526 2016-05-03 07:46:05 CEST LOG:  checkpoint complete: wrote 72210 buffers (55.1%); 0 transaction log file(s) added, 0 removed, 184 recycled; write=2.235 s, sync=0.138 s, total=2.442 s; sync files=17, longest=0.136 s, average=0.008 s; distance=2973130 kB, estimate=3010381 kB
1462254365.526 2016-05-03 07:46:05 CEST LOG:  checkpoint starting: immediate force wait
1462254365.611 2016-05-03 07:46:05 CEST LOG:  checkpoint complete: wrote 84 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 181 recycled; write=0.002 s, sync=0.002 s, total=0.084 s; sync files=3, longest=0.002 s, average=0.000 s; distance=68252 kB, estimate=2716168 kB
1462255265.711 2016-05-03 08:01:05 CEST LOG:  checkpoint starting: time
1462255266.611 2016-05-03 08:01:06 CEST LOG:  checkpoint complete: wrote 59692 buffers (45.5%); 0 transaction log file(s) added, 0 removed, 4 recycled; write=0.669 s, sync=0.227 s, total=0.900 s; sync files=15, longest=0.227 s, average=0.015 s; distance=402199 kB, estimate=2484771 kB
1462255266.611 2016-05-03 08:01:06 CEST LOG:  checkpoint starting: immediate force wait
1462255266.626 2016-05-03 08:01:06 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2236294 kB
1462256166.727 2016-05-03 08:16:06 CEST LOG:  checkpoint starting: time
1462256616.020 2016-05-03 08:23:36 CEST LOG:  checkpoint complete: wrote 85255 buffers (65.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.271 s, sync=0.005 s, total=449.292 s; sync files=20, longest=0.003 s, average=0.000 s; distance=3835934 kB, estimate=3835934 kB
1462257066.120 2016-05-03 08:31:06 CEST LOG:  checkpoint starting: time
1462257066.904 2016-05-03 08:31:06 CEST LOG:  checkpoint complete: wrote 521 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 234 recycled; write=0.697 s, sync=0.000 s, total=0.783 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3760613 kB, estimate=3828402 kB
1462257066.904 2016-05-03 08:31:06 CEST LOG:  checkpoint starting: immediate force wait
1462257067.005 2016-05-03 08:31:07 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 230 recycled; write=0.001 s, sync=0.000 s, total=0.101 s; sync files=1, longest=0.000 s, average=0.000 s; distance=35122 kB, estimate=3449074 kB
1462257067.177 2016-05-03 08:31:07 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462257067.191 2016-05-03 08:31:07 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3104167 kB
1462257067.298 2016-05-03 08:31:07 CEST LOG:  checkpoint starting: immediate force wait
1462257067.300 2016-05-03 08:31:07 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2793750 kB
1462257967.470 2016-05-03 08:46:07 CEST LOG:  checkpoint starting: time
1462257971.610 2016-05-03 08:46:11 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.118 s, sync=0.020 s, total=4.140 s; sync files=44, longest=0.020 s, average=0.000 s; distance=3294 kB, estimate=2514704 kB
1462257971.610 2016-05-03 08:46:11 CEST LOG:  checkpoint starting: immediate force wait
1462257971.613 2016-05-03 08:46:11 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2263234 kB
1462258871.664 2016-05-03 09:01:11 CEST LOG:  checkpoint starting: time
1462258871.700 2016-05-03 09:01:11 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.034 s, sync=0.000 s, total=0.035 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2036912 kB
1462258871.700 2016-05-03 09:01:11 CEST LOG:  checkpoint starting: immediate force wait
1462258871.703 2016-05-03 09:01:11 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1833221 kB
1462259771.722 2016-05-03 09:16:11 CEST LOG:  checkpoint starting: time
1462260221.063 2016-05-03 09:23:41 CEST LOG:  checkpoint complete: wrote 72319 buffers (55.2%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.329 s, sync=0.005 s, total=449.340 s; sync files=21, longest=0.005 s, average=0.000 s; distance=1311487 kB, estimate=1781047 kB
1462260671.163 2016-05-03 09:31:11 CEST LOG:  checkpoint starting: time
1462260672.945 2016-05-03 09:31:12 CEST LOG:  checkpoint complete: wrote 72425 buffers (55.3%); 0 transaction log file(s) added, 0 removed, 80 recycled; write=1.316 s, sync=0.408 s, total=1.781 s; sync files=17, longest=0.407 s, average=0.024 s; distance=1305324 kB, estimate=1733475 kB
1462260672.945 2016-05-03 09:31:12 CEST LOG:  checkpoint starting: immediate force wait
1462260672.989 2016-05-03 09:31:12 CEST LOG:  checkpoint complete: wrote 29 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 80 recycled; write=0.001 s, sync=0.000 s, total=0.043 s; sync files=2, longest=0.000 s, average=0.000 s; distance=11619 kB, estimate=1561289 kB
1462261573.079 2016-05-03 09:46:13 CEST LOG:  checkpoint starting: immediate force wait time
1462261573.873 2016-05-03 09:46:13 CEST LOG:  checkpoint complete: wrote 58584 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.404 s, sync=0.387 s, total=0.793 s; sync files=15, longest=0.368 s, average=0.025 s; distance=395753 kB, estimate=1444736 kB
1462262473.975 2016-05-03 10:01:13 CEST LOG:  checkpoint starting: time
1462262923.107 2016-05-03 10:08:43 CEST LOG:  checkpoint complete: wrote 100551 buffers (76.7%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=449.104 s, sync=0.005 s, total=449.132 s; sync files=20, longest=0.002 s, average=0.000 s; distance=3018244 kB, estimate=3018244 kB
1462263373.210 2016-05-03 10:16:13 CEST LOG:  checkpoint starting: time
1462263375.177 2016-05-03 10:16:15 CEST LOG:  checkpoint complete: wrote 75560 buffers (57.6%); 0 transaction log file(s) added, 0 removed, 185 recycled; write=1.751 s, sync=0.138 s, total=1.967 s; sync files=17, longest=0.137 s, average=0.008 s; distance=3000693 kB, estimate=3016489 kB
1462263375.177 2016-05-03 10:16:15 CEST LOG:  checkpoint starting: immediate force wait
1462263375.263 2016-05-03 10:16:15 CEST LOG:  checkpoint complete: wrote 40 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 183 recycled; write=0.001 s, sync=0.001 s, total=0.085 s; sync files=2, longest=0.001 s, average=0.000 s; distance=34193 kB, estimate=2718259 kB
1462264275.362 2016-05-03 10:31:15 CEST LOG:  checkpoint starting: time
1462264276.331 2016-05-03 10:31:16 CEST LOG:  checkpoint complete: wrote 59570 buffers (45.4%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.690 s, sync=0.276 s, total=0.968 s; sync files=15, longest=0.254 s, average=0.018 s; distance=402477 kB, estimate=2486681 kB
1462264276.331 2016-05-03 10:31:16 CEST LOG:  checkpoint starting: immediate force wait
1462264276.345 2016-05-03 10:31:16 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2238013 kB
1462265176.447 2016-05-03 10:46:16 CEST LOG:  checkpoint starting: time
1462265626.036 2016-05-03 10:53:46 CEST LOG:  checkpoint complete: wrote 87265 buffers (66.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.564 s, sync=0.009 s, total=449.588 s; sync files=20, longest=0.003 s, average=0.000 s; distance=3826951 kB, estimate=3826951 kB
1462266076.137 2016-05-03 11:01:16 CEST LOG:  checkpoint starting: time
1462266076.545 2016-05-03 11:01:16 CEST LOG:  checkpoint complete: wrote 235 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 234 recycled; write=0.323 s, sync=0.000 s, total=0.407 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3739675 kB, estimate=3818223 kB
1462266076.545 2016-05-03 11:01:16 CEST LOG:  checkpoint starting: immediate force wait
1462266076.646 2016-05-03 11:01:16 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 228 recycled; write=0.001 s, sync=0.000 s, total=0.100 s; sync files=1, longest=0.000 s, average=0.000 s; distance=17108 kB, estimate=3438112 kB
1462266076.821 2016-05-03 11:01:16 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462266076.835 2016-05-03 11:01:16 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3094301 kB
1462266076.936 2016-05-03 11:01:16 CEST LOG:  checkpoint starting: immediate force wait
1462266076.938 2016-05-03 11:01:16 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2784871 kB
1462266976.369 2016-05-03 11:16:16 CEST LOG:  checkpoint starting: time
1462266976.372 2016-05-03 11:16:16 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2509520 kB
1462267022.892 2016-05-03 11:17:02 CEST LOG:  checkpoint starting: immediate force wait
1462267022.897 2016-05-03 11:17:02 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.002 s, sync=0.000 s, total=0.005 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2258568 kB
1462267922.997 2016-05-03 11:32:02 CEST LOG:  checkpoint starting: time
1462267923.001 2016-05-03 11:32:02 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2032713 kB
1462267923.014 2016-05-03 11:32:03 CEST LOG:  checkpoint starting: immediate force wait
1462267923.016 2016-05-03 11:32:03 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1829441 kB
1462268823.791 2016-05-03 11:47:03 CEST LOG:  checkpoint starting: time
1462269273.061 2016-05-03 11:54:33 CEST LOG:  checkpoint complete: wrote 4800 buffers (3.7%); 1 transaction log file(s) added, 0 removed, 0 recycled; write=449.212 s, sync=0.006 s, total=449.269 s; sync files=24, longest=0.004 s, average=0.000 s; distance=5245545 kB, estimate=5245545 kB
1462269723.134 2016-05-03 12:02:03 CEST LOG:  checkpoint starting: immediate force wait time
1462269724.929 2016-05-03 12:02:04 CEST LOG:  checkpoint complete: wrote 80932 buffers (61.7%); 0 transaction log file(s) added, 0 removed, 320 recycled; write=1.662 s, sync=0.021 s, total=1.794 s; sync files=22, longest=0.019 s, average=0.000 s; distance=4846222 kB, estimate=5205612 kB
1462270623.758 2016-05-03 12:17:03 CEST LOG:  checkpoint starting: time
1462270625.130 2016-05-03 12:17:05 CEST LOG:  checkpoint complete: wrote 612 buffers (0.5%); 0 transaction log file(s) added, 0 removed, 296 recycled; write=1.267 s, sync=0.001 s, total=1.372 s; sync files=18, longest=0.000 s, average=0.000 s; distance=3871313 kB, estimate=5072182 kB
1462270625.130 2016-05-03 12:17:05 CEST LOG:  checkpoint starting: immediate force wait
1462270625.255 2016-05-03 12:17:05 CEST LOG:  checkpoint complete: wrote 263 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 237 recycled; write=0.004 s, sync=0.002 s, total=0.124 s; sync files=2, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=4564964 kB
1462271525.525 2016-05-03 12:32:05 CEST LOG:  checkpoint starting: time
1462271975.053 2016-05-03 12:39:35 CEST LOG:  checkpoint complete: wrote 6987 buffers (5.3%); 1 transaction log file(s) added, 0 removed, 0 recycled; write=449.459 s, sync=0.009 s, total=449.528 s; sync files=25, longest=0.008 s, average=0.000 s; distance=6931749 kB, estimate=6931749 kB
1462272425.353 2016-05-03 12:47:05 CEST LOG:  checkpoint starting: immediate force wait time
1462272427.126 2016-05-03 12:47:07 CEST LOG:  checkpoint complete: wrote 103243 buffers (78.8%); 0 transaction log file(s) added, 0 removed, 423 recycled; write=1.592 s, sync=0.021 s, total=1.773 s; sync files=20, longest=0.019 s, average=0.001 s; distance=6677257 kB, estimate=6906300 kB
1462272428.242 2016-05-03 12:47:08 CEST ERROR:  canceling autovacuum task
1462272428.242 2016-05-03 12:47:08 CEST CONTEXT:  automatic analyze of table "pgbench.public.pgbench_history"
1462273325.389 2016-05-03 13:02:05 CEST LOG:  checkpoint starting: time
1462273328.564 2016-05-03 13:02:08 CEST LOG:  checkpoint complete: wrote 185 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 407 recycled; write=2.955 s, sync=0.001 s, total=3.175 s; sync files=18, longest=0.001 s, average=0.000 s; distance=3922774 kB, estimate=6607947 kB
1462273328.565 2016-05-03 13:02:08 CEST LOG:  checkpoint starting: immediate force wait
1462273328.721 2016-05-03 13:02:08 CEST LOG:  checkpoint complete: wrote 382 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 240 recycled; write=0.005 s, sync=0.002 s, total=0.156 s; sync files=2, longest=0.002 s, average=0.001 s; distance=0 kB, estimate=5947153 kB
1462274228.901 2016-05-03 13:17:08 CEST LOG:  checkpoint starting: time
1462274678.039 2016-05-03 13:24:38 CEST LOG:  checkpoint complete: wrote 6309 buffers (4.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.097 s, sync=0.017 s, total=449.137 s; sync files=24, longest=0.011 s, average=0.000 s; distance=7528617 kB, estimate=7528617 kB
1462275128.636 2016-05-03 13:32:08 CEST LOG:  checkpoint starting: time
1462275128.807 2016-05-03 13:32:08 CEST FATAL:  terminating autovacuum process due to administrator command
1462275129.108 2016-05-03 13:32:09 CEST LOG:  checkpoint complete: wrote 157 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 459 recycled; write=0.285 s, sync=0.000 s, total=0.471 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7372678 kB, estimate=7513023 kB
1462275129.108 2016-05-03 13:32:09 CEST LOG:  checkpoint starting: immediate force wait
1462275129.388 2016-05-03 13:32:09 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 450 recycled; write=0.001 s, sync=0.000 s, total=0.280 s; sync files=1, longest=0.000 s, average=0.000 s; distance=7105 kB, estimate=6762431 kB
1462275129.973 2016-05-03 13:32:09 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462275130.014 2016-05-03 13:32:10 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.041 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=6086188 kB
1462275130.088 2016-05-03 13:32:10 CEST LOG:  checkpoint starting: immediate force wait
1462275130.091 2016-05-03 13:32:10 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5477569 kB
1462276030.617 2016-05-03 13:47:10 CEST LOG:  checkpoint starting: time
