1464617649.658 2016-05-30 16:14:09 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1464630322.860 2016-05-30 19:45:22 CEST LOG:  checkpoint complete: wrote 70891 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.565 s, sync=0.224 s, total=1.826 s; sync files=17, longest=0.223 s, average=0.013 s; distance=1214521 kB, estimate=1743569 kB
1464630322.860 2016-05-30 19:45:22 CEST LOG:  checkpoint starting: immediate force wait
1464630322.898 2016-05-30 19:45:22 CEST LOG:  checkpoint complete: wrote 30 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.037 s; sync files=2, longest=0.000 s, average=0.000 s; distance=13345 kB, estimate=1570547 kB
1464631222.998 2016-05-30 20:00:22 CEST LOG:  checkpoint starting: time
1464631223.788 2016-05-30 20:00:23 CEST LOG:  checkpoint complete: wrote 58331 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.556 s, sync=0.231 s, total=0.790 s; sync files=13, longest=0.231 s, average=0.017 s; distance=394634 kB, estimate=1452956 kB
1464631223.788 2016-05-30 20:00:23 CEST LOG:  checkpoint starting: immediate force wait
1464631223.801 2016-05-30 20:00:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1307660 kB
1464632123.902 2016-05-30 20:15:23 CEST LOG:  checkpoint starting: time
1464632573.045 2016-05-30 20:22:53 CEST LOG:  checkpoint complete: wrote 97599 buffers (74.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.101 s, sync=0.018 s, total=449.142 s; sync files=20, longest=0.014 s, average=0.000 s; distance=2838915 kB, estimate=2838915 kB
1464633023.147 2016-05-30 20:30:23 CEST LOG:  checkpoint starting: time
1464633025.028 2016-05-30 20:30:25 CEST LOG:  checkpoint complete: wrote 78448 buffers (59.9%); 0 transaction log file(s) added, 0 removed, 173 recycled; write=1.772 s, sync=0.045 s, total=1.881 s; sync files=17, longest=0.037 s, average=0.002 s; distance=2797766 kB, estimate=2834800 kB
1464633025.028 2016-05-30 20:30:25 CEST LOG:  checkpoint starting: immediate force wait
1464633025.105 2016-05-30 20:30:25 CEST LOG:  checkpoint complete: wrote 44 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 171 recycled; write=0.002 s, sync=0.000 s, total=0.077 s; sync files=2, longest=0.000 s, average=0.000 s; distance=34426 kB, estimate=2554763 kB
1464633925.205 2016-05-30 20:45:25 CEST LOG:  checkpoint starting: time
1464633926.063 2016-05-30 20:45:26 CEST LOG:  checkpoint complete: wrote 57951 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.841 s, sync=0.014 s, total=0.858 s; sync files=15, longest=0.008 s, average=0.000 s; distance=403564 kB, estimate=2339643 kB
1464633926.063 2016-05-30 20:45:26 CEST LOG:  checkpoint starting: immediate force wait
1464633926.079 2016-05-30 20:45:26 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2105679 kB
1464634826.181 2016-05-30 21:00:26 CEST LOG:  checkpoint starting: time
1464635276.077 2016-05-30 21:07:56 CEST LOG:  checkpoint complete: wrote 106918 buffers (81.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.867 s, sync=0.003 s, total=449.895 s; sync files=20, longest=0.002 s, average=0.000 s; distance=3514438 kB, estimate=3514438 kB
1464635726.179 2016-05-30 21:15:26 CEST LOG:  checkpoint starting: time
1464635726.289 2016-05-30 21:15:26 CEST LOG:  checkpoint complete: wrote 36 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 214 recycled; write=0.036 s, sync=0.000 s, total=0.110 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3439621 kB, estimate=3506956 kB
1464635726.289 2016-05-30 21:15:26 CEST LOG:  checkpoint starting: immediate force wait
1464635726.380 2016-05-30 21:15:26 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 210 recycled; write=0.001 s, sync=0.000 s, total=0.091 s; sync files=1, longest=0.000 s, average=0.000 s; distance=1 kB, estimate=3156261 kB
1464635726.430 2016-05-30 21:15:26 CEST LOG:  checkpoint starting: immediate force wait flush-all
1464635726.434 2016-05-30 21:15:26 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2840635 kB
1464635726.545 2016-05-30 21:15:26 CEST LOG:  checkpoint starting: immediate force wait
1464635726.548 2016-05-30 21:15:26 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2556571 kB
1464636626.379 2016-05-30 21:30:26 CEST LOG:  checkpoint starting: time
1464636631.579 2016-05-30 21:30:31 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=5.181 s, sync=0.018 s, total=5.200 s; sync files=44, longest=0.017 s, average=0.000 s; distance=3294 kB, estimate=2301244 kB
1464636631.579 2016-05-30 21:30:31 CEST LOG:  checkpoint starting: immediate force wait
1464636631.582 2016-05-30 21:30:31 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2071119 kB
1464637531.675 2016-05-30 21:45:31 CEST LOG:  checkpoint starting: immediate force wait time
1464637531.678 2016-05-30 21:45:31 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1864009 kB
1464638431.779 2016-05-30 22:00:31 CEST LOG:  checkpoint starting: time
1464638881.038 2016-05-30 22:08:01 CEST LOG:  checkpoint complete: wrote 70576 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.249 s, sync=0.003 s, total=449.259 s; sync files=21, longest=0.003 s, average=0.000 s; distance=1214669 kB, estimate=1799075 kB
1464639331.138 2016-05-30 22:15:31 CEST LOG:  checkpoint starting: time
1464639332.814 2016-05-30 22:15:32 CEST LOG:  checkpoint complete: wrote 70898 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 75 recycled; write=1.386 s, sync=0.235 s, total=1.675 s; sync files=16, longest=0.235 s, average=0.014 s; distance=1213027 kB, estimate=1740470 kB
1464639332.814 2016-05-30 22:15:32 CEST LOG:  checkpoint starting: immediate force wait
1464639332.852 2016-05-30 22:15:32 CEST LOG:  checkpoint complete: wrote 28 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.038 s; sync files=2, longest=0.000 s, average=0.000 s; distance=10603 kB, estimate=1567483 kB
1464640232.856 2016-05-30 22:30:32 CEST LOG:  checkpoint starting: time
1464640233.814 2016-05-30 22:30:33 CEST LOG:  checkpoint complete: wrote 58353 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.714 s, sync=0.242 s, total=0.958 s; sync files=13, longest=0.122 s, average=0.018 s; distance=394781 kB, estimate=1450213 kB
1464640233.814 2016-05-30 22:30:33 CEST LOG:  checkpoint starting: immediate force wait
1464640233.829 2016-05-30 22:30:33 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1305192 kB
1464641133.931 2016-05-30 22:45:33 CEST LOG:  checkpoint starting: time
1464641583.063 2016-05-30 22:53:03 CEST LOG:  checkpoint complete: wrote 97698 buffers (74.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.104 s, sync=0.016 s, total=449.132 s; sync files=20, longest=0.013 s, average=0.000 s; distance=2844538 kB, estimate=2844538 kB
1464642033.166 2016-05-30 23:00:33 CEST LOG:  checkpoint starting: time
1464642035.040 2016-05-30 23:00:35 CEST LOG:  checkpoint complete: wrote 78425 buffers (59.8%); 0 transaction log file(s) added, 0 removed, 174 recycled; write=1.767 s, sync=0.041 s, total=1.873 s; sync files=17, longest=0.040 s, average=0.002 s; distance=2792474 kB, estimate=2839331 kB
1464642035.040 2016-05-30 23:00:35 CEST LOG:  checkpoint starting: immediate force wait
1464642035.119 2016-05-30 23:00:35 CEST LOG:  checkpoint complete: wrote 47 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 170 recycled; write=0.002 s, sync=0.000 s, total=0.079 s; sync files=3, longest=0.000 s, average=0.000 s; distance=34301 kB, estimate=2558828 kB
1464642935.219 2016-05-30 23:15:35 CEST LOG:  checkpoint starting: time
1464642936.103 2016-05-30 23:15:36 CEST LOG:  checkpoint complete: wrote 57861 buffers (44.1%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.866 s, sync=0.014 s, total=0.883 s; sync files=15, longest=0.009 s, average=0.000 s; distance=403477 kB, estimate=2343293 kB
1464642936.103 2016-05-30 23:15:36 CEST LOG:  checkpoint starting: immediate force wait
1464642936.117 2016-05-30 23:15:36 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2108964 kB
1464643836.219 2016-05-30 23:30:36 CEST LOG:  checkpoint starting: time
1464644286.027 2016-05-30 23:38:06 CEST LOG:  checkpoint complete: wrote 106587 buffers (81.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.767 s, sync=0.014 s, total=449.807 s; sync files=20, longest=0.007 s, average=0.000 s; distance=3498922 kB, estimate=3498922 kB
1464644736.129 2016-05-30 23:45:36 CEST LOG:  checkpoint starting: time
1464644736.313 2016-05-30 23:45:36 CEST LOG:  checkpoint complete: wrote 33 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 214 recycled; write=0.102 s, sync=0.000 s, total=0.184 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3421381 kB, estimate=3491168 kB
1464644736.313 2016-05-30 23:45:36 CEST LOG:  checkpoint starting: immediate force wait
1464644736.404 2016-05-30 23:45:36 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 208 recycled; write=0.001 s, sync=0.000 s, total=0.091 s; sync files=1, longest=0.000 s, average=0.000 s; distance=2000 kB, estimate=3142251 kB
1464644736.587 2016-05-30 23:45:36 CEST LOG:  checkpoint starting: immediate force wait flush-all
1464644736.591 2016-05-30 23:45:36 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2828026 kB
1464644736.702 2016-05-30 23:45:36 CEST LOG:  checkpoint starting: immediate force wait
1464644736.704 2016-05-30 23:45:36 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2545223 kB
1464645636.677 2016-05-31 00:00:36 CEST LOG:  checkpoint starting: time
1464645636.681 2016-05-31 00:00:36 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2293838 kB
1464645687.903 2016-05-31 00:01:27 CEST LOG:  checkpoint starting: immediate force wait
1464645687.907 2016-05-31 00:01:27 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.001 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2064454 kB
1464646588.007 2016-05-31 00:16:28 CEST LOG:  checkpoint starting: time
1464646588.010 2016-05-31 00:16:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1858010 kB
1464646588.029 2016-05-31 00:16:28 CEST LOG:  checkpoint starting: immediate force wait
1464646588.032 2016-05-31 00:16:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1672209 kB
1464647488.189 2016-05-31 00:31:28 CEST LOG:  checkpoint starting: time
1464647938.062 2016-05-31 00:38:58 CEST LOG:  checkpoint complete: wrote 5234 buffers (4.0%); 1 transaction log file(s) added, 0 removed, 0 recycled; write=449.824 s, sync=0.006 s, total=449.873 s; sync files=24, longest=0.004 s, average=0.000 s; distance=5111145 kB, estimate=5111145 kB
1464648388.160 2016-05-31 00:46:28 CEST LOG:  checkpoint starting: immediate force wait time
1464648390.019 2016-05-31 00:46:30 CEST LOG:  checkpoint complete: wrote 85699 buffers (65.4%); 0 transaction log file(s) added, 0 removed, 311 recycled; write=1.720 s, sync=0.026 s, total=1.858 s; sync files=21, longest=0.013 s, average=0.001 s; distance=4697094 kB, estimate=5069740 kB
1464649288.164 2016-05-31 01:01:28 CEST LOG:  checkpoint starting: time
1464649290.247 2016-05-31 01:01:30 CEST LOG:  checkpoint complete: wrote 539 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 287 recycled; write=1.977 s, sync=0.002 s, total=2.082 s; sync files=19, longest=0.001 s, average=0.000 s; distance=3869446 kB, estimate=4949710 kB
1464649290.247 2016-05-31 01:01:30 CEST LOG:  checkpoint starting: immediate force wait
1464649290.372 2016-05-31 01:01:30 CEST LOG:  checkpoint complete: wrote 406 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=0.006 s, sync=0.001 s, total=0.125 s; sync files=2, longest=0.001 s, average=0.000 s; distance=0 kB, estimate=4454739 kB
1464650190.631 2016-05-31 01:16:30 CEST LOG:  checkpoint starting: time
1464650640.037 2016-05-31 01:24:00 CEST LOG:  checkpoint complete: wrote 6184 buffers (4.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.381 s, sync=0.012 s, total=449.405 s; sync files=25, longest=0.008 s, average=0.000 s; distance=6764847 kB, estimate=6764847 kB
1464651090.493 2016-05-31 01:31:30 CEST LOG:  checkpoint starting: immediate force wait time
1464651092.240 2016-05-31 01:31:32 CEST LOG:  checkpoint complete: wrote 86903 buffers (66.3%); 0 transaction log file(s) added, 0 removed, 413 recycled; write=1.573 s, sync=0.012 s, total=1.747 s; sync files=21, longest=0.005 s, average=0.000 s; distance=6546310 kB, estimate=6742993 kB
1464651990.843 2016-05-31 01:46:30 CEST LOG:  checkpoint starting: time
1464651992.622 2016-05-31 01:46:32 CEST LOG:  checkpoint complete: wrote 399 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 400 recycled; write=1.602 s, sync=0.002 s, total=1.778 s; sync files=18, longest=0.000 s, average=0.000 s; distance=3913665 kB, estimate=6460060 kB
1464651992.622 2016-05-31 01:46:32 CEST LOG:  checkpoint starting: immediate force wait
1464651992.779 2016-05-31 01:46:32 CEST LOG:  checkpoint complete: wrote 227 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 239 recycled; write=0.004 s, sync=0.000 s, total=0.156 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5814054 kB
1464652892.892 2016-05-31 02:01:32 CEST LOG:  checkpoint starting: time
1464653342.067 2016-05-31 02:09:02 CEST LOG:  checkpoint complete: wrote 6379 buffers (4.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.134 s, sync=0.018 s, total=449.175 s; sync files=23, longest=0.013 s, average=0.000 s; distance=7213240 kB, estimate=7213240 kB
1464653792.181 2016-05-31 02:16:32 CEST LOG:  checkpoint starting: time
1464653792.948 2016-05-31 02:16:32 CEST FATAL:  terminating autovacuum process due to administrator command
1464653793.245 2016-05-31 02:16:33 CEST LOG:  checkpoint complete: wrote 455 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 440 recycled; write=0.887 s, sync=0.000 s, total=1.064 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7185234 kB, estimate=7210439 kB
1464653793.245 2016-05-31 02:16:33 CEST LOG:  checkpoint starting: immediate force wait
1464653793.510 2016-05-31 02:16:33 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 438 recycled; write=0.003 s, sync=0.000 s, total=0.264 s; sync files=1, longest=0.000 s, average=0.000 s; distance=33822 kB, estimate=6492777 kB
1464653794.143 2016-05-31 02:16:34 CEST LOG:  checkpoint starting: immediate force wait flush-all
1464653794.151 2016-05-31 02:16:34 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 3 recycled; write=0.002 s, sync=0.000 s, total=0.008 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=5843500 kB
1464653794.343 2016-05-31 02:16:34 CEST LOG:  checkpoint starting: immediate force wait
1464653794.345 2016-05-31 02:16:34 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5259150 kB
1464654694.172 2016-05-31 02:31:34 CEST LOG:  checkpoint starting: time
1464654694.176 2016-05-31 02:31:34 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=4736372 kB
1464654746.472 2016-05-31 02:32:26 CEST LOG:  checkpoint starting: immediate force wait
1464654746.477 2016-05-31 02:32:26 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.001 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=4262735 kB
