1464191344.248 2016-05-25 17:49:04 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1464202165.344 2016-05-25 20:49:25 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1671238 kB
1464203065.409 2016-05-25 21:04:25 CEST LOG:  checkpoint starting: time
1464203515.074 2016-05-25 21:11:55 CEST LOG:  checkpoint complete: wrote 70564 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.657 s, sync=0.002 s, total=449.665 s; sync files=21, longest=0.001 s, average=0.000 s; distance=1211937 kB, estimate=1625308 kB
1464203965.154 2016-05-25 21:19:25 CEST LOG:  checkpoint starting: time
1464203966.463 2016-05-25 21:19:26 CEST LOG:  checkpoint complete: wrote 70882 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.039 s, sync=0.237 s, total=1.309 s; sync files=17, longest=0.137 s, average=0.013 s; distance=1213279 kB, estimate=1584105 kB
1464203966.463 2016-05-25 21:19:26 CEST LOG:  checkpoint starting: immediate force wait
1464203966.497 2016-05-25 21:19:26 CEST LOG:  checkpoint complete: wrote 19 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.033 s; sync files=3, longest=0.000 s, average=0.000 s; distance=4931 kB, estimate=1426188 kB
1464204866.597 2016-05-25 21:34:26 CEST LOG:  checkpoint starting: time
1464204867.386 2016-05-25 21:34:27 CEST LOG:  checkpoint complete: wrote 58449 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.454 s, sync=0.332 s, total=0.789 s; sync files=15, longest=0.304 s, average=0.022 s; distance=394927 kB, estimate=1323062 kB
1464204867.386 2016-05-25 21:34:27 CEST LOG:  checkpoint starting: immediate force wait
1464204867.398 2016-05-25 21:34:27 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1190755 kB
1464205767.499 2016-05-25 21:49:27 CEST LOG:  checkpoint starting: time
1464206217.032 2016-05-25 21:56:57 CEST LOG:  checkpoint complete: wrote 95366 buffers (72.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.491 s, sync=0.019 s, total=449.532 s; sync files=20, longest=0.014 s, average=0.000 s; distance=2702215 kB, estimate=2702215 kB
1464206667.132 2016-05-25 22:04:27 CEST LOG:  checkpoint starting: time
1464206668.809 2016-05-25 22:04:28 CEST LOG:  checkpoint complete: wrote 94918 buffers (72.4%); 0 transaction log file(s) added, 0 removed, 165 recycled; write=1.156 s, sync=0.456 s, total=1.676 s; sync files=17, longest=0.239 s, average=0.026 s; distance=2657207 kB, estimate=2697714 kB
1464206668.809 2016-05-25 22:04:28 CEST LOG:  checkpoint starting: immediate force wait
1464206668.877 2016-05-25 22:04:28 CEST LOG:  checkpoint complete: wrote 22 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 162 recycled; write=0.002 s, sync=0.000 s, total=0.067 s; sync files=2, longest=0.000 s, average=0.000 s; distance=13628 kB, estimate=2429306 kB
1464207568.977 2016-05-25 22:19:28 CEST LOG:  checkpoint starting: time
1464207569.823 2016-05-25 22:19:29 CEST LOG:  checkpoint complete: wrote 58037 buffers (44.3%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.828 s, sync=0.016 s, total=0.846 s; sync files=15, longest=0.008 s, average=0.001 s; distance=403291 kB, estimate=2226704 kB
1464207569.823 2016-05-25 22:19:29 CEST LOG:  checkpoint starting: immediate force wait
1464207569.837 2016-05-25 22:19:29 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2004034 kB
1464208469.939 2016-05-25 22:34:29 CEST LOG:  checkpoint starting: time
1464208919.047 2016-05-25 22:41:59 CEST LOG:  checkpoint complete: wrote 107011 buffers (81.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.079 s, sync=0.015 s, total=449.108 s; sync files=20, longest=0.008 s, average=0.000 s; distance=3508160 kB, estimate=3508160 kB
1464209369.052 2016-05-25 22:49:29 CEST LOG:  checkpoint starting: time
1464209370.015 2016-05-25 22:49:30 CEST LOG:  checkpoint complete: wrote 547 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 214 recycled; write=0.904 s, sync=0.000 s, total=0.963 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3442423 kB, estimate=3501586 kB
1464209370.015 2016-05-25 22:49:30 CEST LOG:  checkpoint starting: immediate force wait
1464209370.094 2016-05-25 22:49:30 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 210 recycled; write=0.001 s, sync=0.000 s, total=0.078 s; sync files=1, longest=0.000 s, average=0.000 s; distance=42351 kB, estimate=3155662 kB
1464209370.170 2016-05-25 22:49:30 CEST LOG:  checkpoint starting: immediate force wait flush-all
1464209370.177 2016-05-25 22:49:30 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 3 recycled; write=0.002 s, sync=0.000 s, total=0.006 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2840096 kB
1464209370.286 2016-05-25 22:49:30 CEST LOG:  checkpoint starting: immediate force wait
1464209370.288 2016-05-25 22:49:30 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2556087 kB
1464210270.129 2016-05-25 23:04:30 CEST LOG:  checkpoint starting: time
1464210274.361 2016-05-25 23:04:34 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.211 s, sync=0.018 s, total=4.231 s; sync files=44, longest=0.018 s, average=0.000 s; distance=3294 kB, estimate=2300807 kB
1464210274.361 2016-05-25 23:04:34 CEST LOG:  checkpoint starting: immediate force wait
1464210274.364 2016-05-25 23:04:34 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2070727 kB
1464211174.457 2016-05-25 23:19:34 CEST LOG:  checkpoint starting: immediate force wait time
1464211174.460 2016-05-25 23:19:34 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1863655 kB
1464212074.516 2016-05-25 23:34:34 CEST LOG:  checkpoint starting: time
1464212524.083 2016-05-25 23:42:04 CEST LOG:  checkpoint complete: wrote 70579 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.554 s, sync=0.006 s, total=449.566 s; sync files=21, longest=0.005 s, average=0.000 s; distance=1212612 kB, estimate=1798551 kB
1464212974.184 2016-05-25 23:49:34 CEST LOG:  checkpoint starting: time
1464212975.613 2016-05-25 23:49:35 CEST LOG:  checkpoint complete: wrote 70855 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.111 s, sync=0.284 s, total=1.429 s; sync files=17, longest=0.160 s, average=0.016 s; distance=1210611 kB, estimate=1739757 kB
1464212975.613 2016-05-25 23:49:35 CEST LOG:  checkpoint starting: immediate force wait
1464212975.648 2016-05-25 23:49:35 CEST LOG:  checkpoint complete: wrote 20 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.034 s; sync files=3, longest=0.000 s, average=0.000 s; distance=6328 kB, estimate=1566414 kB
1464213875.730 2016-05-26 00:04:35 CEST LOG:  checkpoint starting: immediate force wait time
1464213876.512 2016-05-26 00:04:36 CEST LOG:  checkpoint complete: wrote 58328 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.479 s, sync=0.301 s, total=0.782 s; sync files=12, longest=0.171 s, average=0.025 s; distance=394623 kB, estimate=1449235 kB
1464214775.596 2016-05-26 00:19:35 CEST LOG:  checkpoint starting: time
1464215225.034 2016-05-26 00:27:05 CEST LOG:  checkpoint complete: wrote 95493 buffers (72.9%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=449.394 s, sync=0.010 s, total=449.437 s; sync files=20, longest=0.008 s, average=0.000 s; distance=2710474 kB, estimate=2710474 kB
1464215675.135 2016-05-26 00:34:35 CEST LOG:  checkpoint starting: time
1464215677.896 2016-05-26 00:34:37 CEST LOG:  checkpoint complete: wrote 95062 buffers (72.5%); 0 transaction log file(s) added, 0 removed, 165 recycled; write=2.288 s, sync=0.419 s, total=2.760 s; sync files=17, longest=0.229 s, average=0.024 s; distance=2665340 kB, estimate=2705961 kB
1464215677.896 2016-05-26 00:34:37 CEST LOG:  checkpoint starting: immediate force wait
1464215677.962 2016-05-26 00:34:37 CEST LOG:  checkpoint complete: wrote 86 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 163 recycled; write=0.002 s, sync=0.001 s, total=0.066 s; sync files=4, longest=0.001 s, average=0.000 s; distance=61881 kB, estimate=2441553 kB
1464216578.062 2016-05-26 00:49:38 CEST LOG:  checkpoint starting: time
1464216578.866 2016-05-26 00:49:38 CEST LOG:  checkpoint complete: wrote 57975 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 3 recycled; write=0.781 s, sync=0.019 s, total=0.804 s; sync files=15, longest=0.011 s, average=0.001 s; distance=403255 kB, estimate=2237723 kB
1464216578.866 2016-05-26 00:49:38 CEST LOG:  checkpoint starting: immediate force wait
1464216578.881 2016-05-26 00:49:38 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2013951 kB
1464217478.983 2016-05-26 01:04:38 CEST LOG:  checkpoint starting: time
1464217928.093 2016-05-26 01:12:08 CEST LOG:  checkpoint complete: wrote 106654 buffers (81.4%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.068 s, sync=0.017 s, total=449.109 s; sync files=20, longest=0.015 s, average=0.000 s; distance=3496020 kB, estimate=3496020 kB
1464218378.195 2016-05-26 01:19:38 CEST LOG:  checkpoint starting: time
1464218379.039 2016-05-26 01:19:39 CEST LOG:  checkpoint complete: wrote 546 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 213 recycled; write=0.773 s, sync=0.000 s, total=0.844 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3444022 kB, estimate=3490820 kB
1464218379.039 2016-05-26 01:19:39 CEST LOG:  checkpoint starting: immediate force wait
1464218379.121 2016-05-26 01:19:39 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 211 recycled; write=0.001 s, sync=0.000 s, total=0.081 s; sync files=1, longest=0.000 s, average=0.000 s; distance=41919 kB, estimate=3145930 kB
1464218379.322 2016-05-26 01:19:39 CEST LOG:  checkpoint starting: immediate force wait flush-all
1464218379.327 2016-05-26 01:19:39 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2831337 kB
1464218379.437 2016-05-26 01:19:39 CEST LOG:  checkpoint starting: immediate force wait
1464218379.439 2016-05-26 01:19:39 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2548204 kB
1464219279.738 2016-05-26 01:34:39 CEST LOG:  checkpoint starting: time
1464219279.740 2016-05-26 01:34:39 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2296520 kB
1464219322.076 2016-05-26 01:35:22 CEST LOG:  checkpoint starting: immediate force wait
1464219322.080 2016-05-26 01:35:22 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2066868 kB
1464220222.099 2016-05-26 01:50:22 CEST LOG:  checkpoint starting: time
1464220222.102 2016-05-26 01:50:22 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1860183 kB
1464220222.195 2016-05-26 01:50:22 CEST LOG:  checkpoint starting: immediate force wait
1464220222.198 2016-05-26 01:50:22 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1674164 kB
1464221122.690 2016-05-26 02:05:22 CEST LOG:  checkpoint starting: time
1464221572.066 2016-05-26 02:12:52 CEST LOG:  checkpoint complete: wrote 5146 buffers (3.9%); 1 transaction log file(s) added, 0 removed, 0 recycled; write=449.326 s, sync=0.007 s, total=449.375 s; sync files=24, longest=0.005 s, average=0.000 s; distance=5112770 kB, estimate=5112770 kB
1464222022.315 2016-05-26 02:20:22 CEST LOG:  checkpoint starting: immediate force wait time
1464222024.599 2016-05-26 02:20:24 CEST LOG:  checkpoint complete: wrote 84502 buffers (64.5%); 0 transaction log file(s) added, 0 removed, 312 recycled; write=2.154 s, sync=0.028 s, total=2.284 s; sync files=21, longest=0.017 s, average=0.001 s; distance=4704049 kB, estimate=5071898 kB
1464222922.169 2016-05-26 02:35:22 CEST LOG:  checkpoint starting: time
1464222924.772 2016-05-26 02:35:24 CEST LOG:  checkpoint complete: wrote 480 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 287 recycled; write=2.513 s, sync=0.000 s, total=2.602 s; sync files=16, longest=0.000 s, average=0.000 s; distance=3868786 kB, estimate=4951587 kB
1464222924.772 2016-05-26 02:35:24 CEST LOG:  checkpoint starting: immediate force wait
1464222924.891 2016-05-26 02:35:24 CEST LOG:  checkpoint complete: wrote 455 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=0.006 s, sync=0.002 s, total=0.119 s; sync files=2, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=4456428 kB
1464223824.388 2016-05-26 02:50:24 CEST LOG:  checkpoint starting: time
1464224274.104 2016-05-26 02:57:54 CEST LOG:  checkpoint complete: wrote 5658 buffers (4.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.685 s, sync=0.009 s, total=449.715 s; sync files=25, longest=0.006 s, average=0.000 s; distance=6604996 kB, estimate=6604996 kB
1464224724.005 2016-05-26 03:05:24 CEST LOG:  checkpoint starting: time
1464224726.392 2016-05-26 03:05:26 CEST LOG:  checkpoint complete: wrote 73657 buffers (56.2%); 0 transaction log file(s) added, 0 removed, 404 recycled; write=2.236 s, sync=0.019 s, total=2.387 s; sync files=20, longest=0.015 s, average=0.000 s; distance=6413194 kB, estimate=6585816 kB
1464224726.392 2016-05-26 03:05:26 CEST LOG:  checkpoint starting: immediate force wait
1464224726.679 2016-05-26 03:05:26 CEST LOG:  checkpoint complete: wrote 4370 buffers (3.3%); 0 transaction log file(s) added, 0 removed, 391 recycled; write=0.067 s, sync=0.001 s, total=0.287 s; sync files=8, longest=0.001 s, average=0.000 s; distance=39721 kB, estimate=5931207 kB
1464225626.828 2016-05-26 03:20:26 CEST LOG:  checkpoint starting: immediate force wait time
1464225626.851 2016-05-26 03:20:26 CEST LOG:  checkpoint complete: wrote 508 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.019 s, sync=0.000 s, total=0.022 s; sync files=18, longest=0.000 s, average=0.000 s; distance=3916535 kB, estimate=5729739 kB
1464226526.204 2016-05-26 03:35:26 CEST LOG:  checkpoint starting: time
1464226976.189 2016-05-26 03:42:56 CEST LOG:  checkpoint complete: wrote 6864 buffers (5.2%); 0 transaction log file(s) added, 0 removed, 239 recycled; write=449.846 s, sync=0.022 s, total=449.984 s; sync files=23, longest=0.011 s, average=0.000 s; distance=7228344 kB, estimate=7228344 kB
1464227426.682 2016-05-26 03:50:26 CEST LOG:  checkpoint starting: time
1464227427.016 2016-05-26 03:50:27 CEST FATAL:  terminating autovacuum process due to administrator command
1464227427.327 2016-05-26 03:50:27 CEST LOG:  checkpoint complete: wrote 227 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 442 recycled; write=0.449 s, sync=0.000 s, total=0.645 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7188002 kB, estimate=7224310 kB
