1462966687.752 2016-05-11 13:38:07 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1462967600.723 2016-05-11 13:53:20 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2965 kB
1462968500.811 2016-05-11 14:08:20 CEST LOG:  checkpoint starting: immediate force wait time
1462968500.815 2016-05-11 14:08:20 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2670 kB
1462969400.915 2016-05-11 14:23:20 CEST LOG:  checkpoint starting: time
1462969850.059 2016-05-11 14:30:50 CEST LOG:  checkpoint complete: wrote 70751 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.122 s, sync=0.005 s, total=449.143 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1222759 kB, estimate=1222759 kB
1462970300.140 2016-05-11 14:38:20 CEST LOG:  checkpoint starting: time
1462970301.931 2016-05-11 14:38:21 CEST LOG:  checkpoint complete: wrote 70969 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 75 recycled; write=1.530 s, sync=0.239 s, total=1.790 s; sync files=17, longest=0.202 s, average=0.014 s; distance=1218448 kB, estimate=1222328 kB
1462970301.931 2016-05-11 14:38:21 CEST LOG:  checkpoint starting: immediate force wait
1462970301.953 2016-05-11 14:38:21 CEST LOG:  checkpoint complete: wrote 32 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.022 s; sync files=3, longest=0.000 s, average=0.000 s; distance=12057 kB, estimate=1101301 kB
1462971202.042 2016-05-11 14:53:22 CEST LOG:  checkpoint starting: time
1462971202.853 2016-05-11 14:53:22 CEST LOG:  checkpoint complete: wrote 58408 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.580 s, sync=0.228 s, total=0.811 s; sync files=15, longest=0.207 s, average=0.015 s; distance=394632 kB, estimate=1030634 kB
1462971202.853 2016-05-11 14:53:22 CEST LOG:  checkpoint starting: immediate force wait
1462971202.863 2016-05-11 14:53:22 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.010 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=927570 kB
1462972102.964 2016-05-11 15:08:22 CEST LOG:  checkpoint starting: time
1462972552.093 2016-05-11 15:15:52 CEST LOG:  checkpoint complete: wrote 97924 buffers (74.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.103 s, sync=0.012 s, total=449.128 s; sync files=20, longest=0.008 s, average=0.000 s; distance=2855726 kB, estimate=2855726 kB
1462973002.195 2016-05-11 15:23:22 CEST LOG:  checkpoint starting: time
1462973004.039 2016-05-11 15:23:24 CEST LOG:  checkpoint complete: wrote 78330 buffers (59.8%); 0 transaction log file(s) added, 0 removed, 174 recycled; write=1.739 s, sync=0.048 s, total=1.844 s; sync files=17, longest=0.038 s, average=0.002 s; distance=2783438 kB, estimate=2848497 kB
1462973004.039 2016-05-11 15:23:24 CEST LOG:  checkpoint starting: immediate force wait
1462973004.100 2016-05-11 15:23:24 CEST LOG:  checkpoint complete: wrote 41 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 170 recycled; write=0.002 s, sync=0.000 s, total=0.060 s; sync files=3, longest=0.000 s, average=0.000 s; distance=30898 kB, estimate=2566737 kB
1462973904.128 2016-05-11 15:38:24 CEST LOG:  checkpoint starting: time
1462973905.005 2016-05-11 15:38:25 CEST LOG:  checkpoint complete: wrote 57978 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.856 s, sync=0.018 s, total=0.877 s; sync files=15, longest=0.017 s, average=0.001 s; distance=403439 kB, estimate=2350407 kB
1462973905.005 2016-05-11 15:38:25 CEST LOG:  checkpoint starting: immediate force wait
1462973905.017 2016-05-11 15:38:25 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2115367 kB
1462974805.119 2016-05-11 15:53:25 CEST LOG:  checkpoint starting: time
1462975255.131 2016-05-11 16:00:55 CEST LOG:  checkpoint complete: wrote 104472 buffers (79.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.963 s, sync=0.024 s, total=450.012 s; sync files=20, longest=0.019 s, average=0.001 s; distance=3555465 kB, estimate=3555465 kB
1462975705.125 2016-05-11 16:08:25 CEST LOG:  checkpoint starting: immediate force wait time
1462975705.190 2016-05-11 16:08:25 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 217 recycled; write=0.002 s, sync=0.000 s, total=0.065 s; sync files=1, longest=0.000 s, average=0.000 s; distance=3501084 kB, estimate=3550027 kB
1462975705.236 2016-05-11 16:08:25 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462975705.324 2016-05-11 16:08:25 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 213 recycled; write=0.002 s, sync=0.000 s, total=0.087 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3195024 kB
1462975705.350 2016-05-11 16:08:25 CEST LOG:  checkpoint starting: immediate force wait
1462975705.352 2016-05-11 16:08:25 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2875522 kB
1462976605.299 2016-05-11 16:23:25 CEST LOG:  checkpoint starting: time
1462976609.439 2016-05-11 16:23:29 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.121 s, sync=0.017 s, total=4.140 s; sync files=44, longest=0.017 s, average=0.000 s; distance=3294 kB, estimate=2588299 kB
1462976609.439 2016-05-11 16:23:29 CEST LOG:  checkpoint starting: immediate force wait
1462976609.442 2016-05-11 16:23:29 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2329469 kB
1462977509.530 2016-05-11 16:38:29 CEST LOG:  checkpoint starting: immediate force wait time
1462977509.533 2016-05-11 16:38:29 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2096523 kB
1462978409.634 2016-05-11 16:53:29 CEST LOG:  checkpoint starting: time
1462978859.098 2016-05-11 17:00:59 CEST LOG:  checkpoint complete: wrote 70780 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.446 s, sync=0.001 s, total=449.463 s; sync files=21, longest=0.001 s, average=0.000 s; distance=1224070 kB, estimate=2009278 kB
1462979309.126 2016-05-11 17:08:29 CEST LOG:  checkpoint starting: time
1462979310.661 2016-05-11 17:08:30 CEST LOG:  checkpoint complete: wrote 71070 buffers (54.2%); 0 transaction log file(s) added, 0 removed, 75 recycled; write=1.263 s, sync=0.240 s, total=1.535 s; sync files=17, longest=0.239 s, average=0.014 s; distance=1222875 kB, estimate=1930638 kB
1462979310.662 2016-05-11 17:08:30 CEST LOG:  checkpoint starting: immediate force wait
1462979310.696 2016-05-11 17:08:30 CEST LOG:  checkpoint complete: wrote 20 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 75 recycled; write=0.002 s, sync=0.000 s, total=0.034 s; sync files=2, longest=0.000 s, average=0.000 s; distance=8686 kB, estimate=1738443 kB
1462980210.796 2016-05-11 17:23:30 CEST LOG:  checkpoint starting: time
1462980211.584 2016-05-11 17:23:31 CEST LOG:  checkpoint complete: wrote 58424 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.560 s, sync=0.226 s, total=0.788 s; sync files=15, longest=0.212 s, average=0.015 s; distance=394750 kB, estimate=1604073 kB
1462980211.584 2016-05-11 17:23:31 CEST LOG:  checkpoint starting: immediate force wait
1462980211.599 2016-05-11 17:23:31 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1443666 kB
1462981111.693 2016-05-11 17:38:31 CEST LOG:  checkpoint starting: time
1462981561.032 2016-05-11 17:46:01 CEST LOG:  checkpoint complete: wrote 97791 buffers (74.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.307 s, sync=0.009 s, total=449.338 s; sync files=20, longest=0.006 s, average=0.000 s; distance=2849958 kB, estimate=2849958 kB
1462982011.062 2016-05-11 17:53:31 CEST LOG:  checkpoint starting: time
1462982012.797 2016-05-11 17:53:32 CEST LOG:  checkpoint complete: wrote 78906 buffers (60.2%); 0 transaction log file(s) added, 0 removed, 174 recycled; write=1.625 s, sync=0.043 s, total=1.735 s; sync files=17, longest=0.042 s, average=0.002 s; distance=2811733 kB, estimate=2846135 kB
1462982012.797 2016-05-11 17:53:32 CEST LOG:  checkpoint starting: immediate force wait
1462982012.869 2016-05-11 17:53:32 CEST LOG:  checkpoint complete: wrote 36 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 172 recycled; write=0.002 s, sync=0.001 s, total=0.071 s; sync files=3, longest=0.001 s, average=0.000 s; distance=27047 kB, estimate=2564226 kB
1462982912.969 2016-05-11 18:08:32 CEST LOG:  checkpoint starting: time
1462982913.937 2016-05-11 18:08:33 CEST LOG:  checkpoint complete: wrote 57938 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.941 s, sync=0.024 s, total=0.968 s; sync files=15, longest=0.023 s, average=0.001 s; distance=403515 kB, estimate=2348155 kB
1462982913.937 2016-05-11 18:08:33 CEST LOG:  checkpoint starting: immediate force wait
1462982913.952 2016-05-11 18:08:33 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2113340 kB
1462983814.054 2016-05-11 18:23:34 CEST LOG:  checkpoint starting: time
1462984264.072 2016-05-11 18:31:04 CEST LOG:  checkpoint complete: wrote 107479 buffers (82.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.963 s, sync=0.029 s, total=450.017 s; sync files=20, longest=0.017 s, average=0.001 s; distance=3568696 kB, estimate=3568696 kB
1462984714.073 2016-05-11 18:38:34 CEST LOG:  checkpoint starting: immediate force wait time
1462984714.139 2016-05-11 18:38:34 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 218 recycled; write=0.002 s, sync=0.000 s, total=0.066 s; sync files=1, longest=0.000 s, average=0.000 s; distance=3533525 kB, estimate=3565179 kB
1462984714.186 2016-05-11 18:38:34 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462984714.273 2016-05-11 18:38:34 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 216 recycled; write=0.002 s, sync=0.000 s, total=0.087 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3208661 kB
1462984714.302 2016-05-11 18:38:34 CEST LOG:  checkpoint starting: immediate force wait
1462984714.305 2016-05-11 18:38:34 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2887795 kB
1462985614.253 2016-05-11 18:53:34 CEST LOG:  checkpoint starting: time
1462985618.539 2016-05-11 18:53:38 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.265 s, sync=0.018 s, total=4.285 s; sync files=44, longest=0.013 s, average=0.000 s; distance=3294 kB, estimate=2599345 kB
1462985618.539 2016-05-11 18:53:38 CEST LOG:  checkpoint starting: immediate force wait
1462985618.542 2016-05-11 18:53:38 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2339411 kB
1462986518.630 2016-05-11 19:08:38 CEST LOG:  checkpoint starting: immediate force wait time
1462986518.633 2016-05-11 19:08:38 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2105471 kB
1462987418.733 2016-05-11 19:23:38 CEST LOG:  checkpoint starting: time
1462987868.082 2016-05-11 19:31:08 CEST LOG:  checkpoint complete: wrote 70791 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.342 s, sync=0.001 s, total=449.349 s; sync files=21, longest=0.001 s, average=0.000 s; distance=1224221 kB, estimate=2017346 kB
1462988318.183 2016-05-11 19:38:38 CEST LOG:  checkpoint starting: time
1462988319.772 2016-05-11 19:38:39 CEST LOG:  checkpoint complete: wrote 71028 buffers (54.2%); 0 transaction log file(s) added, 0 removed, 75 recycled; write=1.329 s, sync=0.226 s, total=1.588 s; sync files=17, longest=0.187 s, average=0.013 s; distance=1221837 kB, estimate=1937795 kB
1462988319.772 2016-05-11 19:38:39 CEST LOG:  checkpoint starting: immediate force wait
1462988319.808 2016-05-11 19:38:39 CEST LOG:  checkpoint complete: wrote 27 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.036 s; sync files=3, longest=0.000 s, average=0.000 s; distance=9302 kB, estimate=1744946 kB
1462989219.903 2016-05-11 19:53:39 CEST LOG:  checkpoint starting: immediate force wait time
1462989220.772 2016-05-11 19:53:40 CEST LOG:  checkpoint complete: wrote 58396 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.627 s, sync=0.240 s, total=0.869 s; sync files=15, longest=0.155 s, average=0.016 s; distance=394557 kB, estimate=1609907 kB
1462990119.825 2016-05-11 20:08:39 CEST LOG:  checkpoint starting: time
1462990569.084 2016-05-11 20:16:09 CEST LOG:  checkpoint complete: wrote 97717 buffers (74.6%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=449.205 s, sync=0.021 s, total=449.258 s; sync files=20, longest=0.018 s, average=0.001 s; distance=2842175 kB, estimate=2842175 kB
1462991019.186 2016-05-11 20:23:39 CEST LOG:  checkpoint starting: time
1462991021.980 2016-05-11 20:23:41 CEST LOG:  checkpoint complete: wrote 76272 buffers (58.2%); 0 transaction log file(s) added, 0 removed, 173 recycled; write=2.674 s, sync=0.047 s, total=2.794 s; sync files=17, longest=0.042 s, average=0.002 s; distance=2824340 kB, estimate=2840392 kB
1462991021.980 2016-05-11 20:23:41 CEST LOG:  checkpoint starting: immediate force wait
1462991022.056 2016-05-11 20:23:42 CEST LOG:  checkpoint complete: wrote 97 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 173 recycled; write=0.002 s, sync=0.002 s, total=0.076 s; sync files=5, longest=0.002 s, average=0.000 s; distance=73348 kB, estimate=2563688 kB
1462991921.156 2016-05-11 20:38:41 CEST LOG:  checkpoint starting: time
1462991923.033 2016-05-11 20:38:43 CEST LOG:  checkpoint complete: wrote 58107 buffers (44.3%); 0 transaction log file(s) added, 0 removed, 4 recycled; write=1.855 s, sync=0.019 s, total=1.877 s; sync files=15, longest=0.019 s, average=0.001 s; distance=403332 kB, estimate=2347652 kB
1462991923.033 2016-05-11 20:38:43 CEST LOG:  checkpoint starting: immediate force wait
1462991923.047 2016-05-11 20:38:43 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2112887 kB
1462992823.149 2016-05-11 20:53:43 CEST LOG:  checkpoint starting: time
1462993273.117 2016-05-11 21:01:13 CEST LOG:  checkpoint complete: wrote 102927 buffers (78.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.939 s, sync=0.013 s, total=449.968 s; sync files=20, longest=0.011 s, average=0.000 s; distance=3600135 kB, estimate=3600135 kB
1462993723.164 2016-05-11 21:08:43 CEST LOG:  checkpoint starting: immediate force wait time
1462993723.227 2016-05-11 21:08:43 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 220 recycled; write=0.002 s, sync=0.000 s, total=0.062 s; sync files=1, longest=0.000 s, average=0.000 s; distance=3479521 kB, estimate=3588073 kB
1462993723.277 2016-05-11 21:08:43 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462993723.361 2016-05-11 21:08:43 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 212 recycled; write=0.002 s, sync=0.000 s, total=0.084 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3229266 kB
1462993723.393 2016-05-11 21:08:43 CEST LOG:  checkpoint starting: immediate force wait
1462993723.395 2016-05-11 21:08:43 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2906339 kB
1462994623.340 2016-05-11 21:23:43 CEST LOG:  checkpoint starting: time
1462994623.343 2016-05-11 21:23:43 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2618842 kB
1462994667.594 2016-05-11 21:24:27 CEST LOG:  checkpoint starting: immediate force wait
1462994667.598 2016-05-11 21:24:27 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2356958 kB
1462995567.696 2016-05-11 21:39:27 CEST LOG:  checkpoint starting: time
1462995567.699 2016-05-11 21:39:27 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2121263 kB
1462995567.714 2016-05-11 21:39:27 CEST LOG:  checkpoint starting: immediate force wait
1462995567.717 2016-05-11 21:39:27 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1909137 kB
1462996467.621 2016-05-11 21:54:27 CEST LOG:  checkpoint starting: time
1462996917.050 2016-05-11 22:01:57 CEST LOG:  checkpoint complete: wrote 5221 buffers (4.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.415 s, sync=0.007 s, total=449.429 s; sync files=24, longest=0.006 s, average=0.000 s; distance=5138378 kB, estimate=5138378 kB
1462997367.568 2016-05-11 22:09:27 CEST LOG:  checkpoint starting: time
1462997370.053 2016-05-11 22:09:30 CEST LOG:  checkpoint complete: wrote 87599 buffers (66.8%); 0 transaction log file(s) added, 0 removed, 313 recycled; write=2.340 s, sync=0.043 s, total=2.484 s; sync files=21, longest=0.041 s, average=0.002 s; distance=4731026 kB, estimate=5097643 kB
1462997370.053 2016-05-11 22:09:30 CEST LOG:  checkpoint starting: immediate force wait
1462997370.204 2016-05-11 22:09:30 CEST LOG:  checkpoint complete: wrote 421 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 289 recycled; write=0.006 s, sync=0.003 s, total=0.151 s; sync files=6, longest=0.002 s, average=0.000 s; distance=4316 kB, estimate=4588310 kB
1462998270.284 2016-05-11 22:24:30 CEST LOG:  checkpoint starting: immediate force wait time
1462998270.301 2016-05-11 22:24:30 CEST LOG:  checkpoint complete: wrote 909 buffers (0.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.012 s, sync=0.003 s, total=0.016 s; sync files=17, longest=0.003 s, average=0.000 s; distance=3869437 kB, estimate=4516423 kB
1462999170.153 2016-05-11 22:39:30 CEST LOG:  checkpoint starting: time
1462999620.162 2016-05-11 22:47:00 CEST LOG:  checkpoint complete: wrote 5604 buffers (4.3%); 0 transaction log file(s) added, 0 removed, 237 recycled; write=449.867 s, sync=0.019 s, total=450.009 s; sync files=25, longest=0.016 s, average=0.000 s; distance=6757366 kB, estimate=6757366 kB
1463000070.425 2016-05-11 22:54:30 CEST LOG:  checkpoint starting: immediate force wait time
1463000072.023 2016-05-11 22:54:32 CEST LOG:  checkpoint complete: wrote 79942 buffers (61.0%); 0 transaction log file(s) added, 0 removed, 412 recycled; write=1.398 s, sync=0.023 s, total=1.598 s; sync files=21, longest=0.021 s, average=0.001 s; distance=6471770 kB, estimate=6728806 kB
1463000970.361 2016-05-11 23:09:30 CEST LOG:  checkpoint starting: time
1463000972.352 2016-05-11 23:09:32 CEST LOG:  checkpoint complete: wrote 296 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 395 recycled; write=1.789 s, sync=0.002 s, total=1.991 s; sync files=18, longest=0.001 s, average=0.000 s; distance=3913727 kB, estimate=6447298 kB
1463000972.352 2016-05-11 23:09:32 CEST LOG:  checkpoint starting: immediate force wait
1463000972.533 2016-05-11 23:09:32 CEST LOG:  checkpoint complete: wrote 248 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 239 recycled; write=0.004 s, sync=0.001 s, total=0.180 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5802568 kB
1463001872.884 2016-05-11 23:24:32 CEST LOG:  checkpoint starting: time
1463002322.055 2016-05-11 23:32:02 CEST LOG:  checkpoint complete: wrote 6934 buffers (5.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.134 s, sync=0.013 s, total=449.171 s; sync files=23, longest=0.008 s, average=0.000 s; distance=7289211 kB, estimate=7289211 kB
1463002772.062 2016-05-11 23:39:32 CEST LOG:  checkpoint starting: time
1463002772.853 2016-05-11 23:39:32 CEST LOG:  checkpoint complete: wrote 333 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 445 recycled; write=0.605 s, sync=0.000 s, total=0.791 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7244059 kB, estimate=7284696 kB
1463002772.853 2016-05-11 23:39:32 CEST LOG:  checkpoint starting: immediate force wait
1463002773.130 2016-05-11 23:39:33 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 442 recycled; write=0.001 s, sync=0.000 s, total=0.276 s; sync files=1, longest=0.000 s, average=0.000 s; distance=25485 kB, estimate=6558775 kB
1463002773.731 2016-05-11 23:39:33 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463002773.738 2016-05-11 23:39:33 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.002 s, sync=0.000 s, total=0.006 s; sync files=3, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=5902897 kB
1463002773.848 2016-05-11 23:39:33 CEST LOG:  checkpoint starting: immediate force wait
1463002773.851 2016-05-11 23:39:33 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5312608 kB
1463003673.739 2016-05-11 23:54:33 CEST LOG:  checkpoint starting: time
1463003673.743 2016-05-11 23:54:33 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=4784484 kB
1463003718.020 2016-05-11 23:55:18 CEST LOG:  checkpoint starting: immediate force wait
