1464533103.128 2016-05-29 16:45:03 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1464537683.637 2016-05-29 18:01:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.010 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=917566 kB
1464538583.666 2016-05-29 18:16:23 CEST LOG:  checkpoint starting: time
1464539033.083 2016-05-29 18:23:53 CEST LOG:  checkpoint complete: wrote 95576 buffers (72.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.401 s, sync=0.003 s, total=449.416 s; sync files=20, longest=0.001 s, average=0.000 s; distance=2714790 kB, estimate=2714790 kB
1464539483.183 2016-05-29 18:31:23 CEST LOG:  checkpoint starting: time
1464539485.168 2016-05-29 18:31:25 CEST LOG:  checkpoint complete: wrote 92346 buffers (70.5%); 0 transaction log file(s) added, 0 removed, 166 recycled; write=1.432 s, sync=0.505 s, total=1.984 s; sync files=17, longest=0.344 s, average=0.029 s; distance=2679746 kB, estimate=2711286 kB
1464539485.168 2016-05-29 18:31:25 CEST LOG:  checkpoint starting: immediate force wait
1464539485.231 2016-05-29 18:31:25 CEST LOG:  checkpoint complete: wrote 124 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 163 recycled; write=0.003 s, sync=0.001 s, total=0.063 s; sync files=3, longest=0.000 s, average=0.000 s; distance=18731 kB, estimate=2442030 kB
1464540385.331 2016-05-29 18:46:25 CEST LOG:  checkpoint starting: time
1464540386.242 2016-05-29 18:46:26 CEST LOG:  checkpoint complete: wrote 57981 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.890 s, sync=0.018 s, total=0.911 s; sync files=15, longest=0.018 s, average=0.001 s; distance=403353 kB, estimate=2238162 kB
1464540386.242 2016-05-29 18:46:26 CEST LOG:  checkpoint starting: immediate force wait
1464540386.255 2016-05-29 18:46:26 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2014346 kB
1464541286.356 2016-05-29 19:01:26 CEST LOG:  checkpoint starting: time
1464541736.046 2016-05-29 19:08:56 CEST LOG:  checkpoint complete: wrote 106878 buffers (81.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.655 s, sync=0.007 s, total=449.689 s; sync files=20, longest=0.004 s, average=0.000 s; distance=3502694 kB, estimate=3502694 kB
1464542186.147 2016-05-29 19:16:26 CEST LOG:  checkpoint starting: time
1464542186.522 2016-05-29 19:16:26 CEST LOG:  checkpoint complete: wrote 150 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 214 recycled; write=0.305 s, sync=0.000 s, total=0.374 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3422110 kB, estimate=3494635 kB
1464542186.522 2016-05-29 19:16:26 CEST LOG:  checkpoint starting: immediate force wait
1464542186.605 2016-05-29 19:16:26 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 209 recycled; write=0.001 s, sync=0.000 s, total=0.082 s; sync files=1, longest=0.000 s, average=0.000 s; distance=11505 kB, estimate=3146322 kB
1464542186.806 2016-05-29 19:16:26 CEST LOG:  checkpoint starting: immediate force wait flush-all
1464542186.811 2016-05-29 19:16:26 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2831690 kB
1464542186.920 2016-05-29 19:16:26 CEST LOG:  checkpoint starting: immediate force wait
1464542186.923 2016-05-29 19:16:26 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2548521 kB
1464543086.831 2016-05-29 19:31:26 CEST LOG:  checkpoint starting: time
1464543091.045 2016-05-29 19:31:31 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.192 s, sync=0.021 s, total=4.214 s; sync files=44, longest=0.021 s, average=0.000 s; distance=3294 kB, estimate=2293999 kB
1464543091.045 2016-05-29 19:31:31 CEST LOG:  checkpoint starting: immediate force wait
1464543091.048 2016-05-29 19:31:31 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2064599 kB
1464543991.115 2016-05-29 19:46:31 CEST LOG:  checkpoint starting: time
1464543991.139 2016-05-29 19:46:31 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.023 s, sync=0.000 s, total=0.024 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1858140 kB
1464543991.139 2016-05-29 19:46:31 CEST LOG:  checkpoint starting: immediate force wait
1464543991.142 2016-05-29 19:46:31 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1672326 kB
1464544891.206 2016-05-29 20:01:31 CEST LOG:  checkpoint starting: time
1464545341.070 2016-05-29 20:09:01 CEST LOG:  checkpoint complete: wrote 70502 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.858 s, sync=0.001 s, total=449.864 s; sync files=21, longest=0.000 s, average=0.000 s; distance=1208194 kB, estimate=1625913 kB
1464545791.144 2016-05-29 20:16:31 CEST LOG:  checkpoint starting: time
1464545792.267 2016-05-29 20:16:32 CEST LOG:  checkpoint complete: wrote 70862 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 73 recycled; write=0.836 s, sync=0.252 s, total=1.123 s; sync files=17, longest=0.185 s, average=0.014 s; distance=1212422 kB, estimate=1584564 kB
1464545792.267 2016-05-29 20:16:32 CEST LOG:  checkpoint starting: immediate force wait
1464545792.301 2016-05-29 20:16:32 CEST LOG:  checkpoint complete: wrote 9 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.033 s; sync files=3, longest=0.000 s, average=0.000 s; distance=1891 kB, estimate=1426296 kB
1464546692.371 2016-05-29 20:31:32 CEST LOG:  checkpoint starting: time
1464546693.233 2016-05-29 20:31:33 CEST LOG:  checkpoint complete: wrote 58438 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.592 s, sync=0.268 s, total=0.862 s; sync files=15, longest=0.148 s, average=0.017 s; distance=394860 kB, estimate=1323153 kB
1464546693.233 2016-05-29 20:31:33 CEST LOG:  checkpoint starting: immediate force wait
1464546693.247 2016-05-29 20:31:33 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1190837 kB
1464547593.349 2016-05-29 20:46:33 CEST LOG:  checkpoint starting: time
1464548043.095 2016-05-29 20:54:03 CEST LOG:  checkpoint complete: wrote 95729 buffers (73.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.704 s, sync=0.019 s, total=449.745 s; sync files=20, longest=0.015 s, average=0.000 s; distance=2723879 kB, estimate=2723879 kB
1464548493.140 2016-05-29 21:01:33 CEST LOG:  checkpoint starting: time
1464548494.780 2016-05-29 21:01:34 CEST LOG:  checkpoint complete: wrote 90683 buffers (69.2%); 0 transaction log file(s) added, 0 removed, 166 recycled; write=1.142 s, sync=0.429 s, total=1.640 s; sync files=17, longest=0.262 s, average=0.025 s; distance=2673396 kB, estimate=2718831 kB
1464548494.780 2016-05-29 21:01:34 CEST LOG:  checkpoint starting: immediate force wait
1464548494.848 2016-05-29 21:01:34 CEST LOG:  checkpoint complete: wrote 9 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 163 recycled; write=0.002 s, sync=0.000 s, total=0.067 s; sync files=3, longest=0.000 s, average=0.000 s; distance=9551 kB, estimate=2447903 kB
1464549394.947 2016-05-29 21:16:34 CEST LOG:  checkpoint starting: time
1464549395.779 2016-05-29 21:16:35 CEST LOG:  checkpoint complete: wrote 57994 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.809 s, sync=0.020 s, total=0.832 s; sync files=15, longest=0.020 s, average=0.001 s; distance=403175 kB, estimate=2243430 kB
1464549395.780 2016-05-29 21:16:35 CEST LOG:  checkpoint starting: immediate force wait
1464549395.793 2016-05-29 21:16:35 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2019087 kB
1464550295.895 2016-05-29 21:31:35 CEST LOG:  checkpoint starting: time
1464550745.099 2016-05-29 21:39:05 CEST LOG:  checkpoint complete: wrote 106770 buffers (81.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.166 s, sync=0.008 s, total=449.203 s; sync files=20, longest=0.006 s, average=0.000 s; distance=3501008 kB, estimate=3501008 kB
1464551195.200 2016-05-29 21:46:35 CEST LOG:  checkpoint starting: time
1464551195.988 2016-05-29 21:46:35 CEST LOG:  checkpoint complete: wrote 470 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 214 recycled; write=0.717 s, sync=0.000 s, total=0.787 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3423444 kB, estimate=3493251 kB
1464551195.988 2016-05-29 21:46:35 CEST LOG:  checkpoint starting: immediate force wait
1464551196.071 2016-05-29 21:46:36 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 209 recycled; write=0.001 s, sync=0.000 s, total=0.082 s; sync files=1, longest=0.000 s, average=0.000 s; distance=36308 kB, estimate=3147557 kB
1464551196.276 2016-05-29 21:46:36 CEST LOG:  checkpoint starting: immediate force wait flush-all
1464551196.281 2016-05-29 21:46:36 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.002 s, sync=0.000 s, total=0.005 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2832801 kB
1464551196.389 2016-05-29 21:46:36 CEST LOG:  checkpoint starting: immediate force wait
1464551196.392 2016-05-29 21:46:36 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2549521 kB
1464552096.302 2016-05-29 22:01:36 CEST LOG:  checkpoint starting: time
1464552100.492 2016-05-29 22:01:40 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.169 s, sync=0.020 s, total=4.190 s; sync files=44, longest=0.017 s, average=0.000 s; distance=3294 kB, estimate=2294899 kB
1464552100.493 2016-05-29 22:01:40 CEST LOG:  checkpoint starting: immediate force wait
1464552100.495 2016-05-29 22:01:40 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2065409 kB
1464553000.586 2016-05-29 22:16:40 CEST LOG:  checkpoint starting: immediate force wait time
1464553000.589 2016-05-29 22:16:40 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1858869 kB
1464553900.690 2016-05-29 22:31:40 CEST LOG:  checkpoint starting: time
1464554350.058 2016-05-29 22:39:10 CEST LOG:  checkpoint complete: wrote 70541 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.358 s, sync=0.005 s, total=449.368 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1209271 kB, estimate=1793909 kB
1464554800.089 2016-05-29 22:46:40 CEST LOG:  checkpoint starting: time
1464554801.723 2016-05-29 22:46:41 CEST LOG:  checkpoint complete: wrote 70835 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.345 s, sync=0.256 s, total=1.634 s; sync files=17, longest=0.204 s, average=0.015 s; distance=1210014 kB, estimate=1735520 kB
1464554801.724 2016-05-29 22:46:41 CEST LOG:  checkpoint starting: immediate force wait
1464554801.757 2016-05-29 22:46:41 CEST LOG:  checkpoint complete: wrote 26 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.033 s; sync files=2, longest=0.000 s, average=0.000 s; distance=10099 kB, estimate=1562978 kB
1464555701.857 2016-05-29 23:01:41 CEST LOG:  checkpoint starting: time
1464555702.648 2016-05-29 23:01:42 CEST LOG:  checkpoint complete: wrote 58450 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.516 s, sync=0.272 s, total=0.791 s; sync files=15, longest=0.272 s, average=0.018 s; distance=394984 kB, estimate=1446178 kB
1464555702.648 2016-05-29 23:01:42 CEST LOG:  checkpoint starting: immediate force wait
1464555702.663 2016-05-29 23:01:42 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1301560 kB
1464556602.700 2016-05-29 23:16:42 CEST LOG:  checkpoint starting: time
1464557052.038 2016-05-29 23:24:12 CEST LOG:  checkpoint complete: wrote 95769 buffers (73.1%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.307 s, sync=0.009 s, total=449.338 s; sync files=20, longest=0.009 s, average=0.000 s; distance=2727625 kB, estimate=2727625 kB
1464557502.101 2016-05-29 23:31:42 CEST LOG:  checkpoint starting: time
1464557504.110 2016-05-29 23:31:44 CEST LOG:  checkpoint complete: wrote 95000 buffers (72.5%); 0 transaction log file(s) added, 0 removed, 166 recycled; write=1.501 s, sync=0.451 s, total=2.008 s; sync files=17, longest=0.234 s, average=0.026 s; distance=2681834 kB, estimate=2723046 kB
1464557504.110 2016-05-29 23:31:44 CEST LOG:  checkpoint starting: immediate force wait
1464557504.178 2016-05-29 23:31:44 CEST LOG:  checkpoint complete: wrote 65 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 164 recycled; write=0.002 s, sync=0.001 s, total=0.068 s; sync files=5, longest=0.001 s, average=0.000 s; distance=27743 kB, estimate=2453516 kB
1464558404.278 2016-05-29 23:46:44 CEST LOG:  checkpoint starting: time
1464558405.118 2016-05-29 23:46:45 CEST LOG:  checkpoint complete: wrote 57996 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.819 s, sync=0.019 s, total=0.840 s; sync files=15, longest=0.011 s, average=0.001 s; distance=403419 kB, estimate=2248506 kB
1464558405.119 2016-05-29 23:46:45 CEST LOG:  checkpoint starting: immediate force wait
1464558405.133 2016-05-29 23:46:45 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2023655 kB
1464559305.234 2016-05-30 00:01:45 CEST LOG:  checkpoint starting: time
1464559755.048 2016-05-30 00:09:15 CEST LOG:  checkpoint complete: wrote 106622 buffers (81.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.764 s, sync=0.025 s, total=449.813 s; sync files=20, longest=0.023 s, average=0.001 s; distance=3483764 kB, estimate=3483764 kB
1464560205.149 2016-05-30 00:16:45 CEST LOG:  checkpoint starting: time
1464560205.323 2016-05-30 00:16:45 CEST LOG:  checkpoint complete: wrote 38 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 213 recycled; write=0.104 s, sync=0.000 s, total=0.173 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3446827 kB, estimate=3480070 kB
1464560205.323 2016-05-30 00:16:45 CEST LOG:  checkpoint starting: immediate force wait
1464560205.408 2016-05-30 00:16:45 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 210 recycled; write=0.001 s, sync=0.000 s, total=0.085 s; sync files=1, longest=0.000 s, average=0.000 s; distance=2188 kB, estimate=3132282 kB
1464560205.610 2016-05-30 00:16:45 CEST LOG:  checkpoint starting: immediate force wait flush-all
1464560205.615 2016-05-30 00:16:45 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2819054 kB
1464560205.725 2016-05-30 00:16:45 CEST LOG:  checkpoint starting: immediate force wait
1464560205.728 2016-05-30 00:16:45 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2537149 kB
1464561105.897 2016-05-30 00:31:45 CEST LOG:  checkpoint starting: time
1464561105.900 2016-05-30 00:31:45 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2286571 kB
1464561148.212 2016-05-30 00:32:28 CEST LOG:  checkpoint starting: immediate force wait
1464561148.216 2016-05-30 00:32:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2057914 kB
1464562048.316 2016-05-30 00:47:28 CEST LOG:  checkpoint starting: time
1464562048.319 2016-05-30 00:47:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1852123 kB
1464562048.337 2016-05-30 00:47:28 CEST LOG:  checkpoint starting: immediate force wait
1464562048.340 2016-05-30 00:47:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1666911 kB
1464562948.377 2016-05-30 01:02:28 CEST LOG:  checkpoint starting: time
1464563398.016 2016-05-30 01:09:58 CEST LOG:  checkpoint complete: wrote 5175 buffers (3.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.626 s, sync=0.007 s, total=449.639 s; sync files=24, longest=0.005 s, average=0.000 s; distance=5104230 kB, estimate=5104230 kB
1464563848.432 2016-05-30 01:17:28 CEST LOG:  checkpoint starting: time
1464563850.736 2016-05-30 01:17:30 CEST LOG:  checkpoint complete: wrote 86603 buffers (66.1%); 0 transaction log file(s) added, 0 removed, 312 recycled; write=2.167 s, sync=0.040 s, total=2.303 s; sync files=21, longest=0.024 s, average=0.001 s; distance=4691400 kB, estimate=5062947 kB
1464563850.736 2016-05-30 01:17:30 CEST LOG:  checkpoint starting: immediate force wait
1464563850.875 2016-05-30 01:17:30 CEST LOG:  checkpoint complete: wrote 30 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 286 recycled; write=0.002 s, sync=0.000 s, total=0.139 s; sync files=6, longest=0.000 s, average=0.000 s; distance=479 kB, estimate=4556700 kB
1464564750.438 2016-05-30 01:32:30 CEST LOG:  checkpoint starting: time
1464564751.033 2016-05-30 01:32:31 CEST LOG:  checkpoint complete: wrote 775 buffers (0.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.589 s, sync=0.003 s, total=0.594 s; sync files=17, longest=0.002 s, average=0.000 s; distance=3867838 kB, estimate=4487814 kB
1464564751.033 2016-05-30 01:32:31 CEST LOG:  checkpoint starting: immediate force wait
1464564751.150 2016-05-30 01:32:31 CEST LOG:  checkpoint complete: wrote 108 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=0.003 s, sync=0.000 s, total=0.116 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=4039033 kB
1464565651.488 2016-05-30 01:47:31 CEST LOG:  checkpoint starting: time
1464566101.089 2016-05-30 01:55:01 CEST LOG:  checkpoint complete: wrote 5991 buffers (4.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.562 s, sync=0.014 s, total=449.600 s; sync files=25, longest=0.004 s, average=0.000 s; distance=6624993 kB, estimate=6624993 kB
1464566551.283 2016-05-30 02:02:31 CEST LOG:  checkpoint starting: immediate force wait time
1464566552.651 2016-05-30 02:02:32 CEST LOG:  checkpoint complete: wrote 78012 buffers (59.5%); 0 transaction log file(s) added, 0 removed, 405 recycled; write=1.220 s, sync=0.012 s, total=1.368 s; sync files=18, longest=0.007 s, average=0.000 s; distance=6356117 kB, estimate=6598106 kB
1464567451.454 2016-05-30 02:17:31 CEST LOG:  checkpoint starting: time
1464567452.982 2016-05-30 02:17:32 CEST LOG:  checkpoint complete: wrote 346 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 388 recycled; write=1.367 s, sync=0.002 s, total=1.528 s; sync files=18, longest=0.001 s, average=0.000 s; distance=3917034 kB, estimate=6329999 kB
1464567452.982 2016-05-30 02:17:32 CEST LOG:  checkpoint starting: immediate force wait
1464567453.129 2016-05-30 02:17:33 CEST LOG:  checkpoint complete: wrote 150 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 239 recycled; write=0.003 s, sync=0.000 s, total=0.146 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5696999 kB
1464568352.565 2016-05-30 02:32:32 CEST LOG:  checkpoint starting: time
1464568802.129 2016-05-30 02:40:02 CEST LOG:  checkpoint complete: wrote 5974 buffers (4.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.528 s, sync=0.023 s, total=449.564 s; sync files=23, longest=0.018 s, average=0.001 s; distance=7228062 kB, estimate=7228062 kB
1464569252.286 2016-05-30 02:47:32 CEST LOG:  checkpoint starting: time
1464569253.329 2016-05-30 02:47:33 CEST FATAL:  terminating autovacuum process due to administrator command
1464569253.602 2016-05-30 02:47:33 CEST LOG:  checkpoint complete: wrote 650 buffers (0.5%); 0 transaction log file(s) added, 0 removed, 441 recycled; write=1.157 s, sync=0.000 s, total=1.315 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7169925 kB, estimate=7222248 kB
1464569253.602 2016-05-30 02:47:33 CEST LOG:  checkpoint starting: immediate force wait
