1462490418.028 2016-05-06 01:20:18 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1462492238.703 2016-05-06 01:50:38 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2403 kB
1462493138.803 2016-05-06 02:05:38 CEST LOG:  checkpoint starting: time
1462493588.017 2016-05-06 02:13:08 CEST LOG:  checkpoint complete: wrote 71991 buffers (54.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.203 s, sync=0.004 s, total=449.213 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1292324 kB, estimate=1292324 kB
1462494038.118 2016-05-06 02:20:38 CEST LOG:  checkpoint starting: time
1462494039.924 2016-05-06 02:20:39 CEST LOG:  checkpoint complete: wrote 72123 buffers (55.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=1.257 s, sync=0.507 s, total=1.806 s; sync files=17, longest=0.485 s, average=0.029 s; distance=1289217 kB, estimate=1292014 kB
1462494039.924 2016-05-06 02:20:39 CEST LOG:  checkpoint starting: immediate force wait
1462494039.954 2016-05-06 02:20:39 CEST LOG:  checkpoint complete: wrote 31 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.001 s, sync=0.001 s, total=0.029 s; sync files=2, longest=0.001 s, average=0.000 s; distance=12126 kB, estimate=1164025 kB
1462494939.999 2016-05-06 02:35:39 CEST LOG:  checkpoint starting: time
1462494940.936 2016-05-06 02:35:40 CEST LOG:  checkpoint complete: wrote 58554 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.555 s, sync=0.381 s, total=0.937 s; sync files=15, longest=0.381 s, average=0.025 s; distance=395968 kB, estimate=1087219 kB
1462494940.936 2016-05-06 02:35:40 CEST LOG:  checkpoint starting: immediate force wait
1462494940.947 2016-05-06 02:35:40 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.010 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=978497 kB
1462495841.003 2016-05-06 02:50:41 CEST LOG:  checkpoint starting: time
1462496291.062 2016-05-06 02:58:11 CEST LOG:  checkpoint complete: wrote 100017 buffers (76.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=450.027 s, sync=0.017 s, total=450.058 s; sync files=20, longest=0.014 s, average=0.000 s; distance=2984808 kB, estimate=2984808 kB
1462496741.012 2016-05-06 03:05:41 CEST LOG:  checkpoint starting: immediate force wait time
1462496742.119 2016-05-06 03:05:42 CEST LOG:  checkpoint complete: wrote 74916 buffers (57.2%); 0 transaction log file(s) added, 0 removed, 183 recycled; write=0.949 s, sync=0.091 s, total=1.107 s; sync files=17, longest=0.091 s, average=0.005 s; distance=2931059 kB, estimate=2979434 kB
1462497641.219 2016-05-06 03:20:41 CEST LOG:  checkpoint starting: time
1462497643.184 2016-05-06 03:20:43 CEST LOG:  checkpoint complete: wrote 58603 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 179 recycled; write=1.853 s, sync=0.047 s, total=1.964 s; sync files=15, longest=0.027 s, average=0.003 s; distance=403157 kB, estimate=2721806 kB
1462497643.184 2016-05-06 03:20:43 CEST LOG:  checkpoint starting: immediate force wait
1462497643.197 2016-05-06 03:20:43 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2449625 kB
1462498543.298 2016-05-06 03:35:43 CEST LOG:  checkpoint starting: time
1462498993.131 2016-05-06 03:43:13 CEST LOG:  checkpoint complete: wrote 87181 buffers (66.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.783 s, sync=0.035 s, total=449.833 s; sync files=20, longest=0.016 s, average=0.001 s; distance=3836103 kB, estimate=3836103 kB
1462499443.232 2016-05-06 03:50:43 CEST LOG:  checkpoint starting: time
1462499443.416 2016-05-06 03:50:43 CEST LOG:  checkpoint complete: wrote 59 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 234 recycled; write=0.100 s, sync=0.000 s, total=0.183 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3755747 kB, estimate=3828068 kB
1462499443.416 2016-05-06 03:50:43 CEST LOG:  checkpoint starting: immediate force wait
1462499443.516 2016-05-06 03:50:43 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 230 recycled; write=0.001 s, sync=0.000 s, total=0.100 s; sync files=1, longest=0.000 s, average=0.000 s; distance=2028 kB, estimate=3445464 kB
1462499443.680 2016-05-06 03:50:43 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462499443.693 2016-05-06 03:50:43 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.013 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3100917 kB
1462499443.795 2016-05-06 03:50:43 CEST LOG:  checkpoint starting: immediate force wait
1462499443.798 2016-05-06 03:50:43 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2790826 kB
1462500344.018 2016-05-06 04:05:44 CEST LOG:  checkpoint starting: time
1462500348.155 2016-05-06 04:05:48 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.114 s, sync=0.020 s, total=4.136 s; sync files=44, longest=0.020 s, average=0.000 s; distance=3294 kB, estimate=2512073 kB
1462500348.155 2016-05-06 04:05:48 CEST LOG:  checkpoint starting: immediate force wait
1462500348.157 2016-05-06 04:05:48 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2260865 kB
1462501248.240 2016-05-06 04:20:48 CEST LOG:  checkpoint starting: immediate force wait time
1462501248.244 2016-05-06 04:20:48 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2034780 kB
1462502148.344 2016-05-06 04:35:48 CEST LOG:  checkpoint starting: time
1462502598.094 2016-05-06 04:43:18 CEST LOG:  checkpoint complete: wrote 72011 buffers (54.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.737 s, sync=0.004 s, total=449.749 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1292714 kB, estimate=1960573 kB
1462503048.194 2016-05-06 04:50:48 CEST LOG:  checkpoint starting: time
1462503049.467 2016-05-06 04:50:49 CEST LOG:  checkpoint complete: wrote 72166 buffers (55.1%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.909 s, sync=0.307 s, total=1.272 s; sync files=17, longest=0.306 s, average=0.018 s; distance=1292060 kB, estimate=1893722 kB
1462503049.467 2016-05-06 04:50:49 CEST LOG:  checkpoint starting: immediate force wait
1462503049.505 2016-05-06 04:50:49 CEST LOG:  checkpoint complete: wrote 13 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.001 s, sync=0.000 s, total=0.037 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2824 kB, estimate=1704632 kB
1462503949.535 2016-05-06 05:05:49 CEST LOG:  checkpoint starting: time
1462503950.387 2016-05-06 05:05:50 CEST LOG:  checkpoint complete: wrote 58543 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.472 s, sync=0.378 s, total=0.852 s; sync files=15, longest=0.375 s, average=0.025 s; distance=395948 kB, estimate=1573764 kB
1462503950.387 2016-05-06 05:05:50 CEST LOG:  checkpoint starting: immediate force wait
1462503950.403 2016-05-06 05:05:50 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1416387 kB
1462504850.430 2016-05-06 05:20:50 CEST LOG:  checkpoint starting: time
1462505300.092 2016-05-06 05:28:20 CEST LOG:  checkpoint complete: wrote 100563 buffers (76.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.622 s, sync=0.016 s, total=449.661 s; sync files=20, longest=0.013 s, average=0.000 s; distance=3020654 kB, estimate=3020654 kB
1462505750.120 2016-05-06 05:35:50 CEST LOG:  checkpoint starting: time
1462505751.517 2016-05-06 05:35:51 CEST LOG:  checkpoint complete: wrote 72147 buffers (55.0%); 0 transaction log file(s) added, 0 removed, 184 recycled; write=1.141 s, sync=0.178 s, total=1.396 s; sync files=17, longest=0.177 s, average=0.010 s; distance=2968847 kB, estimate=3015473 kB
1462505751.517 2016-05-06 05:35:51 CEST LOG:  checkpoint starting: immediate force wait
1462505751.604 2016-05-06 05:35:51 CEST LOG:  checkpoint complete: wrote 24 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 182 recycled; write=0.001 s, sync=0.000 s, total=0.087 s; sync files=2, longest=0.000 s, average=0.000 s; distance=17082 kB, estimate=2715634 kB
1462506651.704 2016-05-06 05:50:51 CEST LOG:  checkpoint starting: time
1462506652.682 2016-05-06 05:50:52 CEST LOG:  checkpoint complete: wrote 59486 buffers (45.4%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.839 s, sync=0.135 s, total=0.977 s; sync files=16, longest=0.135 s, average=0.008 s; distance=402478 kB, estimate=2484319 kB
1462506652.682 2016-05-06 05:50:52 CEST LOG:  checkpoint starting: immediate force wait
1462506652.696 2016-05-06 05:50:52 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2235887 kB
1462507552.798 2016-05-06 06:05:52 CEST LOG:  checkpoint starting: time
1462508002.134 2016-05-06 06:13:22 CEST LOG:  checkpoint complete: wrote 85551 buffers (65.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.276 s, sync=0.033 s, total=449.336 s; sync files=20, longest=0.017 s, average=0.001 s; distance=3832920 kB, estimate=3832920 kB
1462508452.235 2016-05-06 06:20:52 CEST LOG:  checkpoint starting: time
1462508452.894 2016-05-06 06:20:52 CEST LOG:  checkpoint complete: wrote 406 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 234 recycled; write=0.584 s, sync=0.000 s, total=0.659 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3764464 kB, estimate=3826074 kB
1462508452.894 2016-05-06 06:20:52 CEST LOG:  checkpoint starting: immediate force wait
1462508452.990 2016-05-06 06:20:52 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 230 recycled; write=0.001 s, sync=0.000 s, total=0.095 s; sync files=1, longest=0.000 s, average=0.000 s; distance=27293 kB, estimate=3446196 kB
1462508453.167 2016-05-06 06:20:53 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462508453.181 2016-05-06 06:20:53 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3101577 kB
1462508453.282 2016-05-06 06:20:53 CEST LOG:  checkpoint starting: immediate force wait
1462508453.285 2016-05-06 06:20:53 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2791419 kB
1462509353.508 2016-05-06 06:35:53 CEST LOG:  checkpoint starting: time
1462509357.648 2016-05-06 06:35:57 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.117 s, sync=0.021 s, total=4.140 s; sync files=44, longest=0.019 s, average=0.000 s; distance=3294 kB, estimate=2512607 kB
1462509357.648 2016-05-06 06:35:57 CEST LOG:  checkpoint starting: immediate force wait
1462509357.651 2016-05-06 06:35:57 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2261346 kB
1462510257.735 2016-05-06 06:50:57 CEST LOG:  checkpoint starting: immediate force wait time
1462510257.739 2016-05-06 06:50:57 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2035212 kB
1462511157.755 2016-05-06 07:05:57 CEST LOG:  checkpoint starting: time
1462511607.096 2016-05-06 07:13:27 CEST LOG:  checkpoint complete: wrote 72003 buffers (54.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.330 s, sync=0.004 s, total=449.341 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1298091 kB, estimate=1961500 kB
1462512057.197 2016-05-06 07:20:57 CEST LOG:  checkpoint starting: time
1462512058.878 2016-05-06 07:20:58 CEST LOG:  checkpoint complete: wrote 72153 buffers (55.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=1.257 s, sync=0.383 s, total=1.681 s; sync files=17, longest=0.382 s, average=0.022 s; distance=1289854 kB, estimate=1894336 kB
1462512058.878 2016-05-06 07:20:58 CEST LOG:  checkpoint starting: immediate force wait
1462512058.920 2016-05-06 07:20:58 CEST LOG:  checkpoint complete: wrote 119 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.003 s, sync=0.001 s, total=0.042 s; sync files=12, longest=0.001 s, average=0.000 s; distance=11435 kB, estimate=1706046 kB
1462512958.993 2016-05-06 07:35:58 CEST LOG:  checkpoint starting: time
1462512959.827 2016-05-06 07:35:59 CEST LOG:  checkpoint complete: wrote 58435 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.505 s, sync=0.326 s, total=0.833 s; sync files=15, longest=0.326 s, average=0.021 s; distance=395780 kB, estimate=1575019 kB
1462512959.827 2016-05-06 07:35:59 CEST LOG:  checkpoint starting: immediate force wait
1462512959.841 2016-05-06 07:35:59 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1417517 kB
1462513859.942 2016-05-06 07:50:59 CEST LOG:  checkpoint starting: time
1462514309.096 2016-05-06 07:58:29 CEST LOG:  checkpoint complete: wrote 100474 buffers (76.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.115 s, sync=0.014 s, total=449.153 s; sync files=20, longest=0.013 s, average=0.000 s; distance=3013579 kB, estimate=3013579 kB
1462514759.198 2016-05-06 08:05:59 CEST LOG:  checkpoint starting: time
1462514761.110 2016-05-06 08:06:01 CEST LOG:  checkpoint complete: wrote 74724 buffers (57.0%); 0 transaction log file(s) added, 0 removed, 183 recycled; write=1.711 s, sync=0.124 s, total=1.911 s; sync files=17, longest=0.123 s, average=0.007 s; distance=2990665 kB, estimate=3011288 kB
1462514761.110 2016-05-06 08:06:01 CEST LOG:  checkpoint starting: immediate force wait
1462514761.200 2016-05-06 08:06:01 CEST LOG:  checkpoint complete: wrote 659 buffers (0.5%); 0 transaction log file(s) added, 0 removed, 183 recycled; write=0.011 s, sync=0.001 s, total=0.090 s; sync files=10, longest=0.001 s, average=0.000 s; distance=36609 kB, estimate=2713820 kB
1462515661.300 2016-05-06 08:21:01 CEST LOG:  checkpoint starting: time
1462515662.797 2016-05-06 08:21:02 CEST LOG:  checkpoint complete: wrote 59496 buffers (45.4%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=1.379 s, sync=0.114 s, total=1.497 s; sync files=13, longest=0.101 s, average=0.008 s; distance=402717 kB, estimate=2482710 kB
1462515662.797 2016-05-06 08:21:02 CEST LOG:  checkpoint starting: immediate force wait
1462515662.812 2016-05-06 08:21:02 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2234439 kB
1462516562.914 2016-05-06 08:36:02 CEST LOG:  checkpoint starting: time
1462517012.058 2016-05-06 08:43:32 CEST LOG:  checkpoint complete: wrote 86825 buffers (66.2%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.087 s, sync=0.030 s, total=449.143 s; sync files=20, longest=0.020 s, average=0.001 s; distance=3835600 kB, estimate=3835600 kB
1462517462.159 2016-05-06 08:51:02 CEST LOG:  checkpoint starting: time
1462517462.992 2016-05-06 08:51:02 CEST FATAL:  terminating autovacuum process due to administrator command
1462517463.191 2016-05-06 08:51:03 CEST LOG:  checkpoint complete: wrote 677 buffers (0.5%); 0 transaction log file(s) added, 0 removed, 234 recycled; write=0.946 s, sync=0.000 s, total=1.031 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3779932 kB, estimate=3830034 kB
1462517463.191 2016-05-06 08:51:03 CEST LOG:  checkpoint starting: immediate force wait
1462517463.286 2016-05-06 08:51:03 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 231 recycled; write=0.001 s, sync=0.000 s, total=0.095 s; sync files=1, longest=0.000 s, average=0.000 s; distance=45796 kB, estimate=3451610 kB
1462517463.466 2016-05-06 08:51:03 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462517463.480 2016-05-06 08:51:03 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3106449 kB
1462517463.581 2016-05-06 08:51:03 CEST LOG:  checkpoint starting: immediate force wait
1462517463.584 2016-05-06 08:51:03 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2795804 kB
1462518363.901 2016-05-06 09:06:03 CEST LOG:  checkpoint starting: time
1462518363.904 2016-05-06 09:06:03 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2519361 kB
1462518409.583 2016-05-06 09:06:49 CEST LOG:  checkpoint starting: immediate force wait
1462518409.588 2016-05-06 09:06:49 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2267425 kB
1462519309.688 2016-05-06 09:21:49 CEST LOG:  checkpoint starting: time
1462519309.691 2016-05-06 09:21:49 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2040683 kB
1462519309.705 2016-05-06 09:21:49 CEST LOG:  checkpoint starting: immediate force wait
1462519309.708 2016-05-06 09:21:49 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1836615 kB
1462520209.616 2016-05-06 09:36:49 CEST LOG:  checkpoint starting: time
1462520659.088 2016-05-06 09:44:19 CEST LOG:  checkpoint complete: wrote 4833 buffers (3.7%); 1 transaction log file(s) added, 0 removed, 0 recycled; write=449.412 s, sync=0.007 s, total=449.471 s; sync files=24, longest=0.005 s, average=0.000 s; distance=5222372 kB, estimate=5222372 kB
1462521109.627 2016-05-06 09:51:49 CEST LOG:  checkpoint starting: time
1462521111.275 2016-05-06 09:51:51 CEST LOG:  checkpoint complete: wrote 79045 buffers (60.3%); 0 transaction log file(s) added, 0 removed, 319 recycled; write=1.520 s, sync=0.023 s, total=1.648 s; sync files=22, longest=0.021 s, average=0.001 s; distance=4819366 kB, estimate=5182072 kB
1462521111.275 2016-05-06 09:51:51 CEST LOG:  checkpoint starting: immediate force wait
1462521111.422 2016-05-06 09:51:51 CEST LOG:  checkpoint complete: wrote 413 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 294 recycled; write=0.004 s, sync=0.003 s, total=0.147 s; sync files=8, longest=0.003 s, average=0.000 s; distance=3557 kB, estimate=4664220 kB
1462522011.182 2016-05-06 10:06:51 CEST LOG:  checkpoint starting: time
1462522011.495 2016-05-06 10:06:51 CEST LOG:  checkpoint complete: wrote 755 buffers (0.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.301 s, sync=0.010 s, total=0.312 s; sync files=18, longest=0.008 s, average=0.000 s; distance=3871249 kB, estimate=4584923 kB
1462522011.495 2016-05-06 10:06:51 CEST LOG:  checkpoint starting: immediate force wait
1462522011.614 2016-05-06 10:06:51 CEST LOG:  checkpoint complete: wrote 40 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 237 recycled; write=0.002 s, sync=0.000 s, total=0.119 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=4126431 kB
1462522911.231 2016-05-06 10:21:51 CEST LOG:  checkpoint starting: time
1462523361.147 2016-05-06 10:29:21 CEST LOG:  checkpoint complete: wrote 6567 buffers (5.0%); 1 transaction log file(s) added, 0 removed, 0 recycled; write=449.843 s, sync=0.022 s, total=449.916 s; sync files=25, longest=0.009 s, average=0.000 s; distance=6938136 kB, estimate=6938136 kB
1462523811.720 2016-05-06 10:36:51 CEST LOG:  checkpoint starting: immediate force wait time
1462523813.574 2016-05-06 10:36:53 CEST LOG:  checkpoint complete: wrote 102558 buffers (78.2%); 0 transaction log file(s) added, 0 removed, 423 recycled; write=1.658 s, sync=0.033 s, total=1.853 s; sync files=21, longest=0.031 s, average=0.001 s; distance=6679757 kB, estimate=6912298 kB
1462523814.751 2016-05-06 10:36:54 CEST ERROR:  canceling autovacuum task
1462523814.751 2016-05-06 10:36:54 CEST CONTEXT:  automatic analyze of table "pgbench.public.pgbench_history"
1462524711.611 2016-05-06 10:51:51 CEST LOG:  checkpoint starting: time
1462524715.070 2016-05-06 10:51:55 CEST LOG:  checkpoint complete: wrote 139 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 408 recycled; write=3.282 s, sync=0.008 s, total=3.459 s; sync files=19, longest=0.006 s, average=0.000 s; distance=3926802 kB, estimate=6613748 kB
1462524715.070 2016-05-06 10:51:55 CEST LOG:  checkpoint starting: immediate force wait
1462524715.218 2016-05-06 10:51:55 CEST LOG:  checkpoint complete: wrote 418 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 240 recycled; write=0.004 s, sync=0.003 s, total=0.147 s; sync files=2, longest=0.003 s, average=0.001 s; distance=0 kB, estimate=5952374 kB
1462525615.809 2016-05-06 11:06:55 CEST LOG:  checkpoint starting: time
1462526065.052 2016-05-06 11:14:25 CEST LOG:  checkpoint complete: wrote 5851 buffers (4.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.201 s, sync=0.017 s, total=449.242 s; sync files=24, longest=0.011 s, average=0.000 s; distance=7529266 kB, estimate=7529266 kB
1462526515.420 2016-05-06 11:21:55 CEST LOG:  checkpoint starting: immediate force wait time
1462526515.588 2016-05-06 11:21:55 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 459 recycled; write=0.001 s, sync=0.000 s, total=0.167 s; sync files=1, longest=0.000 s, average=0.000 s; distance=7396254 kB, estimate=7515965 kB
1462526516.150 2016-05-06 11:21:56 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462526516.449 2016-05-06 11:21:56 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 452 recycled; write=0.002 s, sync=0.000 s, total=0.299 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=6764368 kB
1462526516.466 2016-05-06 11:21:56 CEST LOG:  checkpoint starting: immediate force wait
