1462321517.273 2016-05-04 02:25:17 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1462324241.943 2016-05-04 03:10:41 CEST LOG:  checkpoint starting: time
1462324691.086 2016-05-04 03:18:11 CEST LOG:  checkpoint complete: wrote 72238 buffers (55.1%); 1 transaction log file(s) added, 0 removed, 0 recycled; write=449.096 s, sync=0.006 s, total=449.142 s; sync files=21, longest=0.006 s, average=0.000 s; distance=1306566 kB, estimate=1306566 kB
1462325141.186 2016-05-04 03:25:41 CEST LOG:  checkpoint starting: time
1462325143.139 2016-05-04 03:25:43 CEST LOG:  checkpoint complete: wrote 72368 buffers (55.2%); 0 transaction log file(s) added, 0 removed, 80 recycled; write=1.924 s, sync=0.004 s, total=1.952 s; sync files=17, longest=0.004 s, average=0.000 s; distance=1302449 kB, estimate=1306154 kB
1462325143.139 2016-05-04 03:25:43 CEST LOG:  checkpoint starting: immediate force wait
1462325143.166 2016-05-04 03:25:43 CEST LOG:  checkpoint complete: wrote 40 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.002 s, sync=0.001 s, total=0.026 s; sync files=4, longest=0.001 s, average=0.000 s; distance=14290 kB, estimate=1176968 kB
1462326043.266 2016-05-04 03:40:43 CEST LOG:  checkpoint starting: time
1462326044.071 2016-05-04 03:40:44 CEST LOG:  checkpoint complete: wrote 58539 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.464 s, sync=0.338 s, total=0.805 s; sync files=15, longest=0.306 s, average=0.022 s; distance=395930 kB, estimate=1098864 kB
1462326044.071 2016-05-04 03:40:44 CEST LOG:  checkpoint starting: immediate force wait
1462326044.080 2016-05-04 03:40:44 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.009 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=988978 kB
1462326944.182 2016-05-04 03:55:44 CEST LOG:  checkpoint starting: time
1462327394.014 2016-05-04 04:03:14 CEST LOG:  checkpoint complete: wrote 100777 buffers (76.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.814 s, sync=0.005 s, total=449.831 s; sync files=20, longest=0.002 s, average=0.000 s; distance=3032718 kB, estimate=3032718 kB
1462327844.117 2016-05-04 04:10:44 CEST LOG:  checkpoint starting: time
1462327845.365 2016-05-04 04:10:45 CEST LOG:  checkpoint complete: wrote 75210 buffers (57.4%); 0 transaction log file(s) added, 0 removed, 185 recycled; write=1.045 s, sync=0.127 s, total=1.248 s; sync files=17, longest=0.127 s, average=0.007 s; distance=2946552 kB, estimate=3024101 kB
1462327845.365 2016-05-04 04:10:45 CEST LOG:  checkpoint starting: immediate force wait
1462327845.434 2016-05-04 04:10:45 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 180 recycled; write=0.001 s, sync=0.000 s, total=0.069 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2721691 kB
1462328745.534 2016-05-04 04:25:45 CEST LOG:  checkpoint starting: time
1462328746.427 2016-05-04 04:25:46 CEST LOG:  checkpoint complete: wrote 59436 buffers (45.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.791 s, sync=0.099 s, total=0.893 s; sync files=15, longest=0.086 s, average=0.006 s; distance=402351 kB, estimate=2489757 kB
1462328746.427 2016-05-04 04:25:46 CEST LOG:  checkpoint starting: immediate force wait
1462328746.441 2016-05-04 04:25:46 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2240781 kB
1462329646.543 2016-05-04 04:40:46 CEST LOG:  checkpoint starting: time
1462330096.058 2016-05-04 04:48:16 CEST LOG:  checkpoint complete: wrote 83933 buffers (64.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.471 s, sync=0.019 s, total=449.514 s; sync files=20, longest=0.006 s, average=0.000 s; distance=3867373 kB, estimate=3867373 kB
1462330546.158 2016-05-04 04:55:46 CEST LOG:  checkpoint starting: time
1462330546.607 2016-05-04 04:55:46 CEST LOG:  checkpoint complete: wrote 279 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=0.362 s, sync=0.000 s, total=0.448 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3783251 kB, estimate=3858961 kB
1462330546.607 2016-05-04 04:55:46 CEST LOG:  checkpoint starting: immediate force wait
1462330546.704 2016-05-04 04:55:46 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 231 recycled; write=0.001 s, sync=0.000 s, total=0.096 s; sync files=1, longest=0.000 s, average=0.000 s; distance=18635 kB, estimate=3474928 kB
1462330546.871 2016-05-04 04:55:46 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462330546.884 2016-05-04 04:55:46 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3127435 kB
1462330546.985 2016-05-04 04:55:46 CEST LOG:  checkpoint starting: immediate force wait
1462330546.987 2016-05-04 04:55:46 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2814692 kB
1462331446.233 2016-05-04 05:10:46 CEST LOG:  checkpoint starting: time
1462331451.358 2016-05-04 05:10:51 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=5.104 s, sync=0.019 s, total=5.125 s; sync files=44, longest=0.019 s, average=0.000 s; distance=3294 kB, estimate=2533552 kB
1462331451.358 2016-05-04 05:10:51 CEST LOG:  checkpoint starting: immediate force wait
1462331451.361 2016-05-04 05:10:51 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2280197 kB
1462332351.454 2016-05-04 05:25:51 CEST LOG:  checkpoint starting: time
1462332351.558 2016-05-04 05:25:51 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.102 s, sync=0.000 s, total=0.104 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2052178 kB
1462332351.558 2016-05-04 05:25:51 CEST LOG:  checkpoint starting: immediate force wait
1462332351.561 2016-05-04 05:25:51 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1846960 kB
1462333251.581 2016-05-04 05:40:51 CEST LOG:  checkpoint starting: time
1462333701.031 2016-05-04 05:48:21 CEST LOG:  checkpoint complete: wrote 72240 buffers (55.1%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.437 s, sync=0.006 s, total=449.450 s; sync files=21, longest=0.005 s, average=0.000 s; distance=1305594 kB, estimate=1792824 kB
1462334151.131 2016-05-04 05:55:51 CEST LOG:  checkpoint starting: time
1462334152.717 2016-05-04 05:55:52 CEST LOG:  checkpoint complete: wrote 72308 buffers (55.2%); 0 transaction log file(s) added, 0 removed, 80 recycled; write=1.228 s, sync=0.294 s, total=1.585 s; sync files=17, longest=0.293 s, average=0.017 s; distance=1301448 kB, estimate=1743686 kB
1462334152.717 2016-05-04 05:55:52 CEST LOG:  checkpoint starting: immediate force wait
1462334152.759 2016-05-04 05:55:52 CEST LOG:  checkpoint complete: wrote 23 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.001 s, sync=0.000 s, total=0.042 s; sync files=3, longest=0.000 s, average=0.000 s; distance=9392 kB, estimate=1570257 kB
1462335052.796 2016-05-04 06:10:52 CEST LOG:  checkpoint starting: time
1462335053.602 2016-05-04 06:10:53 CEST LOG:  checkpoint complete: wrote 58541 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.436 s, sync=0.367 s, total=0.805 s; sync files=15, longest=0.367 s, average=0.024 s; distance=395960 kB, estimate=1452827 kB
1462335053.602 2016-05-04 06:10:53 CEST LOG:  checkpoint starting: immediate force wait
1462335053.616 2016-05-04 06:10:53 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1307544 kB
1462335953.717 2016-05-04 06:25:53 CEST LOG:  checkpoint starting: time
1462336403.041 2016-05-04 06:33:23 CEST LOG:  checkpoint complete: wrote 100888 buffers (77.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.307 s, sync=0.004 s, total=449.324 s; sync files=20, longest=0.002 s, average=0.000 s; distance=3038792 kB, estimate=3038792 kB
1462336853.144 2016-05-04 06:40:53 CEST LOG:  checkpoint starting: time
1462336854.766 2016-05-04 06:40:54 CEST LOG:  checkpoint complete: wrote 75036 buffers (57.2%); 0 transaction log file(s) added, 0 removed, 185 recycled; write=1.433 s, sync=0.112 s, total=1.622 s; sync files=17, longest=0.110 s, average=0.006 s; distance=2989333 kB, estimate=3033846 kB
1462336854.766 2016-05-04 06:40:54 CEST LOG:  checkpoint starting: immediate force wait
1462336854.849 2016-05-04 06:40:54 CEST LOG:  checkpoint complete: wrote 24 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 183 recycled; write=0.001 s, sync=0.001 s, total=0.082 s; sync files=2, longest=0.001 s, average=0.000 s; distance=26720 kB, estimate=2733133 kB
1462336855.862 2016-05-04 06:40:55 CEST ERROR:  canceling autovacuum task
1462336855.862 2016-05-04 06:40:55 CEST CONTEXT:  automatic vacuum of table "pgbench.public.pgbench_tellers"
1462337754.855 2016-05-04 06:55:54 CEST LOG:  checkpoint starting: time
1462337756.775 2016-05-04 06:55:56 CEST LOG:  checkpoint complete: wrote 60169 buffers (45.9%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=1.797 s, sync=0.119 s, total=1.920 s; sync files=17, longest=0.097 s, average=0.007 s; distance=403390 kB, estimate=2500159 kB
1462337756.775 2016-05-04 06:55:56 CEST LOG:  checkpoint starting: immediate force wait
1462337756.791 2016-05-04 06:55:56 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2250143 kB
1462338656.892 2016-05-04 07:10:56 CEST LOG:  checkpoint starting: time
1462339106.111 2016-05-04 07:18:26 CEST LOG:  checkpoint complete: wrote 82971 buffers (63.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.150 s, sync=0.042 s, total=449.218 s; sync files=20, longest=0.032 s, average=0.002 s; distance=3842792 kB, estimate=3842792 kB
1462339556.211 2016-05-04 07:25:56 CEST LOG:  checkpoint starting: time
1462339556.938 2016-05-04 07:25:56 CEST FATAL:  terminating autovacuum process due to administrator command
1462339557.140 2016-05-04 07:25:57 CEST LOG:  checkpoint complete: wrote 614 buffers (0.5%); 0 transaction log file(s) added, 0 removed, 235 recycled; write=0.842 s, sync=0.000 s, total=0.928 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3792290 kB, estimate=3837741 kB
1462339557.140 2016-05-04 07:25:57 CEST LOG:  checkpoint starting: immediate force wait
1462339557.235 2016-05-04 07:25:57 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 231 recycled; write=0.001 s, sync=0.000 s, total=0.095 s; sync files=1, longest=0.000 s, average=0.000 s; distance=41153 kB, estimate=3458083 kB
1462339557.322 2016-05-04 07:25:57 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462339557.332 2016-05-04 07:25:57 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 3 recycled; write=0.001 s, sync=0.000 s, total=0.009 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3112275 kB
1462339557.444 2016-05-04 07:25:57 CEST LOG:  checkpoint starting: immediate force wait
1462339557.447 2016-05-04 07:25:57 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2801047 kB
1462340457.682 2016-05-04 07:40:57 CEST LOG:  checkpoint starting: time
1462340461.780 2016-05-04 07:41:01 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.071 s, sync=0.025 s, total=4.098 s; sync files=44, longest=0.022 s, average=0.000 s; distance=3294 kB, estimate=2521272 kB
1462340461.780 2016-05-04 07:41:01 CEST LOG:  checkpoint starting: immediate force wait
1462340461.783 2016-05-04 07:41:01 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2269145 kB
1462341361.864 2016-05-04 07:56:01 CEST LOG:  checkpoint starting: immediate force wait time
1462341361.867 2016-05-04 07:56:01 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2042231 kB
1462342261.884 2016-05-04 08:11:01 CEST LOG:  checkpoint starting: time
1462342711.022 2016-05-04 08:18:31 CEST LOG:  checkpoint complete: wrote 72223 buffers (55.1%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.126 s, sync=0.006 s, total=449.138 s; sync files=21, longest=0.005 s, average=0.000 s; distance=1306275 kB, estimate=1968636 kB
1462343161.099 2016-05-04 08:26:01 CEST LOG:  checkpoint starting: time
1462343163.029 2016-05-04 08:26:03 CEST LOG:  checkpoint complete: wrote 72297 buffers (55.2%); 0 transaction log file(s) added, 0 removed, 80 recycled; write=1.473 s, sync=0.409 s, total=1.929 s; sync files=17, longest=0.408 s, average=0.024 s; distance=1297436 kB, estimate=1901516 kB
1462343163.029 2016-05-04 08:26:03 CEST LOG:  checkpoint starting: immediate force wait
1462343163.071 2016-05-04 08:26:03 CEST LOG:  checkpoint complete: wrote 40 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.002 s, sync=0.001 s, total=0.042 s; sync files=4, longest=0.001 s, average=0.000 s; distance=15395 kB, estimate=1712904 kB
1462344063.140 2016-05-04 08:41:03 CEST LOG:  checkpoint starting: immediate force wait time
1462344063.925 2016-05-04 08:41:03 CEST LOG:  checkpoint complete: wrote 58619 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.382 s, sync=0.400 s, total=0.785 s; sync files=15, longest=0.394 s, average=0.026 s; distance=396088 kB, estimate=1581222 kB
1462344964.027 2016-05-04 08:56:04 CEST LOG:  checkpoint starting: time
1462345414.065 2016-05-04 09:03:34 CEST LOG:  checkpoint complete: wrote 100627 buffers (76.8%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=450.013 s, sync=0.002 s, total=450.038 s; sync files=20, longest=0.002 s, average=0.000 s; distance=3021935 kB, estimate=3021935 kB
1462345863.966 2016-05-04 09:11:03 CEST LOG:  checkpoint starting: immediate force wait
1462345865.101 2016-05-04 09:11:05 CEST LOG:  checkpoint complete: wrote 75093 buffers (57.3%); 0 transaction log file(s) added, 0 removed, 184 recycled; write=0.953 s, sync=0.115 s, total=1.134 s; sync files=17, longest=0.115 s, average=0.006 s; distance=2998981 kB, estimate=3019639 kB
1462346763.200 2016-05-04 09:26:03 CEST LOG:  checkpoint starting: time
1462346766.160 2016-05-04 09:26:06 CEST LOG:  checkpoint complete: wrote 59473 buffers (45.4%); 0 transaction log file(s) added, 0 removed, 183 recycled; write=2.748 s, sync=0.135 s, total=2.959 s; sync files=15, longest=0.135 s, average=0.009 s; distance=402512 kB, estimate=2757927 kB
1462346766.160 2016-05-04 09:26:06 CEST LOG:  checkpoint starting: immediate force wait
1462346766.174 2016-05-04 09:26:06 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2482134 kB
1462347666.275 2016-05-04 09:41:06 CEST LOG:  checkpoint starting: time
1462348116.086 2016-05-04 09:48:36 CEST LOG:  checkpoint complete: wrote 89096 buffers (68.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.774 s, sync=0.010 s, total=449.810 s; sync files=20, longest=0.003 s, average=0.000 s; distance=3876519 kB, estimate=3876519 kB
1462348566.187 2016-05-04 09:56:06 CEST LOG:  checkpoint starting: time
1462348566.368 2016-05-04 09:56:06 CEST LOG:  checkpoint complete: wrote 59 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 237 recycled; write=0.097 s, sync=0.000 s, total=0.181 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3801778 kB, estimate=3869045 kB
1462348566.368 2016-05-04 09:56:06 CEST LOG:  checkpoint starting: immediate force wait
1462348566.466 2016-05-04 09:56:06 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 232 recycled; write=0.001 s, sync=0.000 s, total=0.097 s; sync files=1, longest=0.000 s, average=0.000 s; distance=2496 kB, estimate=3482390 kB
1462348566.647 2016-05-04 09:56:06 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462348566.660 2016-05-04 09:56:06 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3134151 kB
1462348566.763 2016-05-04 09:56:06 CEST LOG:  checkpoint starting: immediate force wait
1462348566.765 2016-05-04 09:56:06 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2820736 kB
1462349466.684 2016-05-04 10:11:06 CEST LOG:  checkpoint starting: time
1462349466.687 2016-05-04 10:11:06 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2541799 kB
1462349512.099 2016-05-04 10:11:52 CEST LOG:  checkpoint starting: immediate force wait
1462349512.104 2016-05-04 10:11:52 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.005 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2287619 kB
1462350412.203 2016-05-04 10:26:52 CEST LOG:  checkpoint starting: time
1462350412.206 2016-05-04 10:26:52 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2058859 kB
1462350412.218 2016-05-04 10:26:52 CEST LOG:  checkpoint starting: immediate force wait
1462350412.221 2016-05-04 10:26:52 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1852973 kB
1462351312.602 2016-05-04 10:41:52 CEST LOG:  checkpoint starting: time
1462351762.030 2016-05-04 10:49:22 CEST LOG:  checkpoint complete: wrote 4739 buffers (3.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.416 s, sync=0.007 s, total=449.428 s; sync files=24, longest=0.005 s, average=0.000 s; distance=5245185 kB, estimate=5245185 kB
1462352212.339 2016-05-04 10:56:52 CEST LOG:  checkpoint starting: immediate force wait time
1462352214.267 2016-05-04 10:56:54 CEST LOG:  checkpoint complete: wrote 78655 buffers (60.0%); 0 transaction log file(s) added, 0 removed, 320 recycled; write=1.745 s, sync=0.055 s, total=1.928 s; sync files=22, longest=0.054 s, average=0.002 s; distance=4824451 kB, estimate=5203112 kB
1462353112.695 2016-05-04 11:11:52 CEST LOG:  checkpoint starting: time
1462353114.511 2016-05-04 11:11:54 CEST LOG:  checkpoint complete: wrote 516 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 294 recycled; write=1.711 s, sync=0.003 s, total=1.816 s; sync files=18, longest=0.003 s, average=0.000 s; distance=3870036 kB, estimate=5069804 kB
1462353114.511 2016-05-04 11:11:54 CEST LOG:  checkpoint starting: immediate force wait
1462353114.629 2016-05-04 11:11:54 CEST LOG:  checkpoint complete: wrote 339 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=0.004 s, sync=0.002 s, total=0.118 s; sync files=2, longest=0.002 s, average=0.001 s; distance=0 kB, estimate=4562824 kB
1462354014.733 2016-05-04 11:26:54 CEST LOG:  checkpoint starting: time
1462354464.049 2016-05-04 11:34:24 CEST LOG:  checkpoint complete: wrote 5792 buffers (4.4%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.258 s, sync=0.037 s, total=449.316 s; sync files=25, longest=0.013 s, average=0.001 s; distance=6936640 kB, estimate=6936640 kB
1462354914.275 2016-05-04 11:41:54 CEST LOG:  checkpoint starting: time
1462354916.337 2016-05-04 11:41:56 CEST LOG:  checkpoint complete: wrote 87778 buffers (67.0%); 0 transaction log file(s) added, 0 removed, 424 recycled; write=1.872 s, sync=0.014 s, total=2.061 s; sync files=20, longest=0.011 s, average=0.000 s; distance=6676745 kB, estimate=6910651 kB
1462354916.337 2016-05-04 11:41:56 CEST LOG:  checkpoint starting: immediate force wait
1462354916.604 2016-05-04 11:41:56 CEST LOG:  checkpoint complete: wrote 1960 buffers (1.5%); 0 transaction log file(s) added, 0 removed, 407 recycled; write=0.016 s, sync=0.014 s, total=0.266 s; sync files=7, longest=0.014 s, average=0.002 s; distance=18710 kB, estimate=6221457 kB
1462355816.555 2016-05-04 11:56:56 CEST LOG:  checkpoint starting: time
1462355816.900 2016-05-04 11:56:56 CEST LOG:  checkpoint complete: wrote 524 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.340 s, sync=0.000 s, total=0.344 s; sync files=19, longest=0.000 s, average=0.000 s; distance=3918606 kB, estimate=5991172 kB
1462355816.900 2016-05-04 11:56:56 CEST LOG:  checkpoint starting: immediate force wait
1462355817.047 2016-05-04 11:56:57 CEST LOG:  checkpoint complete: wrote 52 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 239 recycled; write=0.003 s, sync=0.000 s, total=0.146 s; sync files=1, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5392055 kB
1462356716.710 2016-05-04 12:11:56 CEST LOG:  checkpoint starting: time
1462357166.047 2016-05-04 12:19:26 CEST LOG:  checkpoint complete: wrote 5759 buffers (4.4%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.309 s, sync=0.014 s, total=449.337 s; sync files=24, longest=0.008 s, average=0.000 s; distance=7564198 kB, estimate=7564198 kB
1462357616.552 2016-05-04 12:26:56 CEST LOG:  checkpoint starting: time
1462357617.380 2016-05-04 12:26:57 CEST LOG:  checkpoint complete: wrote 368 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 461 recycled; write=0.642 s, sync=0.000 s, total=0.827 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7418416 kB, estimate=7549620 kB
1462357617.380 2016-05-04 12:26:57 CEST LOG:  checkpoint starting: immediate force wait
1462357617.657 2016-05-04 12:26:57 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 453 recycled; write=0.001 s, sync=0.000 s, total=0.277 s; sync files=1, longest=0.000 s, average=0.000 s; distance=32432 kB, estimate=6797901 kB
1462357618.240 2016-05-04 12:26:58 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462357618.284 2016-05-04 12:26:58 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.002 s, sync=0.000 s, total=0.044 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=6118111 kB
1462357618.355 2016-05-04 12:26:58 CEST LOG:  checkpoint starting: immediate force wait
