1463354692.042 2016-05-16 01:24:52 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1463366859.037 2016-05-16 04:47:39 CEST LOG:  checkpoint complete: wrote 70556 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.153 s, sync=0.004 s, total=449.164 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1211935 kB, estimate=1829316 kB
1463367309.137 2016-05-16 04:55:09 CEST LOG:  checkpoint starting: time
1463367310.991 2016-05-16 04:55:10 CEST LOG:  checkpoint complete: wrote 70875 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.577 s, sync=0.241 s, total=1.853 s; sync files=17, longest=0.201 s, average=0.014 s; distance=1211713 kB, estimate=1767556 kB
1463367310.991 2016-05-16 04:55:10 CEST LOG:  checkpoint starting: immediate force wait
1463367311.025 2016-05-16 04:55:11 CEST LOG:  checkpoint complete: wrote 30 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 73 recycled; write=0.002 s, sync=0.000 s, total=0.034 s; sync files=2, longest=0.000 s, average=0.000 s; distance=13528 kB, estimate=1592153 kB
1463368210.057 2016-05-16 05:10:10 CEST LOG:  checkpoint starting: time
1463368211.890 2016-05-16 05:10:11 CEST LOG:  checkpoint complete: wrote 58393 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=1.606 s, sync=0.224 s, total=1.833 s; sync files=12, longest=0.224 s, average=0.018 s; distance=395156 kB, estimate=1472453 kB
1463368211.890 2016-05-16 05:10:11 CEST LOG:  checkpoint starting: immediate force wait
1463368211.903 2016-05-16 05:10:11 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1325208 kB
1463369112.004 2016-05-16 05:25:12 CEST LOG:  checkpoint starting: time
1463369562.059 2016-05-16 05:32:42 CEST LOG:  checkpoint complete: wrote 97288 buffers (74.2%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=450.015 s, sync=0.017 s, total=450.054 s; sync files=20, longest=0.013 s, average=0.000 s; distance=2818640 kB, estimate=2818640 kB
1463370011.967 2016-05-16 05:40:11 CEST LOG:  checkpoint starting: immediate force wait
1463370013.048 2016-05-16 05:40:13 CEST LOG:  checkpoint complete: wrote 72924 buffers (55.6%); 0 transaction log file(s) added, 0 removed, 172 recycled; write=0.980 s, sync=0.045 s, total=1.081 s; sync files=17, longest=0.031 s, average=0.002 s; distance=2804985 kB, estimate=2817274 kB
1463370911.147 2016-05-16 05:55:11 CEST LOG:  checkpoint starting: time
1463370914.092 2016-05-16 05:55:14 CEST LOG:  checkpoint complete: wrote 57897 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 172 recycled; write=2.861 s, sync=0.017 s, total=2.944 s; sync files=15, longest=0.016 s, average=0.001 s; distance=403595 kB, estimate=2575906 kB
1463370914.092 2016-05-16 05:55:14 CEST LOG:  checkpoint starting: immediate force wait
1463370914.106 2016-05-16 05:55:14 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2318316 kB
1463371814.208 2016-05-16 06:10:14 CEST LOG:  checkpoint starting: time
1463372264.101 2016-05-16 06:17:44 CEST LOG:  checkpoint complete: wrote 102508 buffers (78.2%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.840 s, sync=0.027 s, total=449.893 s; sync files=20, longest=0.026 s, average=0.001 s; distance=3591676 kB, estimate=3591676 kB
1463372714.203 2016-05-16 06:25:14 CEST LOG:  checkpoint starting: time
1463372714.353 2016-05-16 06:25:14 CEST LOG:  checkpoint complete: wrote 55 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 220 recycled; write=0.079 s, sync=0.000 s, total=0.149 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3499083 kB, estimate=3582417 kB
1463372714.353 2016-05-16 06:25:14 CEST LOG:  checkpoint starting: immediate force wait
1463372714.436 2016-05-16 06:25:14 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 213 recycled; write=0.001 s, sync=0.000 s, total=0.082 s; sync files=1, longest=0.000 s, average=0.000 s; distance=1102 kB, estimate=3224285 kB
1463372714.641 2016-05-16 06:25:14 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463372714.645 2016-05-16 06:25:14 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2901857 kB
1463372714.756 2016-05-16 06:25:14 CEST LOG:  checkpoint starting: immediate force wait
1463372714.758 2016-05-16 06:25:14 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2611671 kB
1463373614.756 2016-05-16 06:40:14 CEST LOG:  checkpoint starting: time
1463373618.874 2016-05-16 06:40:18 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.099 s, sync=0.017 s, total=4.118 s; sync files=44, longest=0.013 s, average=0.000 s; distance=3294 kB, estimate=2350834 kB
1463373618.874 2016-05-16 06:40:18 CEST LOG:  checkpoint starting: immediate force wait
1463373618.877 2016-05-16 06:40:18 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2115750 kB
1463374518.964 2016-05-16 06:55:18 CEST LOG:  checkpoint starting: immediate force wait time
1463374518.967 2016-05-16 06:55:18 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1904176 kB
1463375419.068 2016-05-16 07:10:19 CEST LOG:  checkpoint starting: time
1463375869.027 2016-05-16 07:17:49 CEST LOG:  checkpoint complete: wrote 70540 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.950 s, sync=0.003 s, total=449.959 s; sync files=21, longest=0.003 s, average=0.000 s; distance=1210494 kB, estimate=1834808 kB
1463376319.083 2016-05-16 07:25:19 CEST LOG:  checkpoint starting: immediate force wait time
1463376320.115 2016-05-16 07:25:20 CEST LOG:  checkpoint complete: wrote 70816 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.778 s, sync=0.220 s, total=1.032 s; sync files=17, longest=0.184 s, average=0.012 s; distance=1207377 kB, estimate=1772065 kB
1463377219.214 2016-05-16 07:40:19 CEST LOG:  checkpoint starting: time
1463377221.021 2016-05-16 07:40:21 CEST LOG:  checkpoint complete: wrote 58326 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.550 s, sync=0.225 s, total=1.806 s; sync files=13, longest=0.225 s, average=0.017 s; distance=394533 kB, estimate=1634312 kB
1463377221.021 2016-05-16 07:40:21 CEST LOG:  checkpoint starting: immediate force wait
1463377221.034 2016-05-16 07:40:21 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1470881 kB
1463378121.135 2016-05-16 07:55:21 CEST LOG:  checkpoint starting: time
1463378571.068 2016-05-16 08:02:51 CEST LOG:  checkpoint complete: wrote 96870 buffers (73.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.912 s, sync=0.008 s, total=449.933 s; sync files=20, longest=0.007 s, average=0.000 s; distance=2795599 kB, estimate=2795599 kB
1463379021.080 2016-05-16 08:10:21 CEST LOG:  checkpoint starting: immediate force wait time
1463379022.197 2016-05-16 08:10:22 CEST LOG:  checkpoint complete: wrote 69447 buffers (53.0%); 0 transaction log file(s) added, 0 removed, 171 recycled; write=0.815 s, sync=0.241 s, total=1.116 s; sync files=17, longest=0.147 s, average=0.014 s; distance=2816553 kB, estimate=2816553 kB
1463379921.296 2016-05-16 08:25:21 CEST LOG:  checkpoint starting: time
1463379923.317 2016-05-16 08:25:23 CEST LOG:  checkpoint complete: wrote 57891 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 172 recycled; write=1.916 s, sync=0.041 s, total=2.021 s; sync files=15, longest=0.041 s, average=0.002 s; distance=403317 kB, estimate=2575229 kB
1463379923.318 2016-05-16 08:25:23 CEST LOG:  checkpoint starting: immediate force wait
1463379923.332 2016-05-16 08:25:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2317706 kB
1463380823.434 2016-05-16 08:40:23 CEST LOG:  checkpoint starting: time
1463381273.113 2016-05-16 08:47:53 CEST LOG:  checkpoint complete: wrote 103787 buffers (79.2%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.646 s, sync=0.007 s, total=449.679 s; sync files=20, longest=0.005 s, average=0.000 s; distance=3583823 kB, estimate=3583823 kB
1463381723.215 2016-05-16 08:55:23 CEST LOG:  checkpoint starting: time
1463381723.572 2016-05-16 08:55:23 CEST LOG:  checkpoint complete: wrote 151 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 219 recycled; write=0.282 s, sync=0.000 s, total=0.357 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3529221 kB, estimate=3578363 kB
1463381723.572 2016-05-16 08:55:23 CEST LOG:  checkpoint starting: immediate force wait
1463381723.655 2016-05-16 08:55:23 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 215 recycled; write=0.001 s, sync=0.000 s, total=0.082 s; sync files=1, longest=0.000 s, average=0.000 s; distance=10745 kB, estimate=3221601 kB
1463381723.723 2016-05-16 08:55:23 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463381723.728 2016-05-16 08:55:23 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2899441 kB
1463381723.838 2016-05-16 08:55:23 CEST LOG:  checkpoint starting: immediate force wait
1463381723.840 2016-05-16 08:55:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2609497 kB
1463382623.350 2016-05-16 09:10:23 CEST LOG:  checkpoint starting: time
1463382623.353 2016-05-16 09:10:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2351684 kB
1463382667.891 2016-05-16 09:11:07 CEST LOG:  checkpoint starting: immediate force wait
1463382667.895 2016-05-16 09:11:07 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2116516 kB
1463383567.989 2016-05-16 09:26:07 CEST LOG:  checkpoint starting: time
1463383567.993 2016-05-16 09:26:07 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1904865 kB
1463383568.012 2016-05-16 09:26:08 CEST LOG:  checkpoint starting: immediate force wait
1463383568.015 2016-05-16 09:26:08 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1714379 kB
1463384468.921 2016-05-16 09:41:08 CEST LOG:  checkpoint starting: time
1463384918.067 2016-05-16 09:48:38 CEST LOG:  checkpoint complete: wrote 5082 buffers (3.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.128 s, sync=0.002 s, total=449.146 s; sync files=24, longest=0.001 s, average=0.000 s; distance=5136223 kB, estimate=5136223 kB
1463385368.047 2016-05-16 09:56:08 CEST LOG:  checkpoint starting: time
1463385370.092 2016-05-16 09:56:10 CEST LOG:  checkpoint complete: wrote 84607 buffers (64.6%); 0 transaction log file(s) added, 0 removed, 313 recycled; write=1.904 s, sync=0.028 s, total=2.045 s; sync files=20, longest=0.025 s, average=0.001 s; distance=4705215 kB, estimate=5093122 kB
1463385370.092 2016-05-16 09:56:10 CEST LOG:  checkpoint starting: immediate force wait
1463385370.230 2016-05-16 09:56:10 CEST LOG:  checkpoint complete: wrote 103 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 288 recycled; write=0.003 s, sync=0.001 s, total=0.137 s; sync files=6, longest=0.001 s, average=0.000 s; distance=1486 kB, estimate=4583959 kB
1463386270.282 2016-05-16 10:11:10 CEST LOG:  checkpoint starting: immediate force wait time
1463386270.301 2016-05-16 10:11:10 CEST LOG:  checkpoint complete: wrote 1009 buffers (0.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.012 s, sync=0.004 s, total=0.018 s; sync files=17, longest=0.004 s, average=0.000 s; distance=3868857 kB, estimate=4512449 kB
1463387170.331 2016-05-16 10:26:10 CEST LOG:  checkpoint starting: time
1463387620.137 2016-05-16 10:33:40 CEST LOG:  checkpoint complete: wrote 5630 buffers (4.3%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=449.681 s, sync=0.015 s, total=449.805 s; sync files=25, longest=0.011 s, average=0.000 s; distance=6682676 kB, estimate=6682676 kB
1463388070.418 2016-05-16 10:41:10 CEST LOG:  checkpoint starting: immediate force wait time
1463388071.963 2016-05-16 10:41:11 CEST LOG:  checkpoint complete: wrote 77754 buffers (59.3%); 0 transaction log file(s) added, 0 removed, 408 recycled; write=1.358 s, sync=0.012 s, total=1.544 s; sync files=20, longest=0.008 s, average=0.000 s; distance=6401607 kB, estimate=6654569 kB
1463388970.708 2016-05-16 10:56:10 CEST LOG:  checkpoint starting: time
1463388972.338 2016-05-16 10:56:12 CEST LOG:  checkpoint complete: wrote 311 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 390 recycled; write=1.435 s, sync=0.001 s, total=1.630 s; sync files=18, longest=0.001 s, average=0.000 s; distance=3916265 kB, estimate=6380738 kB
1463388972.338 2016-05-16 10:56:12 CEST LOG:  checkpoint starting: immediate force wait
1463388972.512 2016-05-16 10:56:12 CEST LOG:  checkpoint complete: wrote 207 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 239 recycled; write=0.004 s, sync=0.001 s, total=0.173 s; sync files=2, longest=0.001 s, average=0.000 s; distance=0 kB, estimate=5742665 kB
1463389872.788 2016-05-16 11:11:12 CEST LOG:  checkpoint starting: time
1463390322.065 2016-05-16 11:18:42 CEST LOG:  checkpoint complete: wrote 6942 buffers (5.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.235 s, sync=0.017 s, total=449.276 s; sync files=22, longest=0.013 s, average=0.000 s; distance=7261617 kB, estimate=7261617 kB
1463390772.410 2016-05-16 11:26:12 CEST LOG:  checkpoint starting: time
1463390772.836 2016-05-16 11:26:12 CEST LOG:  checkpoint complete: wrote 134 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 444 recycled; write=0.246 s, sync=0.000 s, total=0.425 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7248794 kB, estimate=7260334 kB
1463390772.836 2016-05-16 11:26:12 CEST LOG:  checkpoint starting: immediate force wait
1463390773.128 2016-05-16 11:26:13 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 442 recycled; write=0.001 s, sync=0.000 s, total=0.291 s; sync files=1, longest=0.000 s, average=0.000 s; distance=10064 kB, estimate=6535307 kB
1463390773.728 2016-05-16 11:26:13 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463390773.734 2016-05-16 11:26:13 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.006 s; sync files=3, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=5881777 kB
1463390773.842 2016-05-16 11:26:13 CEST LOG:  checkpoint starting: immediate force wait
1463390773.845 2016-05-16 11:26:13 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5293599 kB
1463391673.197 2016-05-16 11:41:13 CEST LOG:  checkpoint starting: time
