1462408008.070 2016-05-05 02:26:48 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1462412528.825 2016-05-05 03:42:08 CEST LOG:  checkpoint complete: wrote 58595 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.445 s, sync=0.344 s, total=0.791 s; sync files=15, longest=0.305 s, average=0.022 s; distance=396282 kB, estimate=1088496 kB
1462413428.854 2016-05-05 03:57:08 CEST LOG:  checkpoint starting: time
1462413878.104 2016-05-05 04:04:38 CEST LOG:  checkpoint complete: wrote 100068 buffers (76.3%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=449.213 s, sync=0.016 s, total=449.250 s; sync files=20, longest=0.013 s, average=0.000 s; distance=2987966 kB, estimate=2987966 kB
1462414328.207 2016-05-05 04:12:08 CEST LOG:  checkpoint starting: time
1462414329.949 2016-05-05 04:12:09 CEST LOG:  checkpoint complete: wrote 74406 buffers (56.8%); 0 transaction log file(s) added, 0 removed, 182 recycled; write=1.574 s, sync=0.101 s, total=1.742 s; sync files=17, longest=0.100 s, average=0.005 s; distance=2943195 kB, estimate=2983489 kB
1462414329.949 2016-05-05 04:12:09 CEST LOG:  checkpoint starting: immediate force wait
1462414330.021 2016-05-05 04:12:10 CEST LOG:  checkpoint complete: wrote 37 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 180 recycled; write=0.001 s, sync=0.000 s, total=0.071 s; sync files=2, longest=0.000 s, average=0.000 s; distance=30187 kB, estimate=2688158 kB
1462415229.042 2016-05-05 04:27:09 CEST LOG:  checkpoint starting: time
1462415230.979 2016-05-05 04:27:10 CEST LOG:  checkpoint complete: wrote 58887 buffers (44.9%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=1.867 s, sync=0.066 s, total=1.936 s; sync files=15, longest=0.057 s, average=0.004 s; distance=403315 kB, estimate=2459674 kB
1462415230.979 2016-05-05 04:27:10 CEST LOG:  checkpoint starting: immediate force wait
1462415230.993 2016-05-05 04:27:10 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2213707 kB
1462416131.095 2016-05-05 04:42:11 CEST LOG:  checkpoint starting: time
1462416581.134 2016-05-05 04:49:41 CEST LOG:  checkpoint complete: wrote 86187 buffers (65.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.969 s, sync=0.045 s, total=450.038 s; sync files=20, longest=0.032 s, average=0.002 s; distance=3855245 kB, estimate=3855245 kB
1462417031.098 2016-05-05 04:57:11 CEST LOG:  checkpoint starting: immediate force wait time
1462417031.174 2016-05-05 04:57:11 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 235 recycled; write=0.002 s, sync=0.000 s, total=0.075 s; sync files=1, longest=0.000 s, average=0.000 s; distance=3749950 kB, estimate=3844716 kB
1462417031.336 2016-05-05 04:57:11 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462417031.442 2016-05-05 04:57:11 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 229 recycled; write=0.002 s, sync=0.000 s, total=0.105 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3460244 kB
1462417031.552 2016-05-05 04:57:11 CEST LOG:  checkpoint starting: immediate force wait
1462417031.555 2016-05-05 04:57:11 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=3114220 kB
1462417931.780 2016-05-05 05:12:11 CEST LOG:  checkpoint starting: time
1462417935.909 2016-05-05 05:12:15 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.108 s, sync=0.018 s, total=4.128 s; sync files=44, longest=0.013 s, average=0.000 s; distance=3294 kB, estimate=2803127 kB
1462417935.909 2016-05-05 05:12:15 CEST LOG:  checkpoint starting: immediate force wait
1462417935.914 2016-05-05 05:12:15 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.001 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2522814 kB
1462418835.998 2016-05-05 05:27:15 CEST LOG:  checkpoint starting: immediate force wait time
1462418836.001 2016-05-05 05:27:16 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2270534 kB
1462419735.031 2016-05-05 05:42:15 CEST LOG:  checkpoint starting: time
1462420185.068 2016-05-05 05:49:45 CEST LOG:  checkpoint complete: wrote 72056 buffers (55.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=450.025 s, sync=0.004 s, total=450.036 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1295443 kB, estimate=2173025 kB
1462420635.168 2016-05-05 05:57:15 CEST LOG:  checkpoint starting: time
1462420637.148 2016-05-05 05:57:17 CEST LOG:  checkpoint complete: wrote 72225 buffers (55.1%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=1.585 s, sync=0.358 s, total=1.980 s; sync files=17, longest=0.358 s, average=0.021 s; distance=1295728 kB, estimate=2085295 kB
1462420637.148 2016-05-05 05:57:17 CEST LOG:  checkpoint starting: immediate force wait
1462420637.186 2016-05-05 05:57:17 CEST LOG:  checkpoint complete: wrote 39 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.001 s, sync=0.000 s, total=0.037 s; sync files=4, longest=0.000 s, average=0.000 s; distance=16402 kB, estimate=1878406 kB
1462421537.274 2016-05-05 06:12:17 CEST LOG:  checkpoint starting: immediate force wait time
1462421538.072 2016-05-05 06:12:18 CEST LOG:  checkpoint complete: wrote 58514 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.398 s, sync=0.393 s, total=0.798 s; sync files=15, longest=0.393 s, average=0.026 s; distance=395657 kB, estimate=1730131 kB
1462422437.173 2016-05-05 06:27:17 CEST LOG:  checkpoint starting: time
1462422887.123 2016-05-05 06:34:47 CEST LOG:  checkpoint complete: wrote 100281 buffers (76.5%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=449.910 s, sync=0.017 s, total=449.950 s; sync files=20, longest=0.013 s, average=0.000 s; distance=3002927 kB, estimate=3002927 kB
1462423337.226 2016-05-05 06:42:17 CEST LOG:  checkpoint starting: time
1462423339.174 2016-05-05 06:42:19 CEST LOG:  checkpoint complete: wrote 71998 buffers (54.9%); 0 transaction log file(s) added, 0 removed, 183 recycled; write=1.676 s, sync=0.205 s, total=1.948 s; sync files=17, longest=0.203 s, average=0.012 s; distance=2967180 kB, estimate=2999353 kB
1462423339.175 2016-05-05 06:42:19 CEST LOG:  checkpoint starting: immediate force wait
1462423339.253 2016-05-05 06:42:19 CEST LOG:  checkpoint complete: wrote 47 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 181 recycled; write=0.001 s, sync=0.001 s, total=0.077 s; sync files=2, longest=0.000 s, average=0.000 s; distance=44913 kB, estimate=2703909 kB
1462424239.352 2016-05-05 06:57:19 CEST LOG:  checkpoint starting: time
1462424240.248 2016-05-05 06:57:20 CEST LOG:  checkpoint complete: wrote 59626 buffers (45.5%); 0 transaction log file(s) added, 0 removed, 3 recycled; write=0.799 s, sync=0.092 s, total=0.895 s; sync files=15, longest=0.092 s, average=0.006 s; distance=402592 kB, estimate=2473777 kB
1462424240.248 2016-05-05 06:57:20 CEST LOG:  checkpoint starting: immediate force wait
1462424240.261 2016-05-05 06:57:20 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2226399 kB
1462425140.363 2016-05-05 07:12:20 CEST LOG:  checkpoint starting: time
1462425590.059 2016-05-05 07:19:50 CEST LOG:  checkpoint complete: wrote 85355 buffers (65.1%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.655 s, sync=0.027 s, total=449.696 s; sync files=20, longest=0.018 s, average=0.001 s; distance=3847975 kB, estimate=3847975 kB
1462426040.160 2016-05-05 07:27:20 CEST LOG:  checkpoint starting: time
1462426040.539 2016-05-05 07:27:20 CEST LOG:  checkpoint complete: wrote 189 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 234 recycled; write=0.295 s, sync=0.000 s, total=0.378 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3792718 kB, estimate=3842449 kB
1462426040.539 2016-05-05 07:27:20 CEST LOG:  checkpoint starting: immediate force wait
1462426040.634 2016-05-05 07:27:20 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 232 recycled; write=0.001 s, sync=0.000 s, total=0.095 s; sync files=1, longest=0.000 s, average=0.000 s; distance=12597 kB, estimate=3459464 kB
1462426040.813 2016-05-05 07:27:20 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462426040.827 2016-05-05 07:27:20 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3113518 kB
1462426040.928 2016-05-05 07:27:20 CEST LOG:  checkpoint starting: immediate force wait
1462426040.930 2016-05-05 07:27:20 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2802166 kB
1462426940.163 2016-05-05 07:42:20 CEST LOG:  checkpoint starting: time
1462426945.358 2016-05-05 07:42:25 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=5.172 s, sync=0.020 s, total=5.194 s; sync files=44, longest=0.020 s, average=0.000 s; distance=3294 kB, estimate=2522279 kB
1462426945.358 2016-05-05 07:42:25 CEST LOG:  checkpoint starting: immediate force wait
1462426945.360 2016-05-05 07:42:25 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2270051 kB
1462427845.448 2016-05-05 07:57:25 CEST LOG:  checkpoint starting: immediate force wait time
1462427845.451 2016-05-05 07:57:25 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2043047 kB
1462428745.552 2016-05-05 08:12:25 CEST LOG:  checkpoint starting: time
1462429195.088 2016-05-05 08:19:55 CEST LOG:  checkpoint complete: wrote 72098 buffers (55.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.524 s, sync=0.005 s, total=449.536 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1297496 kB, estimate=1968492 kB
1462429645.189 2016-05-05 08:27:25 CEST LOG:  checkpoint starting: time
1462429646.606 2016-05-05 08:27:26 CEST LOG:  checkpoint complete: wrote 72225 buffers (55.1%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.958 s, sync=0.406 s, total=1.417 s; sync files=17, longest=0.405 s, average=0.023 s; distance=1295031 kB, estimate=1901146 kB
1462429646.606 2016-05-05 08:27:26 CEST LOG:  checkpoint starting: immediate force wait
1462429646.644 2016-05-05 08:27:26 CEST LOG:  checkpoint complete: wrote 19 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 79 recycled; write=0.001 s, sync=0.000 s, total=0.038 s; sync files=3, longest=0.000 s, average=0.000 s; distance=6539 kB, estimate=1711685 kB
1462430546.727 2016-05-05 08:42:26 CEST LOG:  checkpoint starting: immediate force wait time
1462430547.608 2016-05-05 08:42:27 CEST LOG:  checkpoint complete: wrote 58561 buffers (44.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.425 s, sync=0.454 s, total=0.880 s; sync files=15, longest=0.373 s, average=0.030 s; distance=396093 kB, estimate=1580126 kB
1462431446.709 2016-05-05 08:57:26 CEST LOG:  checkpoint starting: time
1462431896.069 2016-05-05 09:04:56 CEST LOG:  checkpoint complete: wrote 100242 buffers (76.5%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=449.307 s, sync=0.017 s, total=449.359 s; sync files=20, longest=0.014 s, average=0.000 s; distance=3000999 kB, estimate=3000999 kB
1462432346.171 2016-05-05 09:12:26 CEST LOG:  checkpoint starting: time
1462432348.871 2016-05-05 09:12:28 CEST LOG:  checkpoint complete: wrote 74703 buffers (57.0%); 0 transaction log file(s) added, 0 removed, 183 recycled; write=2.487 s, sync=0.136 s, total=2.700 s; sync files=17, longest=0.134 s, average=0.008 s; distance=3002950 kB, estimate=3002950 kB
1462432348.871 2016-05-05 09:12:28 CEST LOG:  checkpoint starting: immediate force wait
1462432348.951 2016-05-05 09:12:28 CEST LOG:  checkpoint complete: wrote 77 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 183 recycled; write=0.002 s, sync=0.001 s, total=0.079 s; sync files=2, longest=0.001 s, average=0.000 s; distance=74984 kB, estimate=2710153 kB
1462433249.050 2016-05-05 09:27:29 CEST LOG:  checkpoint starting: time
1462433249.925 2016-05-05 09:27:29 CEST LOG:  checkpoint complete: wrote 60178 buffers (45.9%); 0 transaction log file(s) added, 0 removed, 5 recycled; write=0.730 s, sync=0.139 s, total=0.874 s; sync files=15, longest=0.113 s, average=0.009 s; distance=403131 kB, estimate=2479451 kB
1462433249.925 2016-05-05 09:27:29 CEST LOG:  checkpoint starting: immediate force wait
1462433249.940 2016-05-05 09:27:29 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2231506 kB
1462434150.042 2016-05-05 09:42:30 CEST LOG:  checkpoint starting: time
1462434600.049 2016-05-05 09:50:00 CEST LOG:  checkpoint complete: wrote 87063 buffers (66.4%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.963 s, sync=0.029 s, total=450.006 s; sync files=20, longest=0.018 s, average=0.001 s; distance=3839595 kB, estimate=3839595 kB
1462435050.112 2016-05-05 09:57:30 CEST LOG:  checkpoint starting: immediate force wait time
1462435050.185 2016-05-05 09:57:30 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 235 recycled; write=0.001 s, sync=0.000 s, total=0.073 s; sync files=1, longest=0.000 s, average=0.000 s; distance=3763196 kB, estimate=3831955 kB
1462435050.224 2016-05-05 09:57:30 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462435050.327 2016-05-05 09:57:30 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 229 recycled; write=0.001 s, sync=0.000 s, total=0.103 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3448760 kB
1462435050.447 2016-05-05 09:57:30 CEST LOG:  checkpoint starting: immediate force wait
1462435050.450 2016-05-05 09:57:30 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=3103884 kB
1462435951.037 2016-05-05 10:12:31 CEST LOG:  checkpoint starting: time
1462435951.040 2016-05-05 10:12:31 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2796633 kB
1462435995.422 2016-05-05 10:13:15 CEST LOG:  checkpoint starting: immediate force wait
1462435995.427 2016-05-05 10:13:15 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2516969 kB
1462436895.511 2016-05-05 10:28:15 CEST LOG:  checkpoint starting: time
1462436895.514 2016-05-05 10:28:15 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2265274 kB
1462436895.544 2016-05-05 10:28:15 CEST LOG:  checkpoint starting: immediate force wait
1462436895.547 2016-05-05 10:28:15 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2038746 kB
1462437795.206 2016-05-05 10:43:15 CEST LOG:  checkpoint starting: time
1462438245.020 2016-05-05 10:50:45 CEST LOG:  checkpoint complete: wrote 4809 buffers (3.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.802 s, sync=0.006 s, total=449.814 s; sync files=24, longest=0.004 s, average=0.000 s; distance=5221050 kB, estimate=5221050 kB
1462438695.434 2016-05-05 10:58:15 CEST LOG:  checkpoint starting: time
1462438697.252 2016-05-05 10:58:17 CEST LOG:  checkpoint complete: wrote 79216 buffers (60.4%); 0 transaction log file(s) added, 0 removed, 319 recycled; write=1.680 s, sync=0.027 s, total=1.818 s; sync files=21, longest=0.025 s, average=0.001 s; distance=4824069 kB, estimate=5181352 kB
1462438697.252 2016-05-05 10:58:17 CEST LOG:  checkpoint starting: immediate force wait
1462438697.399 2016-05-05 10:58:17 CEST LOG:  checkpoint complete: wrote 396 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 294 recycled; write=0.007 s, sync=0.000 s, total=0.147 s; sync files=8, longest=0.000 s, average=0.000 s; distance=3505 kB, estimate=4663568 kB
1462439597.526 2016-05-05 11:13:17 CEST LOG:  checkpoint starting: immediate force wait time
1462439597.550 2016-05-05 11:13:17 CEST LOG:  checkpoint complete: wrote 777 buffers (0.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.010 s, sync=0.004 s, total=0.023 s; sync files=18, longest=0.003 s, average=0.000 s; distance=3869725 kB, estimate=4584183 kB
1462440497.662 2016-05-05 11:28:17 CEST LOG:  checkpoint starting: time
1462440947.139 2016-05-05 11:35:47 CEST LOG:  checkpoint complete: wrote 6144 buffers (4.7%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=449.338 s, sync=0.024 s, total=449.477 s; sync files=25, longest=0.016 s, average=0.000 s; distance=6902349 kB, estimate=6902349 kB
1462441397.278 2016-05-05 11:43:17 CEST LOG:  checkpoint starting: time
1462441399.076 2016-05-05 11:43:19 CEST LOG:  checkpoint complete: wrote 78084 buffers (59.6%); 0 transaction log file(s) added, 0 removed, 421 recycled; write=1.589 s, sync=0.015 s, total=1.797 s; sync files=20, longest=0.013 s, average=0.000 s; distance=6636217 kB, estimate=6875736 kB
1462441399.076 2016-05-05 11:43:19 CEST LOG:  checkpoint starting: immediate force wait
1462441399.368 2016-05-05 11:43:19 CEST LOG:  checkpoint complete: wrote 1859 buffers (1.4%); 0 transaction log file(s) added, 0 removed, 405 recycled; write=0.015 s, sync=0.021 s, total=0.291 s; sync files=8, longest=0.017 s, average=0.002 s; distance=19336 kB, estimate=6190096 kB
1462442299.534 2016-05-05 11:58:19 CEST LOG:  checkpoint starting: immediate force wait time
1462442299.562 2016-05-05 11:58:19 CEST LOG:  checkpoint complete: wrote 450 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.019 s, sync=0.006 s, total=0.028 s; sync files=18, longest=0.005 s, average=0.000 s; distance=3918478 kB, estimate=5962934 kB
1462443199.687 2016-05-05 12:13:19 CEST LOG:  checkpoint starting: time
1462443649.235 2016-05-05 12:20:49 CEST LOG:  checkpoint complete: wrote 5857 buffers (4.5%); 0 transaction log file(s) added, 0 removed, 239 recycled; write=449.385 s, sync=0.021 s, total=449.547 s; sync files=23, longest=0.016 s, average=0.000 s; distance=7593915 kB, estimate=7593915 kB
1462444099.196 2016-05-05 12:28:19 CEST LOG:  checkpoint starting: time
1462444099.962 2016-05-05 12:28:19 CEST LOG:  checkpoint complete: wrote 362 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 464 recycled; write=0.556 s, sync=0.000 s, total=0.766 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7454718 kB, estimate=7579995 kB
1462444099.962 2016-05-05 12:28:19 CEST LOG:  checkpoint starting: immediate force wait
1462444100.254 2016-05-05 12:28:20 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 455 recycled; write=0.001 s, sync=0.000 s, total=0.292 s; sync files=1, longest=0.000 s, average=0.000 s; distance=30800 kB, estimate=6825075 kB
1462444100.800 2016-05-05 12:28:20 CEST LOG:  checkpoint starting: immediate force wait flush-all
1462444100.844 2016-05-05 12:28:20 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 2 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.043 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=6142568 kB
1462444100.915 2016-05-05 12:28:20 CEST LOG:  checkpoint starting: immediate force wait
1462444100.918 2016-05-05 12:28:20 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5528311 kB
1462445000.577 2016-05-05 12:43:20 CEST LOG:  checkpoint starting: time
1462445000.580 2016-05-05 12:43:20 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=4978617 kB
1462445047.266 2016-05-05 12:44:07 CEST LOG:  checkpoint starting: immediate force wait
1462445047.273 2016-05-05 12:44:07 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 2 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.006 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=4480755 kB
1462445947.372 2016-05-05 12:59:07 CEST LOG:  checkpoint starting: time
1462445947.376 2016-05-05 12:59:07 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=4032681 kB
1462445947.386 2016-05-05 12:59:07 CEST LOG:  checkpoint starting: immediate force wait
1462445947.389 2016-05-05 12:59:07 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=3629413 kB
1462446847.523 2016-05-05 13:14:07 CEST LOG:  checkpoint starting: time
1462447297.043 2016-05-05 13:21:37 CEST LOG:  checkpoint complete: wrote 4768 buffers (3.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.507 s, sync=0.007 s, total=449.520 s; sync files=24, longest=0.005 s, average=0.000 s; distance=5200480 kB, estimate=5200480 kB
1462447747.508 2016-05-05 13:29:07 CEST LOG:  checkpoint starting: immediate force wait time
