1461798240.400 2016-04-28 01:04:00 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1461807253.398 2016-04-28 03:34:13 CEST LOG:  checkpoint starting: immediate force wait
1461807253.480 2016-04-28 03:34:13 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 211 recycled; write=0.001 s, sync=0.000 s, total=0.082 s; sync files=1, longest=0.000 s, average=0.000 s; distance=5255 kB, estimate=3166004 kB
1461807253.678 2016-04-28 03:34:13 CEST LOG:  checkpoint starting: immediate force wait flush-all
1461807253.682 2016-04-28 03:34:13 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2849403 kB
1461807253.792 2016-04-28 03:34:13 CEST LOG:  checkpoint starting: immediate force wait
1461807253.794 2016-04-28 03:34:13 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2564463 kB
1461808153.715 2016-04-28 03:49:13 CEST LOG:  checkpoint starting: time
1461808157.832 2016-04-28 03:49:17 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.098 s, sync=0.018 s, total=4.117 s; sync files=44, longest=0.017 s, average=0.000 s; distance=3294 kB, estimate=2308346 kB
1461808157.832 2016-04-28 03:49:17 CEST LOG:  checkpoint starting: immediate force wait
1461808157.835 2016-04-28 03:49:17 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2077512 kB
1461809057.927 2016-04-28 04:04:17 CEST LOG:  checkpoint starting: time
1461809057.931 2016-04-28 04:04:17 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1869762 kB
1461809057.931 2016-04-28 04:04:17 CEST LOG:  checkpoint starting: immediate force wait
1461809057.934 2016-04-28 04:04:17 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1682785 kB
1461809958.035 2016-04-28 04:19:18 CEST LOG:  checkpoint starting: time
1461810408.096 2016-04-28 04:26:48 CEST LOG:  checkpoint complete: wrote 70420 buffers (53.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=450.055 s, sync=0.000 s, total=450.060 s; sync files=21, longest=0.000 s, average=0.000 s; distance=1203864 kB, estimate=1634893 kB
1461810858.050 2016-04-28 04:34:18 CEST LOG:  checkpoint starting: immediate force wait time
1461810859.100 2016-04-28 04:34:19 CEST LOG:  checkpoint complete: wrote 70729 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 73 recycled; write=0.744 s, sync=0.271 s, total=1.050 s; sync files=17, longest=0.177 s, average=0.015 s; distance=1203067 kB, estimate=1591711 kB
1461811758.200 2016-04-28 04:49:18 CEST LOG:  checkpoint starting: time
1461811760.007 2016-04-28 04:49:20 CEST LOG:  checkpoint complete: wrote 58378 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.456 s, sync=0.315 s, total=1.807 s; sync files=15, longest=0.179 s, average=0.021 s; distance=394319 kB, estimate=1471971 kB
1461811760.007 2016-04-28 04:49:20 CEST LOG:  checkpoint starting: immediate force wait
1461811760.021 2016-04-28 04:49:20 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1324774 kB
1461812660.122 2016-04-28 05:04:20 CEST LOG:  checkpoint starting: time
1461813110.064 2016-04-28 05:11:50 CEST LOG:  checkpoint complete: wrote 95328 buffers (72.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.903 s, sync=0.016 s, total=449.942 s; sync files=20, longest=0.014 s, average=0.000 s; distance=2699529 kB, estimate=2699529 kB
1461813560.147 2016-04-28 05:19:20 CEST LOG:  checkpoint starting: immediate force wait time
1461813561.632 2016-04-28 05:19:21 CEST LOG:  checkpoint complete: wrote 94708 buffers (72.3%); 0 transaction log file(s) added, 0 removed, 165 recycled; write=0.949 s, sync=0.475 s, total=1.485 s; sync files=17, longest=0.249 s, average=0.027 s; distance=2643228 kB, estimate=2693899 kB
1461814460.732 2016-04-28 05:34:20 CEST LOG:  checkpoint starting: time
1461814462.599 2016-04-28 05:34:22 CEST LOG:  checkpoint complete: wrote 58026 buffers (44.3%); 0 transaction log file(s) added, 0 removed, 161 recycled; write=1.783 s, sync=0.020 s, total=1.866 s; sync files=15, longest=0.019 s, average=0.001 s; distance=403215 kB, estimate=2464831 kB
1461814462.599 2016-04-28 05:34:22 CEST LOG:  checkpoint starting: immediate force wait
1461814462.612 2016-04-28 05:34:22 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2218347 kB
1461815362.714 2016-04-28 05:49:22 CEST LOG:  checkpoint starting: time
1461815812.124 2016-04-28 05:56:52 CEST LOG:  checkpoint complete: wrote 107325 buffers (81.9%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.365 s, sync=0.017 s, total=449.409 s; sync files=20, longest=0.010 s, average=0.000 s; distance=3526365 kB, estimate=3526365 kB
1461816262.225 2016-04-28 06:04:22 CEST LOG:  checkpoint starting: time
1461816262.839 2016-04-28 06:04:22 CEST LOG:  checkpoint complete: wrote 352 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 215 recycled; write=0.553 s, sync=0.000 s, total=0.614 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3443746 kB, estimate=3518103 kB
1461816262.839 2016-04-28 06:04:22 CEST LOG:  checkpoint starting: immediate force wait
1461816262.921 2016-04-28 06:04:22 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 210 recycled; write=0.001 s, sync=0.000 s, total=0.081 s; sync files=1, longest=0.000 s, average=0.000 s; distance=29437 kB, estimate=3169236 kB
1461816263.125 2016-04-28 06:04:23 CEST LOG:  checkpoint starting: immediate force wait flush-all
1461816263.130 2016-04-28 06:04:23 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.002 s, sync=0.000 s, total=0.005 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2852313 kB
1461816263.241 2016-04-28 06:04:23 CEST LOG:  checkpoint starting: immediate force wait
1461816263.243 2016-04-28 06:04:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2567082 kB
1461817163.068 2016-04-28 06:19:23 CEST LOG:  checkpoint starting: time
1461817167.292 2016-04-28 06:19:27 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.203 s, sync=0.019 s, total=4.224 s; sync files=44, longest=0.017 s, average=0.000 s; distance=3294 kB, estimate=2310703 kB
1461817167.293 2016-04-28 06:19:27 CEST LOG:  checkpoint starting: immediate force wait
1461817167.295 2016-04-28 06:19:27 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2079633 kB
1461818067.358 2016-04-28 06:34:27 CEST LOG:  checkpoint starting: time
1461818067.390 2016-04-28 06:34:27 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.030 s, sync=0.000 s, total=0.031 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1871670 kB
1461818067.390 2016-04-28 06:34:27 CEST LOG:  checkpoint starting: immediate force wait
1461818067.393 2016-04-28 06:34:27 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1684503 kB
1461818967.493 2016-04-28 06:49:27 CEST LOG:  checkpoint starting: time
1461819417.062 2016-04-28 06:56:57 CEST LOG:  checkpoint complete: wrote 70321 buffers (53.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.557 s, sync=0.004 s, total=449.568 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1198291 kB, estimate=1635882 kB
1461819867.162 2016-04-28 07:04:27 CEST LOG:  checkpoint starting: time
1461819868.578 2016-04-28 07:04:28 CEST LOG:  checkpoint complete: wrote 70697 buffers (53.9%); 0 transaction log file(s) added, 0 removed, 73 recycled; write=1.081 s, sync=0.302 s, total=1.415 s; sync files=17, longest=0.161 s, average=0.017 s; distance=1199609 kB, estimate=1592255 kB
1461819868.578 2016-04-28 07:04:28 CEST LOG:  checkpoint starting: immediate force wait
1461819868.614 2016-04-28 07:04:28 CEST LOG:  checkpoint complete: wrote 17 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 73 recycled; write=0.002 s, sync=0.000 s, total=0.035 s; sync files=2, longest=0.000 s, average=0.000 s; distance=5718 kB, estimate=1433601 kB
1461820768.713 2016-04-28 07:19:28 CEST LOG:  checkpoint starting: time
1461820769.538 2016-04-28 07:19:29 CEST LOG:  checkpoint complete: wrote 58428 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.511 s, sync=0.312 s, total=0.825 s; sync files=15, longest=0.302 s, average=0.020 s; distance=394736 kB, estimate=1329715 kB
1461820769.538 2016-04-28 07:19:29 CEST LOG:  checkpoint starting: immediate force wait
1461820769.553 2016-04-28 07:19:29 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1196743 kB
1461821669.607 2016-04-28 07:34:29 CEST LOG:  checkpoint starting: time
1461822119.039 2016-04-28 07:41:59 CEST LOG:  checkpoint complete: wrote 95250 buffers (72.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.406 s, sync=0.003 s, total=449.432 s; sync files=20, longest=0.001 s, average=0.000 s; distance=2695759 kB, estimate=2695759 kB
1461822569.101 2016-04-28 07:49:29 CEST LOG:  checkpoint starting: time
1461822570.964 2016-04-28 07:49:30 CEST LOG:  checkpoint complete: wrote 95123 buffers (72.6%); 0 transaction log file(s) added, 0 removed, 164 recycled; write=1.346 s, sync=0.462 s, total=1.862 s; sync files=17, longest=0.244 s, average=0.027 s; distance=2668291 kB, estimate=2693013 kB
1461822570.964 2016-04-28 07:49:30 CEST LOG:  checkpoint starting: immediate force wait
1461822571.032 2016-04-28 07:49:31 CEST LOG:  checkpoint complete: wrote 37 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 163 recycled; write=0.002 s, sync=0.000 s, total=0.068 s; sync files=3, longest=0.000 s, average=0.000 s; distance=22620 kB, estimate=2425973 kB
1461823470.132 2016-04-28 08:04:30 CEST LOG:  checkpoint starting: time
1461823472.004 2016-04-28 08:04:32 CEST LOG:  checkpoint complete: wrote 58090 buffers (44.3%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=1.850 s, sync=0.018 s, total=1.871 s; sync files=15, longest=0.015 s, average=0.001 s; distance=403394 kB, estimate=2223715 kB
1461823472.004 2016-04-28 08:04:32 CEST LOG:  checkpoint starting: immediate force wait
1461823472.021 2016-04-28 08:04:32 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.017 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2001344 kB
1461824372.123 2016-04-28 08:19:32 CEST LOG:  checkpoint starting: time
1461824822.048 2016-04-28 08:27:02 CEST LOG:  checkpoint complete: wrote 107455 buffers (82.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.877 s, sync=0.021 s, total=449.924 s; sync files=20, longest=0.021 s, average=0.001 s; distance=3534636 kB, estimate=3534636 kB
1461825272.136 2016-04-28 08:34:32 CEST LOG:  checkpoint starting: immediate force wait time
1461825272.203 2016-04-28 08:34:32 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 216 recycled; write=0.002 s, sync=0.000 s, total=0.066 s; sync files=1, longest=0.000 s, average=0.000 s; distance=3471037 kB, estimate=3528276 kB
1461825272.248 2016-04-28 08:34:32 CEST LOG:  checkpoint starting: immediate force wait flush-all
1461825272.335 2016-04-28 08:34:32 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 212 recycled; write=0.002 s, sync=0.000 s, total=0.086 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=3175449 kB
1461825272.361 2016-04-28 08:34:32 CEST LOG:  checkpoint starting: immediate force wait
1461825272.364 2016-04-28 08:34:32 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2857904 kB
1461826172.413 2016-04-28 08:49:32 CEST LOG:  checkpoint starting: time
1461826172.416 2016-04-28 08:49:32 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2575250 kB
1461826215.029 2016-04-28 08:50:15 CEST LOG:  checkpoint starting: immediate force wait
1461826215.033 2016-04-28 08:50:15 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2317725 kB
1461827115.134 2016-04-28 09:05:15 CEST LOG:  checkpoint starting: time
1461827115.137 2016-04-28 09:05:15 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2085954 kB
1461827115.149 2016-04-28 09:05:15 CEST LOG:  checkpoint starting: immediate force wait
1461827115.152 2016-04-28 09:05:15 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1877358 kB
1461828015.308 2016-04-28 09:20:15 CEST LOG:  checkpoint starting: time
1461828465.059 2016-04-28 09:27:45 CEST LOG:  checkpoint complete: wrote 5269 buffers (4.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.738 s, sync=0.007 s, total=449.751 s; sync files=24, longest=0.004 s, average=0.000 s; distance=5117640 kB, estimate=5117640 kB
1461828915.172 2016-04-28 09:35:15 CEST LOG:  checkpoint starting: time
1461828917.659 2016-04-28 09:35:17 CEST LOG:  checkpoint complete: wrote 84798 buffers (64.7%); 0 transaction log file(s) added, 0 removed, 312 recycled; write=2.336 s, sync=0.036 s, total=2.486 s; sync files=20, longest=0.025 s, average=0.001 s; distance=4667929 kB, estimate=5072669 kB
1461828917.659 2016-04-28 09:35:17 CEST LOG:  checkpoint starting: immediate force wait
1461828917.795 2016-04-28 09:35:17 CEST LOG:  checkpoint complete: wrote 128 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 285 recycled; write=0.003 s, sync=0.001 s, total=0.136 s; sync files=6, longest=0.001 s, average=0.000 s; distance=1698 kB, estimate=4565572 kB
1461829817.343 2016-04-28 09:50:17 CEST LOG:  checkpoint starting: time
1461829817.937 2016-04-28 09:50:17 CEST LOG:  checkpoint complete: wrote 939 buffers (0.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.588 s, sync=0.005 s, total=0.594 s; sync files=17, longest=0.004 s, average=0.000 s; distance=3867031 kB, estimate=4495718 kB
1461829817.937 2016-04-28 09:50:17 CEST LOG:  checkpoint starting: immediate force wait
1461829818.049 2016-04-28 09:50:18 CEST LOG:  checkpoint complete: wrote 118 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=0.003 s, sync=0.000 s, total=0.112 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=4046146 kB
1461830717.189 2016-04-28 10:05:17 CEST LOG:  checkpoint starting: time
1461831167.111 2016-04-28 10:12:47 CEST LOG:  checkpoint complete: wrote 6719 buffers (5.1%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.886 s, sync=0.024 s, total=449.922 s; sync files=25, longest=0.008 s, average=0.000 s; distance=6593478 kB, estimate=6593478 kB
1461831617.578 2016-04-28 10:20:17 CEST LOG:  checkpoint starting: time
1461831619.636 2016-04-28 10:20:19 CEST LOG:  checkpoint complete: wrote 78019 buffers (59.5%); 0 transaction log file(s) added, 0 removed, 403 recycled; write=1.893 s, sync=0.017 s, total=2.058 s; sync files=20, longest=0.010 s, average=0.000 s; distance=6381094 kB, estimate=6572240 kB
1461831619.636 2016-04-28 10:20:19 CEST LOG:  checkpoint starting: immediate force wait
1461831619.902 2016-04-28 10:20:19 CEST LOG:  checkpoint complete: wrote 2574 buffers (2.0%); 0 transaction log file(s) added, 0 removed, 389 recycled; write=0.039 s, sync=0.005 s, total=0.266 s; sync files=8, longest=0.005 s, average=0.000 s; distance=24154 kB, estimate=5917431 kB
1461832519.240 2016-04-28 10:35:19 CEST LOG:  checkpoint starting: time
1461832520.099 2016-04-28 10:35:20 CEST LOG:  checkpoint complete: wrote 363 buffers (0.3%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.855 s, sync=0.001 s, total=0.859 s; sync files=17, longest=0.001 s, average=0.000 s; distance=3916813 kB, estimate=5717369 kB
1461832520.099 2016-04-28 10:35:20 CEST LOG:  checkpoint starting: immediate force wait
1461832520.275 2016-04-28 10:35:20 CEST LOG:  checkpoint complete: wrote 81 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 240 recycled; write=0.003 s, sync=0.002 s, total=0.176 s; sync files=2, longest=0.002 s, average=0.001 s; distance=0 kB, estimate=5145632 kB
1461833420.351 2016-04-28 10:50:20 CEST LOG:  checkpoint starting: time
1461833870.127 2016-04-28 10:57:50 CEST LOG:  checkpoint complete: wrote 5712 buffers (4.4%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.732 s, sync=0.031 s, total=449.776 s; sync files=23, longest=0.011 s, average=0.001 s; distance=7206761 kB, estimate=7206761 kB
1461834320.318 2016-04-28 11:05:20 CEST LOG:  checkpoint starting: time
1461834320.365 2016-04-28 11:05:20 CEST FATAL:  terminating autovacuum process due to administrator command
1461834320.643 2016-04-28 11:05:20 CEST LOG:  checkpoint complete: wrote 80 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 439 recycled; write=0.166 s, sync=0.000 s, total=0.324 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7188966 kB, estimate=7204981 kB
1461834320.643 2016-04-28 11:05:20 CEST LOG:  checkpoint starting: immediate force wait
1461834320.900 2016-04-28 11:05:20 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 439 recycled; write=0.001 s, sync=0.000 s, total=0.257 s; sync files=1, longest=0.000 s, average=0.000 s; distance=411 kB, estimate=6484524 kB
