1463613013.220 2016-05-19 01:10:13 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1463614823.846 2016-05-19 01:40:23 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.021 s, sync=0.000 s, total=0.022 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=2670 kB
1463614823.846 2016-05-19 01:40:23 CEST LOG:  checkpoint starting: immediate force wait
1463614823.849 2016-05-19 01:40:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2403 kB
1463615723.950 2016-05-19 01:55:23 CEST LOG:  checkpoint starting: time
1463616173.014 2016-05-19 02:02:53 CEST LOG:  checkpoint complete: wrote 70524 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.056 s, sync=0.001 s, total=449.063 s; sync files=21, longest=0.001 s, average=0.000 s; distance=1209913 kB, estimate=1209913 kB
1463616623.089 2016-05-19 02:10:23 CEST LOG:  checkpoint starting: time
1463616624.959 2016-05-19 02:10:24 CEST LOG:  checkpoint complete: wrote 70871 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.601 s, sync=0.248 s, total=1.869 s; sync files=17, longest=0.248 s, average=0.014 s; distance=1213404 kB, estimate=1213404 kB
1463616624.959 2016-05-19 02:10:24 CEST LOG:  checkpoint starting: immediate force wait
1463616624.981 2016-05-19 02:10:24 CEST LOG:  checkpoint complete: wrote 37 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.022 s; sync files=3, longest=0.000 s, average=0.000 s; distance=13500 kB, estimate=1093414 kB
1463617525.045 2016-05-19 02:25:25 CEST LOG:  checkpoint starting: time
1463617525.981 2016-05-19 02:25:25 CEST LOG:  checkpoint complete: wrote 58311 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.458 s, sync=0.475 s, total=0.935 s; sync files=12, longest=0.281 s, average=0.039 s; distance=394461 kB, estimate=1023519 kB
1463617525.981 2016-05-19 02:25:25 CEST LOG:  checkpoint starting: immediate force wait
1463617525.991 2016-05-19 02:25:25 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.009 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=921167 kB
1463618426.092 2016-05-19 02:40:26 CEST LOG:  checkpoint starting: time
1463618876.034 2016-05-19 02:47:56 CEST LOG:  checkpoint complete: wrote 97399 buffers (74.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.914 s, sync=0.004 s, total=449.941 s; sync files=20, longest=0.002 s, average=0.000 s; distance=2826427 kB, estimate=2826427 kB
1463619326.048 2016-05-19 02:55:26 CEST LOG:  checkpoint starting: immediate force wait time
1463619327.243 2016-05-19 02:55:27 CEST LOG:  checkpoint complete: wrote 82629 buffers (63.0%); 0 transaction log file(s) added, 0 removed, 172 recycled; write=0.812 s, sync=0.331 s, total=1.194 s; sync files=17, longest=0.331 s, average=0.019 s; distance=2759422 kB, estimate=2819726 kB
1463620226.342 2016-05-19 03:10:26 CEST LOG:  checkpoint starting: time
1463620228.169 2016-05-19 03:10:28 CEST LOG:  checkpoint complete: wrote 58018 buffers (44.3%); 0 transaction log file(s) added, 0 removed, 169 recycled; write=1.754 s, sync=0.015 s, total=1.826 s; sync files=15, longest=0.015 s, average=0.001 s; distance=403487 kB, estimate=2578102 kB
1463620228.169 2016-05-19 03:10:28 CEST LOG:  checkpoint starting: immediate force wait
1463620228.181 2016-05-19 03:10:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2320292 kB
1463621128.283 2016-05-19 03:25:28 CEST LOG:  checkpoint starting: time
1463621578.066 2016-05-19 03:32:58 CEST LOG:  checkpoint complete: wrote 104822 buffers (80.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.745 s, sync=0.013 s, total=449.782 s; sync files=20, longest=0.009 s, average=0.000 s; distance=3581945 kB, estimate=3581945 kB
1463622028.139 2016-05-19 03:40:28 CEST LOG:  checkpoint starting: time
1463622028.414 2016-05-19 03:40:28 CEST LOG:  checkpoint complete: wrote 121 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 219 recycled; write=0.205 s, sync=0.000 s, total=0.275 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3498938 kB, estimate=3573644 kB
1463622028.414 2016-05-19 03:40:28 CEST LOG:  checkpoint starting: immediate force wait
1463622028.499 2016-05-19 03:40:28 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 214 recycled; write=0.001 s, sync=0.000 s, total=0.084 s; sync files=1, longest=0.000 s, average=0.000 s; distance=9748 kB, estimate=3217255 kB
1463622028.682 2016-05-19 03:40:28 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463622028.686 2016-05-19 03:40:28 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2895529 kB
1463622028.799 2016-05-19 03:40:28 CEST LOG:  checkpoint starting: immediate force wait
1463622028.801 2016-05-19 03:40:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2605976 kB
1463622928.811 2016-05-19 03:55:28 CEST LOG:  checkpoint starting: time
1463622932.936 2016-05-19 03:55:32 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.102 s, sync=0.021 s, total=4.125 s; sync files=44, longest=0.017 s, average=0.000 s; distance=3294 kB, estimate=2345708 kB
1463622932.937 2016-05-19 03:55:32 CEST LOG:  checkpoint starting: immediate force wait
1463622932.939 2016-05-19 03:55:32 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2111137 kB
1463623833.023 2016-05-19 04:10:33 CEST LOG:  checkpoint starting: immediate force wait time
1463623833.026 2016-05-19 04:10:33 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1900025 kB
1463624733.123 2016-05-19 04:25:33 CEST LOG:  checkpoint starting: time
1463625183.093 2016-05-19 04:33:03 CEST LOG:  checkpoint complete: wrote 70515 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.949 s, sync=0.005 s, total=449.970 s; sync files=21, longest=0.004 s, average=0.000 s; distance=1209734 kB, estimate=1830996 kB
1463625633.142 2016-05-19 04:40:33 CEST LOG:  checkpoint starting: immediate force wait time
1463625634.157 2016-05-19 04:40:34 CEST LOG:  checkpoint complete: wrote 70872 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.735 s, sync=0.247 s, total=1.014 s; sync files=17, longest=0.247 s, average=0.014 s; distance=1211393 kB, estimate=1769035 kB
1463626533.177 2016-05-19 04:55:33 CEST LOG:  checkpoint starting: time
1463626535.097 2016-05-19 04:55:35 CEST LOG:  checkpoint complete: wrote 58395 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.573 s, sync=0.315 s, total=1.919 s; sync files=15, longest=0.293 s, average=0.021 s; distance=394475 kB, estimate=1631579 kB
1463626535.097 2016-05-19 04:55:35 CEST LOG:  checkpoint starting: immediate force wait
1463626535.109 2016-05-19 04:55:35 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.011 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1468421 kB
1463627435.210 2016-05-19 05:10:35 CEST LOG:  checkpoint starting: time
1463627885.058 2016-05-19 05:18:05 CEST LOG:  checkpoint complete: wrote 97560 buffers (74.4%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.821 s, sync=0.015 s, total=449.848 s; sync files=20, longest=0.012 s, average=0.000 s; distance=2835205 kB, estimate=2835205 kB
1463628335.161 2016-05-19 05:25:35 CEST LOG:  checkpoint starting: time
1463628336.184 2016-05-19 05:25:36 CEST LOG:  checkpoint complete: wrote 64314 buffers (49.1%); 0 transaction log file(s) added, 0 removed, 173 recycled; write=0.913 s, sync=0.045 s, total=1.023 s; sync files=17, longest=0.022 s, average=0.002 s; distance=2787464 kB, estimate=2830431 kB
1463628336.184 2016-05-19 05:25:36 CEST LOG:  checkpoint starting: immediate force wait
1463628336.254 2016-05-19 05:25:36 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 170 recycled; write=0.001 s, sync=0.000 s, total=0.069 s; sync files=1, longest=0.000 s, average=0.000 s; distance=2180 kB, estimate=2547606 kB
1463629236.353 2016-05-19 05:40:36 CEST LOG:  checkpoint starting: time
1463629237.215 2016-05-19 05:40:37 CEST LOG:  checkpoint complete: wrote 57952 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.842 s, sync=0.016 s, total=0.861 s; sync files=15, longest=0.014 s, average=0.001 s; distance=403436 kB, estimate=2333189 kB
1463629237.215 2016-05-19 05:40:37 CEST LOG:  checkpoint starting: immediate force wait
1463629237.229 2016-05-19 05:40:37 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2099870 kB
1463630137.331 2016-05-19 05:55:37 CEST LOG:  checkpoint starting: time
1463630587.130 2016-05-19 06:03:07 CEST LOG:  checkpoint complete: wrote 103971 buffers (79.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.748 s, sync=0.026 s, total=449.798 s; sync files=20, longest=0.014 s, average=0.001 s; distance=3573564 kB, estimate=3573564 kB
1463631037.231 2016-05-19 06:10:37 CEST LOG:  checkpoint starting: time
1463631037.413 2016-05-19 06:10:37 CEST LOG:  checkpoint complete: wrote 55 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 218 recycled; write=0.112 s, sync=0.000 s, total=0.182 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3530524 kB, estimate=3569260 kB
1463631037.413 2016-05-19 06:10:37 CEST LOG:  checkpoint starting: immediate force wait
1463631037.495 2016-05-19 06:10:37 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 216 recycled; write=0.001 s, sync=0.000 s, total=0.081 s; sync files=1, longest=0.000 s, average=0.000 s; distance=2362 kB, estimate=3212570 kB
1463631037.691 2016-05-19 06:10:37 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463631037.695 2016-05-19 06:10:37 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.004 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2891313 kB
1463631037.807 2016-05-19 06:10:37 CEST LOG:  checkpoint starting: immediate force wait
1463631037.810 2016-05-19 06:10:37 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2602182 kB
1463631937.782 2016-05-19 06:25:37 CEST LOG:  checkpoint starting: time
1463631942.000 2016-05-19 06:25:41 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.197 s, sync=0.018 s, total=4.217 s; sync files=44, longest=0.018 s, average=0.000 s; distance=3294 kB, estimate=2342293 kB
1463631942.000 2016-05-19 06:25:41 CEST LOG:  checkpoint starting: immediate force wait
1463631942.002 2016-05-19 06:25:42 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2108064 kB
1463632841.102 2016-05-19 06:40:41 CEST LOG:  checkpoint starting: time
1463632841.507 2016-05-19 06:40:41 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.402 s, sync=0.000 s, total=0.404 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1897259 kB
1463632842.089 2016-05-19 06:40:42 CEST LOG:  checkpoint starting: immediate force wait
1463632842.092 2016-05-19 06:40:42 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1707533 kB
1463633742.193 2016-05-19 06:55:42 CEST LOG:  checkpoint starting: time
1463634192.060 2016-05-19 07:03:12 CEST LOG:  checkpoint complete: wrote 70505 buffers (53.8%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.854 s, sync=0.007 s, total=449.867 s; sync files=21, longest=0.006 s, average=0.000 s; distance=1208093 kB, estimate=1657589 kB
1463634642.160 2016-05-19 07:10:42 CEST LOG:  checkpoint starting: time
1463634643.201 2016-05-19 07:10:43 CEST LOG:  checkpoint complete: wrote 70862 buffers (54.1%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.007 s, sync=0.000 s, total=1.040 s; sync files=17, longest=0.000 s, average=0.000 s; distance=1211270 kB, estimate=1612957 kB
1463634643.201 2016-05-19 07:10:43 CEST LOG:  checkpoint starting: immediate force wait
1463634643.234 2016-05-19 07:10:43 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=0.002 s, sync=0.000 s, total=0.032 s; sync files=1, longest=0.000 s, average=0.000 s; distance=840 kB, estimate=1451745 kB
1463635543.283 2016-05-19 07:25:43 CEST LOG:  checkpoint starting: time
1463635544.248 2016-05-19 07:25:44 CEST LOG:  checkpoint complete: wrote 58347 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.594 s, sync=0.368 s, total=0.964 s; sync files=15, longest=0.368 s, average=0.024 s; distance=394152 kB, estimate=1345986 kB
1463635544.248 2016-05-19 07:25:44 CEST LOG:  checkpoint starting: immediate force wait
1463635544.263 2016-05-19 07:25:44 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1211387 kB
1463636444.290 2016-05-19 07:40:44 CEST LOG:  checkpoint starting: time
1463636894.051 2016-05-19 07:48:14 CEST LOG:  checkpoint complete: wrote 97372 buffers (74.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.724 s, sync=0.013 s, total=449.760 s; sync files=20, longest=0.012 s, average=0.000 s; distance=2823050 kB, estimate=2823050 kB
1463637344.060 2016-05-19 07:55:44 CEST LOG:  checkpoint starting: time
1463637345.429 2016-05-19 07:55:45 CEST LOG:  checkpoint complete: wrote 65367 buffers (49.9%); 0 transaction log file(s) added, 0 removed, 172 recycled; write=1.134 s, sync=0.166 s, total=1.369 s; sync files=17, longest=0.077 s, average=0.009 s; distance=2798931 kB, estimate=2820638 kB
1463637345.430 2016-05-19 07:55:45 CEST LOG:  checkpoint starting: immediate force wait
1463637345.498 2016-05-19 07:55:45 CEST LOG:  checkpoint complete: wrote 23 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 171 recycled; write=0.002 s, sync=0.000 s, total=0.068 s; sync files=2, longest=0.000 s, average=0.000 s; distance=14982 kB, estimate=2540073 kB
1463638245.597 2016-05-19 08:10:45 CEST LOG:  checkpoint starting: time
1463638246.476 2016-05-19 08:10:46 CEST LOG:  checkpoint complete: wrote 57887 buffers (44.2%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.858 s, sync=0.019 s, total=0.879 s; sync files=15, longest=0.018 s, average=0.001 s; distance=403678 kB, estimate=2326433 kB
1463638246.477 2016-05-19 08:10:46 CEST LOG:  checkpoint starting: immediate force wait
1463638246.489 2016-05-19 08:10:46 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2093790 kB
1463639146.591 2016-05-19 08:25:46 CEST LOG:  checkpoint starting: time
1463639596.082 2016-05-19 08:33:16 CEST LOG:  checkpoint complete: wrote 104507 buffers (79.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.450 s, sync=0.016 s, total=449.491 s; sync files=19, longest=0.008 s, average=0.000 s; distance=3570798 kB, estimate=3570798 kB
1463640046.183 2016-05-19 08:40:46 CEST LOG:  checkpoint starting: time
1463640046.664 2016-05-19 08:40:46 CEST LOG:  checkpoint complete: wrote 294 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 218 recycled; write=0.411 s, sync=0.000 s, total=0.480 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3503301 kB, estimate=3564048 kB
1463640046.664 2016-05-19 08:40:46 CEST LOG:  checkpoint starting: immediate force wait
1463640046.745 2016-05-19 08:40:46 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 213 recycled; write=0.001 s, sync=0.000 s, total=0.081 s; sync files=1, longest=0.000 s, average=0.000 s; distance=22943 kB, estimate=3209938 kB
1463640046.942 2016-05-19 08:40:46 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463640046.947 2016-05-19 08:40:46 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.002 s, sync=0.000 s, total=0.005 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2888944 kB
1463640047.059 2016-05-19 08:40:47 CEST LOG:  checkpoint starting: immediate force wait
1463640047.061 2016-05-19 08:40:47 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2600050 kB
1463640947.426 2016-05-19 08:55:47 CEST LOG:  checkpoint starting: time
1463640947.429 2016-05-19 08:55:47 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2343182 kB
1463640990.540 2016-05-19 08:56:30 CEST LOG:  checkpoint starting: immediate force wait
1463640990.544 2016-05-19 08:56:30 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2108863 kB
1463641890.645 2016-05-19 09:11:30 CEST LOG:  checkpoint starting: time
1463641890.648 2016-05-19 09:11:30 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1897978 kB
1463641890.662 2016-05-19 09:11:30 CEST LOG:  checkpoint starting: immediate force wait
1463641890.665 2016-05-19 09:11:30 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1708180 kB
1463642790.699 2016-05-19 09:26:30 CEST LOG:  checkpoint starting: time
1463643240.093 2016-05-19 09:34:00 CEST LOG:  checkpoint complete: wrote 5140 buffers (3.9%); 1 transaction log file(s) added, 0 removed, 0 recycled; write=449.334 s, sync=0.005 s, total=449.393 s; sync files=24, longest=0.004 s, average=0.000 s; distance=5119575 kB, estimate=5119575 kB
1463643690.179 2016-05-19 09:41:30 CEST LOG:  checkpoint starting: time
1463643692.833 2016-05-19 09:41:32 CEST LOG:  checkpoint complete: wrote 83812 buffers (63.9%); 0 transaction log file(s) added, 0 removed, 312 recycled; write=2.526 s, sync=0.034 s, total=2.653 s; sync files=20, longest=0.023 s, average=0.001 s; distance=4696541 kB, estimate=5077272 kB
1463643692.833 2016-05-19 09:41:32 CEST LOG:  checkpoint starting: immediate force wait
1463643692.985 2016-05-19 09:41:32 CEST LOG:  checkpoint complete: wrote 948 buffers (0.7%); 0 transaction log file(s) added, 0 removed, 287 recycled; write=0.011 s, sync=0.012 s, total=0.151 s; sync files=6, longest=0.008 s, average=0.002 s; distance=9362 kB, estimate=4570481 kB
1463644592.257 2016-05-19 09:56:32 CEST LOG:  checkpoint starting: time
1463644593.141 2016-05-19 09:56:33 CEST LOG:  checkpoint complete: wrote 829 buffers (0.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.878 s, sync=0.004 s, total=0.884 s; sync files=17, longest=0.002 s, average=0.000 s; distance=3868459 kB, estimate=4500279 kB
1463644593.142 2016-05-19 09:56:33 CEST LOG:  checkpoint starting: immediate force wait
1463644593.251 2016-05-19 09:56:33 CEST LOG:  checkpoint complete: wrote 162 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=0.004 s, sync=0.000 s, total=0.109 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=4050251 kB
1463645493.363 2016-05-19 10:11:33 CEST LOG:  checkpoint starting: time
1463645943.078 2016-05-19 10:19:03 CEST LOG:  checkpoint complete: wrote 5569 buffers (4.2%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.689 s, sync=0.005 s, total=449.715 s; sync files=25, longest=0.002 s, average=0.000 s; distance=6738661 kB, estimate=6738661 kB
1463646393.152 2016-05-19 10:26:33 CEST LOG:  checkpoint starting: time
1463646394.685 2016-05-19 10:26:34 CEST LOG:  checkpoint complete: wrote 79423 buffers (60.6%); 0 transaction log file(s) added, 0 removed, 412 recycled; write=1.383 s, sync=0.016 s, total=1.532 s; sync files=19, longest=0.013 s, average=0.000 s; distance=6550854 kB, estimate=6719880 kB
1463646394.685 2016-05-19 10:26:34 CEST LOG:  checkpoint starting: immediate force wait
1463646394.915 2016-05-19 10:26:34 CEST LOG:  checkpoint complete: wrote 1019 buffers (0.8%); 0 transaction log file(s) added, 0 removed, 400 recycled; write=0.011 s, sync=0.007 s, total=0.230 s; sync files=7, longest=0.004 s, average=0.001 s; distance=9919 kB, estimate=6048884 kB
1463647294.620 2016-05-19 10:41:34 CEST LOG:  checkpoint starting: time
1463647295.103 2016-05-19 10:41:35 CEST LOG:  checkpoint complete: wrote 527 buffers (0.4%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.480 s, sync=0.001 s, total=0.483 s; sync files=18, longest=0.000 s, average=0.000 s; distance=3915079 kB, estimate=5835503 kB
1463647295.104 2016-05-19 10:41:35 CEST LOG:  checkpoint starting: immediate force wait
1463647295.253 2016-05-19 10:41:35 CEST LOG:  checkpoint complete: wrote 71 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 239 recycled; write=0.004 s, sync=0.000 s, total=0.149 s; sync files=2, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=5251953 kB
1463648195.484 2016-05-19 10:56:35 CEST LOG:  checkpoint starting: time
1463648645.084 2016-05-19 11:04:05 CEST LOG:  checkpoint complete: wrote 6942 buffers (5.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.549 s, sync=0.028 s, total=449.600 s; sync files=23, longest=0.019 s, average=0.001 s; distance=7356312 kB, estimate=7356312 kB
1463649095.285 2016-05-19 11:11:35 CEST LOG:  checkpoint starting: time
1463649095.557 2016-05-19 11:11:35 CEST LOG:  checkpoint complete: wrote 72 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 449 recycled; write=0.110 s, sync=0.000 s, total=0.271 s; sync files=0, longest=0.000 s, average=0.000 s; distance=7254579 kB, estimate=7346138 kB
1463649095.557 2016-05-19 11:11:35 CEST LOG:  checkpoint starting: immediate force wait
1463649095.810 2016-05-19 11:11:35 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 443 recycled; write=0.001 s, sync=0.000 s, total=0.252 s; sync files=1, longest=0.000 s, average=0.000 s; distance=2025 kB, estimate=6611727 kB
1463649096.420 2016-05-19 11:11:36 CEST LOG:  checkpoint starting: immediate force wait flush-all
