1463268056.348 2016-05-15 01:20:56 CEST LOG:  could not bind IPv6 socket: Cannot assign requested address
1463277974.649 2016-05-15 04:06:14 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2099715 kB
1463278874.671 2016-05-15 04:21:14 CEST LOG:  checkpoint starting: time
1463278874.736 2016-05-15 04:21:14 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.063 s, sync=0.000 s, total=0.064 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1889745 kB
1463278874.736 2016-05-15 04:21:14 CEST LOG:  checkpoint starting: immediate force wait
1463278874.739 2016-05-15 04:21:14 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1700770 kB
1463279774.839 2016-05-15 04:36:14 CEST LOG:  checkpoint starting: time
1463280224.010 2016-05-15 04:43:44 CEST LOG:  checkpoint complete: wrote 70396 buffers (53.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.158 s, sync=0.006 s, total=449.170 s; sync files=21, longest=0.005 s, average=0.000 s; distance=1203073 kB, estimate=1651000 kB
1463280674.110 2016-05-15 04:51:14 CEST LOG:  checkpoint starting: time
1463280675.865 2016-05-15 04:51:15 CEST LOG:  checkpoint complete: wrote 70715 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 73 recycled; write=1.486 s, sync=0.227 s, total=1.754 s; sync files=17, longest=0.226 s, average=0.013 s; distance=1200908 kB, estimate=1605991 kB
1463280675.865 2016-05-15 04:51:15 CEST LOG:  checkpoint starting: immediate force wait
1463280675.902 2016-05-15 04:51:15 CEST LOG:  checkpoint complete: wrote 37 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 73 recycled; write=0.002 s, sync=0.000 s, total=0.036 s; sync files=3, longest=0.000 s, average=0.000 s; distance=11441 kB, estimate=1446536 kB
1463281575.928 2016-05-15 05:06:15 CEST LOG:  checkpoint starting: time
1463281576.869 2016-05-15 05:06:16 CEST LOG:  checkpoint complete: wrote 58340 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.684 s, sync=0.254 s, total=0.941 s; sync files=12, longest=0.254 s, average=0.021 s; distance=394629 kB, estimate=1341345 kB
1463281576.869 2016-05-15 05:06:16 CEST LOG:  checkpoint starting: immediate force wait
1463281576.882 2016-05-15 05:06:16 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.012 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1207211 kB
1463282476.984 2016-05-15 05:21:16 CEST LOG:  checkpoint starting: time
1463282926.045 2016-05-15 05:28:46 CEST LOG:  checkpoint complete: wrote 96468 buffers (73.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.034 s, sync=0.014 s, total=449.061 s; sync files=20, longest=0.012 s, average=0.000 s; distance=2766731 kB, estimate=2766731 kB
1463283376.147 2016-05-15 05:36:16 CEST LOG:  checkpoint starting: time
1463283378.120 2016-05-15 05:36:18 CEST LOG:  checkpoint complete: wrote 75582 buffers (57.7%); 0 transaction log file(s) added, 0 removed, 169 recycled; write=1.649 s, sync=0.258 s, total=1.973 s; sync files=17, longest=0.202 s, average=0.015 s; distance=2716379 kB, estimate=2761696 kB
1463283378.121 2016-05-15 05:36:18 CEST LOG:  checkpoint starting: immediate force wait
1463283378.188 2016-05-15 05:36:18 CEST LOG:  checkpoint complete: wrote 47 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 166 recycled; write=0.002 s, sync=0.001 s, total=0.067 s; sync files=2, longest=0.000 s, average=0.000 s; distance=34488 kB, estimate=2488975 kB
1463284278.287 2016-05-15 05:51:18 CEST LOG:  checkpoint starting: time
1463284279.135 2016-05-15 05:51:19 CEST LOG:  checkpoint complete: wrote 58318 buffers (44.5%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.827 s, sync=0.018 s, total=0.848 s; sync files=15, longest=0.018 s, average=0.001 s; distance=403534 kB, estimate=2280431 kB
1463284279.135 2016-05-15 05:51:19 CEST LOG:  checkpoint starting: immediate force wait
1463284279.148 2016-05-15 05:51:19 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.013 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2052388 kB
1463285179.250 2016-05-15 06:06:19 CEST LOG:  checkpoint starting: time
1463285629.091 2016-05-15 06:13:49 CEST LOG:  checkpoint complete: wrote 106986 buffers (81.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.784 s, sync=0.031 s, total=449.841 s; sync files=20, longest=0.021 s, average=0.001 s; distance=3531239 kB, estimate=3531239 kB
1463286079.193 2016-05-15 06:21:19 CEST LOG:  checkpoint starting: time
1463286079.325 2016-05-15 06:21:19 CEST LOG:  checkpoint complete: wrote 44 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 215 recycled; write=0.058 s, sync=0.000 s, total=0.132 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3485089 kB, estimate=3526624 kB
1463286079.325 2016-05-15 06:21:19 CEST LOG:  checkpoint starting: immediate force wait
1463286079.407 2016-05-15 06:21:19 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 213 recycled; write=0.001 s, sync=0.000 s, total=0.081 s; sync files=1, longest=0.000 s, average=0.000 s; distance=26 kB, estimate=3173964 kB
1463286079.478 2016-05-15 06:21:19 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463286079.482 2016-05-15 06:21:19 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2856568 kB
1463286079.593 2016-05-15 06:21:19 CEST LOG:  checkpoint starting: immediate force wait
1463286079.595 2016-05-15 06:21:19 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2570911 kB
1463286979.565 2016-05-15 06:36:19 CEST LOG:  checkpoint starting: time
1463286983.696 2016-05-15 06:36:23 CEST LOG:  checkpoint complete: wrote 2121 buffers (1.6%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=4.109 s, sync=0.019 s, total=4.130 s; sync files=44, longest=0.019 s, average=0.000 s; distance=3294 kB, estimate=2314150 kB
1463286983.696 2016-05-15 06:36:23 CEST LOG:  checkpoint starting: immediate force wait
1463286983.699 2016-05-15 06:36:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2082735 kB
1463287883.783 2016-05-15 06:51:23 CEST LOG:  checkpoint starting: time
1463287883.786 2016-05-15 06:51:23 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1874462 kB
1463287883.786 2016-05-15 06:51:23 CEST LOG:  checkpoint starting: immediate force wait
1463287883.789 2016-05-15 06:51:23 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1687016 kB
1463288783.814 2016-05-15 07:06:23 CEST LOG:  checkpoint starting: time
1463289233.076 2016-05-15 07:13:53 CEST LOG:  checkpoint complete: wrote 70415 buffers (53.7%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.254 s, sync=0.001 s, total=449.262 s; sync files=21, longest=0.000 s, average=0.000 s; distance=1203270 kB, estimate=1638641 kB
1463289683.177 2016-05-15 07:21:23 CEST LOG:  checkpoint starting: time
1463289684.911 2016-05-15 07:21:24 CEST LOG:  checkpoint complete: wrote 70746 buffers (54.0%); 0 transaction log file(s) added, 0 removed, 74 recycled; write=1.463 s, sync=0.239 s, total=1.733 s; sync files=17, longest=0.238 s, average=0.014 s; distance=1204201 kB, estimate=1595197 kB
1463289684.911 2016-05-15 07:21:24 CEST LOG:  checkpoint starting: immediate force wait
1463289684.945 2016-05-15 07:21:24 CEST LOG:  checkpoint complete: wrote 32 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 73 recycled; write=0.002 s, sync=0.000 s, total=0.033 s; sync files=4, longest=0.000 s, average=0.000 s; distance=11636 kB, estimate=1436841 kB
1463290585.045 2016-05-15 07:36:25 CEST LOG:  checkpoint starting: time
1463290585.834 2016-05-15 07:36:25 CEST LOG:  checkpoint complete: wrote 58420 buffers (44.6%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.566 s, sync=0.220 s, total=0.789 s; sync files=15, longest=0.185 s, average=0.014 s; distance=394622 kB, estimate=1332619 kB
1463290585.834 2016-05-15 07:36:25 CEST LOG:  checkpoint starting: immediate force wait
1463290585.849 2016-05-15 07:36:25 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 24 recycled; write=0.001 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1199357 kB
1463291485.951 2016-05-15 07:51:25 CEST LOG:  checkpoint starting: time
1463291935.097 2016-05-15 07:58:55 CEST LOG:  checkpoint complete: wrote 95939 buffers (73.2%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.125 s, sync=0.008 s, total=449.146 s; sync files=20, longest=0.005 s, average=0.000 s; distance=2733891 kB, estimate=2733891 kB
1463292385.198 2016-05-15 08:06:25 CEST LOG:  checkpoint starting: time
1463292387.302 2016-05-15 08:06:27 CEST LOG:  checkpoint complete: wrote 90949 buffers (69.4%); 0 transaction log file(s) added, 0 removed, 167 recycled; write=1.952 s, sync=0.085 s, total=2.104 s; sync files=17, longest=0.083 s, average=0.005 s; distance=2693680 kB, estimate=2729870 kB
1463292387.303 2016-05-15 08:06:27 CEST LOG:  checkpoint starting: immediate force wait
1463292387.376 2016-05-15 08:06:27 CEST LOG:  checkpoint complete: wrote 316 buffers (0.2%); 0 transaction log file(s) added, 0 removed, 164 recycled; write=0.005 s, sync=0.001 s, total=0.073 s; sync files=5, longest=0.001 s, average=0.000 s; distance=30522 kB, estimate=2459935 kB
1463293287.476 2016-05-15 08:21:27 CEST LOG:  checkpoint starting: time
1463293288.297 2016-05-15 08:21:28 CEST LOG:  checkpoint complete: wrote 58068 buffers (44.3%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.798 s, sync=0.020 s, total=0.820 s; sync files=15, longest=0.011 s, average=0.001 s; distance=403469 kB, estimate=2254289 kB
1463293288.297 2016-05-15 08:21:28 CEST LOG:  checkpoint starting: immediate force wait
1463293288.311 2016-05-15 08:21:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 25 recycled; write=0.001 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2028860 kB
1463294188.413 2016-05-15 08:36:28 CEST LOG:  checkpoint starting: time
1463294638.025 2016-05-15 08:43:58 CEST LOG:  checkpoint complete: wrote 107519 buffers (82.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.571 s, sync=0.016 s, total=449.612 s; sync files=20, longest=0.006 s, average=0.000 s; distance=3548454 kB, estimate=3548454 kB
1463295088.127 2016-05-15 08:51:28 CEST LOG:  checkpoint starting: time
1463295088.478 2016-05-15 08:51:28 CEST LOG:  checkpoint complete: wrote 165 buffers (0.1%); 0 transaction log file(s) added, 0 removed, 216 recycled; write=0.278 s, sync=0.000 s, total=0.351 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3506019 kB, estimate=3544210 kB
1463295088.478 2016-05-15 08:51:28 CEST LOG:  checkpoint starting: immediate force wait
1463295088.567 2016-05-15 08:51:28 CEST LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 214 recycled; write=0.001 s, sync=0.000 s, total=0.088 s; sync files=1, longest=0.000 s, average=0.000 s; distance=12404 kB, estimate=3191030 kB
1463295088.752 2016-05-15 08:51:28 CEST LOG:  checkpoint starting: immediate force wait flush-all
1463295088.758 2016-05-15 08:51:28 CEST LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.000 s, total=0.006 s; sync files=3, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=2871927 kB
1463295088.869 2016-05-15 08:51:28 CEST LOG:  checkpoint starting: immediate force wait
1463295088.872 2016-05-15 08:51:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2584734 kB
1463295988.647 2016-05-15 09:06:28 CEST LOG:  checkpoint starting: time
1463295988.651 2016-05-15 09:06:28 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=47, longest=0.000 s, average=0.000 s; distance=31369 kB, estimate=2329398 kB
1463296031.809 2016-05-15 09:07:11 CEST LOG:  checkpoint starting: immediate force wait
1463296031.813 2016-05-15 09:07:11 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 2 recycled; write=0.001 s, sync=0.000 s, total=0.004 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=2096458 kB
1463296931.914 2016-05-15 09:22:11 CEST LOG:  checkpoint starting: time
1463296931.917 2016-05-15 09:22:11 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.003 s; sync files=4, longest=0.000 s, average=0.000 s; distance=12 kB, estimate=1886813 kB
1463296931.930 2016-05-15 09:22:11 CEST LOG:  checkpoint starting: immediate force wait
1463296931.933 2016-05-15 09:22:11 CEST LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.000 s, total=0.002 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=1698132 kB
1463297831.344 2016-05-15 09:37:11 CEST LOG:  checkpoint starting: time
1463298281.120 2016-05-15 09:44:41 CEST LOG:  checkpoint complete: wrote 5092 buffers (3.9%); 1 transaction log file(s) added, 0 removed, 0 recycled; write=449.728 s, sync=0.004 s, total=449.775 s; sync files=24, longest=0.003 s, average=0.000 s; distance=5119922 kB, estimate=5119922 kB
1463298731.281 2016-05-15 09:52:11 CEST LOG:  checkpoint starting: time
1463298734.159 2016-05-15 09:52:14 CEST LOG:  checkpoint complete: wrote 83927 buffers (64.0%); 0 transaction log file(s) added, 0 removed, 312 recycled; write=2.746 s, sync=0.031 s, total=2.877 s; sync files=21, longest=0.026 s, average=0.001 s; distance=4700748 kB, estimate=5078004 kB
1463298734.159 2016-05-15 09:52:14 CEST LOG:  checkpoint starting: immediate force wait
1463298734.319 2016-05-15 09:52:14 CEST LOG:  checkpoint complete: wrote 1147 buffers (0.9%); 0 transaction log file(s) added, 0 removed, 287 recycled; write=0.015 s, sync=0.010 s, total=0.159 s; sync files=6, longest=0.010 s, average=0.001 s; distance=11231 kB, estimate=4571327 kB
1463299634.368 2016-05-15 10:07:14 CEST LOG:  checkpoint starting: time
1463299634.413 2016-05-15 10:07:14 CEST LOG:  checkpoint complete: wrote 963 buffers (0.7%); 0 transaction log file(s) added, 0 removed, 1 recycled; write=0.040 s, sync=0.004 s, total=0.045 s; sync files=17, longest=0.003 s, average=0.000 s; distance=3868404 kB, estimate=4501035 kB
1463299634.413 2016-05-15 10:07:14 CEST LOG:  checkpoint starting: immediate force wait
1463299634.522 2016-05-15 10:07:14 CEST LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 236 recycled; write=0.002 s, sync=0.000 s, total=0.108 s; sync files=1, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=4050931 kB
1463300534.643 2016-05-15 10:22:14 CEST LOG:  checkpoint starting: time
1463300984.064 2016-05-15 10:29:44 CEST LOG:  checkpoint complete: wrote 5631 buffers (4.3%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=449.393 s, sync=0.006 s, total=449.420 s; sync files=25, longest=0.002 s, average=0.000 s; distance=6665983 kB, estimate=6665983 kB
1463301434.368 2016-05-15 10:37:14 CEST LOG:  checkpoint starting: time
1463301436.201 2016-05-15 10:37:16 CEST LOG:  checkpoint complete: wrote 85441 buffers (65.2%); 0 transaction log file(s) added, 0 removed, 407 recycled; write=1.659 s, sync=0.024 s, total=1.832 s; sync files=21, longest=0.021 s, average=0.001 s; distance=6560242 kB, estimate=6655409 kB
1463301436.201 2016-05-15 10:37:16 CEST LOG:  checkpoint starting: immediate force wait
1463301436.442 2016-05-15 10:37:16 CEST LOG:  checkpoint complete: wrote 922 buffers (0.7%); 0 transaction log file(s) added, 0 removed, 400 recycled; write=0.011 s, sync=0.005 s, total=0.241 s; sync files=8, longest=0.005 s, average=0.000 s; distance=11995 kB, estimate=5991068 kB
1463301437.520 2016-05-15 10:37:17 CEST ERROR:  canceling autovacuum task
